Team,ATS Record,Cover %,MOV,ATS +/-
Tulane,1-0-0,100.0%,13.0,+5.0
Florida Atlantic,1-0-0,100.0%,5.0,+3.0
USC,1-0-0,100.0%,30.0,+5.0
Kansas,1-0-0,100.0%,43.0,+12.5
LSU,1-0-0,100.0%,36.0,+21.0
Duquesne,1-0-0,100.0%,20.0,+3.5
Iowa St,1-0-0,100.0%,38.0,+0.5
Wisconsin,1-0-0,100.0%,32.0,+11.0
Pittsburgh,1-0-0,100.0%,15.0,+1.0
Charlotte,1-0-0,100.0%,16.0,+11.5
Colorado St,1-0-0,100.0%,34.0,+24.0
Notre Dame,1-0-0,100.0%,22.0,+7.0
Mississippi,1-0-0,100.0%,30.0,+8.0
VCU,1-0-0,100.0%,29.0,+2.5
Grand Canyon,1-0-0,100.0%,19.0,+4.5
Siena,1-0-0,100.0%,16.0,+6.0
Butler,1-0-0,100.0%,30.0,+7.0
Minnesota,1-0-0,100.0%,27.0,+1.0
N Illinois,1-0-0,100.0%,20.0,+13.0
Temple,1-0-0,100.0%,18.0,+1.0
Saint Louis,1-0-0,100.0%,25.0,+6.5
Indiana,1-0-0,100.0%,47.0,+17.0
La Salle,1-0-0,100.0%,28.0,+10.0
Buffalo,1-0-0,100.0%,6.0,+2.5
Ball St,1-0-0,100.0%,11.0,+7.0
Gonzaga,1-0-0,100.0%,55.0,+26.0
Oklahoma St,1-0-0,100.0%,24.0,+3.0
Cincinnati,1-0-0,100.0%,31.0,+9.0
Washington,1-0-0,100.0%,44.0,+9.5
Kansas St,1-0-0,100.0%,29.0,+10.0
North Carolina,1-0-0,100.0%,40.0,+9.0
Oklahoma,1-0-0,100.0%,36.0,+3.0
Miami OH,1-0-0,100.0%,15.0,+7.5
Clemson,1-0-0,100.0%,50.0,+21.0
C Michigan,1-0-0,100.0%,16.0,+15.0
Wichita St,1-0-0,100.0%,17.0,+10.5
W Michigan,1-0-0,100.0%,5.0,+3.0
Florida St,1-0-0,100.0%,32.0,+5.0
Rhode Island,1-0-0,100.0%,31.0,+13.0
Nebraska,1-0-0,100.0%,33.0,+9.5
Saint Mary's,1-0-0,100.0%,26.0,+13.0
Bucknell,1-0-0,100.0%,8.0,+5.5
San Diego St,1-0-0,100.0%,32.0,+7.0
Georgia,2-0-0,100.0%,55.0,+26.5
Texas A&M,1-0-0,100.0%,30.0,+8.0
E Michigan,1-0-0,100.0%,22.0,+19.0
UAB,1-0-0,100.0%,51.0,+16.0
Nevada,1-0-0,100.0%,27.0,+17.5
St John's,1-0-0,100.0%,34.0,+8.0
Louisville,1-0-0,100.0%,59.0,+22.5
Virginia Tech,1-0-0,100.0%,31.0,+12.5
Texas Tech,1-0-0,100.0%,38.0,+9.0
DePaul,1-0-0,100.0%,30.0,+5.5
S Florida,1-0-0,100.0%,35.0,+9.0
Akron,1-0-0,100.0%,14.0,+5.5
Virginia,1-0-0,100.0%,34.0,+7.5
Syracuse,1-0-0,100.0%,38.0,+16.5
Rutgers,1-0-0,100.0%,28.0,+9.5
Iowa,1-0-0,100.0%,32.0,+9.5
Illinois,1-0-0,100.0%,58.0,+29.0
Vanderbilt,1-0-0,100.0%,44.0,+17.5
Bowling Green,1-0-0,100.0%,35.0,+30.0
Illinois Chicago,1-0-0,100.0%,20.0,+10.5
Michigan,1-0-0,100.0%,43.0,+18.5
Seton Hall,1-0-0,100.0%,27.0,+13.5
George Mason,1-0-0,100.0%,24.0,+9.5
California,1-0-0,100.0%,27.0,+11.0
Arkansas,1-0-0,100.0%,32.0,+5.0
Dayton,1-0-0,100.0%,40.0,+14.5
NC State,1-0-0,100.0%,48.0,+17.0
UC Davis,1-1-0,50.0%,19.5,+0.8
Marquette,1-1-0,50.0%,22.5,-1.8
SMU,0-1-0,0.0%,20.0,-1.5
Milwaukee,0-1-0,0.0%,4.0,-1.5
Toledo,0-1-0,0.0%,-2.0,-5.0
Lamar,0-0-0,0.0%,40.0,--
Utah,0-1-0,0.0%,9.0,-3.5
C Connecticut,0-0-0,0.0%,62.0,--
Auburn,0-1-0,0.0%,5.0,-19.5
Boise St,0-0-0,0.0%,-1.0,--
Queens,0-1-0,0.0%,2.0,-3.5
Lafayette,0-0-0,0.0%,35.0,--
Northeastern,0-1-0,0.0%,-1.0,-3.5
Tulsa,0-0-0,0.0%,43.0,--
Florida Intl,0-0-0,0.0%,52.0,--
SIU Edward,0-0-0,0.0%,69.0,--
Longwood,0-0-0,0.0%,37.0,--
Rice,0-0-0,0.0%,71.0,--
Cal Baptist,0-1-0,0.0%,12.0,-2.5
San Francisco,0-0-0,0.0%,45.0,--
Saint Joseph's,0-1-0,0.0%,9.0,-4.0
UMass,0-1-0,0.0%,-6.0,-10.5
Loyola Chi,0-1-0,0.0%,3.0,-14.5
W Kentucky,0-1-0,0.0%,12.0,-2.0
Idaho St,0-0-0,0.0%,10.0,--
UCSB,0-0-0,0.0%,31.0,--
Abl Christian,0-0-0,0.0%,37.0,--
Drexel,0-0-0,0.0%,34.0,--
West Virginia,0-1-0,0.0%,16.0,-3.5
Tennessee St,0-0-0,0.0%,51.0,--
Richmond,0-0-0,0.0%,28.0,--
Arizona St,0-0-1,0.0%,17.0,0.0
Valparaiso,0-1-0,0.0%,3.0,-3.0
