Team,ATS Record,Cover %,MOV,ATS +/-
Oregon St,3-0-0,100.0%,17.0,+3.8
Hampton,2-0-0,100.0%,24.0,+10.3
SC Upstate,1-0-0,100.0%,22.8,+24.5
Tulane,4-0-0,100.0%,21.5,+4.8
N Florida,1-0-0,100.0%,28.7,+2.5
Youngs St,4-0-0,100.0%,21.0,+9.3
Marquette,1-0-0,100.0%,35.0,+0.5
Florida A&M,5-0-0,100.0%,0.2,+4.4
Lipscomb,2-0-0,100.0%,31.3,+17.3
Texas St,2-0-1,100.0%,22.8,+7.8
Xavier,4-0-0,100.0%,30.5,+13.6
North Dakota,2-0-0,100.0%,10.0,+1.3
Coppin St,3-0-0,100.0%,-10.3,+13.0
S Carolina,2-0-0,100.0%,24.0,+14.8
Le Moyne,3-0-0,100.0%,26.3,+19.3
San Jose St,3-0-0,100.0%,17.4,+11.7
Maryland ES,1-0-0,100.0%,22.6,+16.5
Mercer,1-0-0,100.0%,47.7,+2.5
TX El Paso,3-0-0,100.0%,16.6,+10.8
IPFW,3-0-0,100.0%,30.0,+4.5
SIU Edward,1-0-0,100.0%,45.0,+22.5
Delaware,4-0-0,100.0%,8.5,+6.4
W Kentucky,3-0-1,100.0%,10.2,+5.3
Vanderbilt,3-0-0,100.0%,30.7,+12.5
Manhattan,3-0-0,100.0%,8.8,+9.8
Bucknell,4-0-0,100.0%,-8.0,+5.0
Ste F Austin,1-0-0,100.0%,15.3,+3.5
F Dickinson,2-0-0,100.0%,26.2,+6.0
Butler,1-0-0,100.0%,39.0,+27.0
Illinois St,4-0-0,100.0%,11.8,+6.0
NC A&T,3-0-0,100.0%,13.8,+8.0
Monmouth,3-0-0,100.0%,7.3,+15.0
Middle Tenn,2-0-0,100.0%,28.0,+10.8
La Salle,1-0-0,100.0%,60.0,+32.5
St Bonavent,3-0-0,100.0%,14.5,+8.0
Dayton,2-0-0,100.0%,14.3,+4.3
Radford,3-0-0,100.0%,28.6,+8.2
IU Indy,3-0-0,100.0%,29.4,+17.8
S Car State,4-0-0,100.0%,39.8,+32.3
Dartmouth,4-0-0,100.0%,19.0,+8.9
Hsn Christian,4-0-0,100.0%,2.0,+4.8
Missouri St,1-0-0,100.0%,15.3,+8.5
IL-Chicago,3-0-0,100.0%,23.2,+10.8
Old Dominion,3-0-0,100.0%,2.3,+3.2
Alcorn St,4-0-0,100.0%,-12.8,+8.9
Pittsburgh,4-0-0,100.0%,22.3,+8.8
Coastal Car,3-0-0,100.0%,16.5,+11.8
Mt St Marys,2-0-0,100.0%,14.7,+11.3
LA Tech,1-0-1,100.0%,25.4,+5.3
Baylor,2-0-1,100.0%,21.3,+10.7
Oakland,2-0-0,100.0%,14.7,+26.8
Denver,2-0-0,100.0%,9.3,+3.5
LIU,3-0-0,100.0%,16.4,+4.3
St. Thomas,1-0-0,100.0%,33.5,+2.0
Buffalo,4-1-0,80.0%,-6.0,+0.1
UL Monroe,4-1-0,80.0%,17.5,+10.7
Central Ark,4-1-0,80.0%,-0.5,+3.8
Mississippi,4-1-0,80.0%,25.0,+5.0
Jackson St,4-1-0,80.0%,-10.6,+9.3
Elon,4-1-0,80.0%,22.5,+12.5
Geo Mason,4-1-0,80.0%,23.2,+12.3
Providence,3-1-0,75.0%,9.3,+1.4
Valparaiso,3-1-0,75.0%,22.8,+0.6
NC-Grnsboro,3-1-0,75.0%,17.3,+4.0
S Alabama,3-1-0,75.0%,18.8,+10.6
TX-Pan Am,3-1-0,75.0%,21.4,+3.3
UC Riverside,3-1-0,75.0%,0.8,-1.3
Wagner,3-1-0,75.0%,21.7,+1.4
Georgia,3-1-0,75.0%,31.8,+14.9
Indiana St,3-1-0,75.0%,24.0,+9.1
Davidson,3-1-0,75.0%,14.8,-1.3
Arizona St,3-1-0,75.0%,4.3,+1.5
Troy,3-1-0,75.0%,14.4,+4.9
BYU,3-1-0,75.0%,40.5,+6.9
Texas Tech,3-1-0,75.0%,37.5,+11.0
UCSB,3-1-0,75.0%,23.0,+8.0
Maryland,3-1-0,75.0%,39.5,+15.9
CS Bakersfld,3-1-0,75.0%,28.6,+13.3
NW State,3-1-0,75.0%,3.8,+9.5
S Methodist,3-1-0,75.0%,12.5,+4.4
Incar Word,3-1-0,75.0%,13.4,+3.3
Rob Morris,3-1-0,75.0%,9.0,+1.8
Belmont,3-1-0,75.0%,5.4,-0.9
Holy Cross,3-1-0,75.0%,4.4,+3.6
S Indiana,3-1-0,75.0%,17.0,+8.8
San Francisco,2-1-0,66.7%,18.0,+6.5
Niagara,2-1-0,66.7%,2.8,0.0
Oregon,2-1-0,66.7%,15.3,+0.2
Maryland BC,2-1-0,66.7%,19.8,+6.5
VCU,2-1-0,66.7%,30.0,+5.7
Seton Hall,2-1-0,66.7%,2.3,+0.3
Auburn,2-1-0,66.7%,26.0,+11.8
Drexel,2-1-0,66.7%,17.8,+7.7
UNLV,2-1-0,66.7%,5.3,+1.2
Murray St,2-1-1,66.7%,26.0,+5.1
Yale,2-1-0,66.7%,19.8,+5.8
Queens,2-1-0,66.7%,22.4,+7.8
Boston Col,2-1-0,66.7%,9.3,+1.2
N Carolina,2-1-0,66.7%,18.3,+4.3
TN Martin,2-1-0,66.7%,31.0,+4.8
Abl Christian,2-1-0,66.7%,23.4,+2.7
Stetson,2-1-0,66.7%,9.3,+6.8
Missouri,2-1-0,66.7%,23.7,+9.8
Norfolk St,2-1-0,66.7%,18.0,+0.5
Florida Intl,2-1-0,66.7%,15.0,+14.7
San Diego St,2-1-0,66.7%,19.3,+12.2
W Georgia,2-1-0,66.7%,4.8,+2.2
Chicago St,2-1-0,66.7%,-30.3,-2.2
N Alabama,4-2-0,66.7%,11.5,+3.5
Howard,2-1-0,66.7%,14.6,+3.3
Northwestern,2-1-1,66.7%,13.0,+1.6
Princeton,2-1-0,66.7%,10.3,+3.8
Cal St Nrdge,2-1-0,66.7%,15.3,-1.3
Sac State,4-2-0,66.7%,11.0,+11.4
Longwood,2-1-0,66.7%,25.7,+4.0
Duke,2-1-0,66.7%,24.0,+8.5
NC-Asheville,2-1-0,66.7%,32.7,+12.2
St Peters,2-1-0,66.7%,20.8,+2.0
WI-Milwkee,2-1-0,66.7%,20.8,+5.8
New Orleans,2-1-0,66.7%,-14.7,+5.3
North Texas,2-1-0,66.7%,17.6,+2.0
SE Missouri,2-1-0,66.7%,18.0,+8.7
Kansas,2-1-0,66.7%,13.0,+0.5
Morgan St,2-1-0,66.7%,20.4,+1.2
St Johns,4-2-0,66.7%,16.7,+0.9
Wright St,2-1-0,66.7%,17.2,+4.3
DePaul,2-1-0,66.7%,19.3,+8.0
Ball St,2-1-0,66.7%,16.0,+10.2
Texas,2-1-0,66.7%,38.3,+2.2
SE Louisiana,2-1-0,66.7%,11.6,+3.3
Louisville,2-1-0,66.7%,11.7,+4.7
Liberty,4-2-0,66.7%,28.3,+2.0
