Team,Over Record,Over %,Under %,Total +/-
Le Moyne,13-4-0,76.5%,23.5%,+4.2
LSU,9-3-0,75.0%,25.0%,+15.0
Mercyhurst,6-2-0,75.0%,25.0%,+8.6
Iowa,13-5-1,72.2%,27.8%,+8.2
Ball St,5-2-0,71.4%,28.6%,+9.1
N Alabama,25-10-0,71.4%,28.6%,+9.7
VCU,6-3-0,66.7%,33.3%,+6.7
Cornell,10-5-0,66.7%,33.3%,+3.7
Bowling Green,6-3-0,66.7%,33.3%,+9.6
UCSD,23-12-1,65.7%,34.3%,+8.2
Butler,15-8-0,65.2%,34.8%,+2.8
North Dakota,52-28-1,65.0%,35.0%,+4.4
Howard,39-21-0,65.0%,35.0%,+3.5
SE Louisiana,31-17-1,64.6%,35.4%,+5.8
Indiana St,9-5-0,64.3%,35.7%,+7.2
Vanderbilt,9-5-0,64.3%,35.7%,+5.0
Cincinnati,14-8-0,63.6%,36.4%,+5.2
Missouri St,7-4-0,63.6%,36.4%,-1.6
La Salle,7-4-0,63.6%,36.4%,+0.3
CS Fullerton,42-24-0,63.6%,36.4%,+4.8
NC Asheville,19-11-0,63.3%,36.7%,+3.3
Lehigh,12-7-1,63.2%,36.8%,+2.9
E Kentucky,56-33-1,62.9%,37.1%,+4.7
Columbia,15-9-2,62.5%,37.5%,+5.0
Creighton,15-9-0,62.5%,37.5%,+5.5
W Georgia,5-3-0,62.5%,37.5%,+4.3
S Alabama,56-34-3,62.2%,37.8%,+4.5
Charlotte,44-27-3,62.0%,38.0%,+3.9
Sacramento St,60-37-2,61.9%,38.1%,+4.4
Radford,21-13-0,61.8%,38.2%,+2.3
Richmond,8-5-0,61.5%,38.5%,+4.2
Georgia St,51-32-0,61.5%,38.6%,+5.3
Gardner-Webb,19-12-2,61.3%,38.7%,+5.3
Furman,31-20-0,60.8%,39.2%,+2.8
San Diego St,17-11-0,60.7%,39.3%,+2.3
Utah St,12-8-1,60.0%,40.0%,+4.1
UTSA,42-28-1,60.0%,40.0%,+4.0
Bucknell,15-10-1,60.0%,40.0%,+2.8
Georgia,9-6-0,60.0%,40.0%,+2.9
Texas A&M,12-8-0,60.0%,40.0%,+7.5
Youngstown St,45-30-0,60.0%,40.0%,+4.7
UMass,9-6-0,60.0%,40.0%,+3.8
Florida Atlantic,44-30-3,59.5%,40.5%,+2.7
Presbyterian,16-11-0,59.3%,40.7%,+5.8
Nevada,16-11-0,59.3%,40.7%,+4.2
Baylor,29-20-0,59.2%,40.8%,+4.2
Queens,13-9-1,59.1%,40.9%,+2.2
C Arkansas,26-18-1,59.1%,40.9%,+1.3
Hampton,36-25-0,59.0%,41.0%,+3.2
S Utah,56-39-1,59.0%,41.1%,+2.1
Samford,34-24-1,58.6%,41.4%,+2.0
Charleston,51-36-1,58.6%,41.4%,+3.6
Norfolk St,38-27-1,58.5%,41.5%,+1.6
