Team,Over Record,Over %,Under %,Total +/-
Auburn,3-0-0,100.0%,0.0%,+7.2
Houston,1-0-0,100.0%,0.0%,+50.5
Longwood,9-1-0,90.0%,10.0%,+10.9
Cornell,7-1-0,87.5%,12.5%,+9.7
BYU,6-1-0,85.7%,14.3%,+17.0
UT Rio Grande,10-2-1,83.3%,16.7%,+9.9
Indiana St,15-3-0,83.3%,16.7%,+10.6
Portland St,10-2-0,83.3%,16.7%,+7.5
Toledo,11-3-0,78.6%,21.4%,+9.9
Wisconsin,7-2-0,77.8%,22.2%,+11.8
NC Central,14-4-0,77.8%,22.2%,+4.4
Oregon St,7-2-0,77.8%,22.2%,+7.2
Montana,10-3-0,76.9%,23.1%,+10.0
Illinois St,10-3-1,76.9%,23.1%,+8.5
Texas,10-3-0,76.9%,23.1%,+10.9
Robert Morris,10-3-0,76.9%,23.1%,+7.6
Loyola MD,13-4-0,76.5%,23.5%,+3.2
Yale,3-1-0,75.0%,25.0%,+5.4
E Carolina,9-3-0,75.0%,25.0%,+8.8
St Thomas,6-2-0,75.0%,25.0%,+8.1
Le Moyne,16-6-0,72.7%,27.3%,+6.0
FGCU,8-3-0,72.7%,27.3%,+3.8
Colorado St,8-3-0,72.7%,27.3%,+5.2
USC,13-5-0,72.2%,27.8%,+2.9
Northwestern,13-5-0,72.2%,27.8%,+2.6
Dayton,5-2-0,71.4%,28.6%,+7.8
Alabama,5-2-0,71.4%,28.6%,+10.6
Louisville,5-2-0,71.4%,28.6%,+7.4
Mississippi St,5-2-0,71.4%,28.6%,+6.5
Texas St,10-4-1,71.4%,28.6%,+9.4
Albany,12-5-0,70.6%,29.4%,+5.6
W Illinois,14-6-0,70.0%,30.0%,+3.1
Loyola Chi,7-3-0,70.0%,30.0%,+2.6
Missouri,7-3-0,70.0%,30.0%,+3.8
Northeastern,9-4-0,69.2%,30.8%,+3.5
Iona,9-4-0,69.2%,30.8%,+3.7
E Kentucky,11-5-0,68.8%,31.3%,+0.6
Temple,11-5-0,68.8%,31.3%,+5.7
South Dakota,11-5-0,68.8%,31.3%,+6.5
Morgan St,15-7-0,68.2%,31.8%,+5.5
NJIT,19-9-0,67.9%,32.1%,+0.1
N Arizona,10-5-0,66.7%,33.3%,-3.1
Michigan,4-2-0,66.7%,33.3%,+3.8
Tennessee St,12-6-0,66.7%,33.3%,+5.7
Bryant,4-2-0,66.7%,33.3%,+5.0
Butler,12-6-1,66.7%,33.3%,+3.3
NC Asheville,8-4-2,66.7%,33.3%,+8.2
Lafayette,12-6-1,66.7%,33.3%,+1.8
