Team,Over Record,Over %,Under %,Total +/-
Queens,33-15-2,68.8%,31.3%,+4.2
Le Moyne,25-15-0,62.5%,37.5%,+3.0
Idaho St,203-126-6,61.7%,38.3%,+3.5
NC Asheville,69-44-2,61.1%,38.9%,+2.7
Grand Canyon,50-32-1,61.0%,39.0%,+3.0
Buffalo,146-97-4,60.1%,39.9%,+4.5
Incarnate Word,76-52-2,59.4%,40.6%,+3.4
W Georgia,16-11-0,59.3%,40.7%,+3.5
North Dakota,121-85-1,58.7%,41.3%,+2.8
Omaha,116-84-0,58.0%,42.0%,+3.0
Belmont,60-44-1,57.7%,42.3%,+3.6
SIU Edward,126-93-2,57.5%,42.5%,+1.7
Samford,153-114-2,57.3%,42.7%,+2.9
Youngstown St,180-135-1,57.1%,42.9%,+3.8
C Arkansas,89-67-2,57.1%,43.0%,+2.9
Gardner-Webb,75-57-2,56.8%,43.2%,+3.1
Bellarmine,46-35-1,56.8%,43.2%,+2.2
Harvard,114-87-1,56.7%,43.3%,+2.9
S Dakota St,75-58-1,56.4%,43.6%,+2.6
UCSD,31-24-1,56.4%,43.6%,+4.6
Portland St,142-110-2,56.4%,43.7%,+2.7
New Orleans,126-98-2,56.3%,43.8%,+2.5
E Tennessee St,82-64-2,56.2%,43.8%,+0.6
N Colorado,124-97-2,56.1%,43.9%,+3.5
E Texas A&M,37-29-0,56.1%,43.9%,+4.6
Loyola MD,136-107-6,56.0%,44.0%,+2.1
Kentucky,108-85-2,56.0%,44.0%,+0.8
UTSA,118-93-2,55.9%,44.1%,+2.0
Delaware St,95-75-1,55.9%,44.1%,+2.7
N Florida,72-57-4,55.8%,44.2%,+2.0
Oakland,111-88-2,55.8%,44.2%,+3.3
Lipscomb,63-50-2,55.8%,44.3%,+4.3
SE Missouri St,175-140-6,55.6%,44.4%,+2.9
Boise St,125-100-4,55.6%,44.4%,+3.0
Utah Valley,60-48-1,55.6%,44.4%,+0.2
Auburn,152-122-3,55.5%,44.5%,+2.3
Northeastern,149-120-4,55.4%,44.6%,+0.9
SC Upstate,93-75-0,55.4%,44.6%,+0.7
Nevada,121-98-2,55.3%,44.8%,+2.1
BYU,107-87-3,55.2%,44.9%,+2.3
Hampton,77-63-2,55.0%,45.0%,+0.6
North Carolina,122-100-1,55.0%,45.1%,+2.4
Milwaukee,157-129-2,54.9%,45.1%,+1.3
NJIT,79-65-0,54.9%,45.1%,+0.6
Weber St,119-98-3,54.8%,45.2%,+1.7
UMass,171-141-3,54.8%,45.2%,+1.9
Drake,141-117-6,54.7%,45.4%,+1.8
Wofford,126-105-4,54.6%,45.5%,+2.0
Baylor,120-100-3,54.6%,45.5%,+2.3
Missouri St,157-131-2,54.5%,45.5%,+1.6
Texas So,68-57-4,54.4%,45.6%,+3.0
Wyoming,173-145-4,54.4%,45.6%,+1.4
Oral Roberts,100-84-1,54.4%,45.7%,+0.6
CS Bakersfield,75-63-0,54.4%,45.7%,+3.1
S Utah,135-114-3,54.2%,45.8%,+1.7
Florida Intl,175-148-2,54.2%,45.8%,+1.2
Troy,150-127-7,54.2%,45.9%,+1.8
Maine,85-72-2,54.1%,45.9%,+0.6
Montana,106-90-4,54.1%,45.9%,+2.4
Texas St,88-75-5,54.0%,46.0%,+0.4
Arkansas St,153-131-2,53.9%,46.1%,+2.9
Boston College,182-156-4,53.9%,46.2%,+1.8
West Virginia,143-123-5,53.8%,46.2%,+2.1
George Mason,137-118-0,53.7%,46.3%,+1.3
Mississippi,159-137-6,53.7%,46.3%,+2.7
Colorado St,146-126-4,53.7%,46.3%,+2.1
Alcorn St,74-64-0,53.6%,46.4%,+2.6
Nicholls,52-45-0,53.6%,46.4%,+2.7
Dayton,119-103-4,53.6%,46.4%,+2.3
Duquesne,168-146-3,53.5%,46.5%,+2.2
Delaware,165-144-2,53.4%,46.6%,+1.4
Providence,157-137-3,53.4%,46.6%,+2.2
Utah Tech,48-42-0,53.3%,46.7%,+1.4
Lafayette,75-66-2,53.2%,46.8%,-0.3
Illinois Chicago,185-163-0,53.2%,46.8%,+1.6
Richmond,144-127-2,53.1%,46.9%,+1.2
Iowa St,146-129-7,53.1%,46.9%,+1.5
Mississippi St,146-129-6,53.1%,46.9%,+1.4
Austin Peay,148-131-7,53.1%,47.0%,+3.5
Marquette,131-116-1,53.0%,47.0%,+2.3
VCU,96-85-2,53.0%,47.0%,+0.8
Green Bay,157-139-3,53.0%,47.0%,+1.3
Ohio,132-117-5,53.0%,47.0%,+2.2
Purdue FW,93-83-5,52.8%,47.2%,+2.0
Xavier,115-103-3,52.8%,47.3%,+1.1
South Carolina,163-146-7,52.8%,47.3%,+0.8
South Dakota,96-86-0,52.8%,47.3%,+2.0
Iowa,154-138-6,52.7%,47.3%,+1.5
Hofstra,125-112-4,52.7%,47.3%,+1.6
Rhode Island,149-134-2,52.7%,47.4%,+0.9
Murray St,90-81-1,52.6%,47.4%,+1.1
Mercyhurst,10-9-0,52.6%,47.4%,+1.9
Bowling Green,164-148-3,52.6%,47.4%,+1.0
Denver,164-148-5,52.6%,47.4%,+0.9
Portland,182-165-4,52.5%,47.6%,+0.1
Morgan St,76-69-0,52.4%,47.6%,+0.8
W Kentucky,120-109-7,52.4%,47.6%,+1.9
Quinnipiac,88-80-1,52.4%,47.6%,+4.1
Hawai'i,132-120-4,52.4%,47.6%,+1.0
Navy,68-62-1,52.3%,47.7%,-1.2
W Michigan,161-147-4,52.3%,47.7%,+0.2
Cal Baptist,46-42-3,52.3%,47.7%,+0.2
NC Greensboro,139-127-6,52.3%,47.7%,+0.9
Columbia,129-118-3,52.2%,47.8%,+2.3
Oregon St,190-174-2,52.2%,47.8%,+0.9
Iona,131-120-2,52.2%,47.8%,-0.2
Indiana St,155-142-3,52.2%,47.8%,+1.2
Arkansas,131-120-1,52.2%,47.8%,+0.8
CS Northridge,169-155-5,52.2%,47.8%,+2.2
Tenn Tech,155-143-0,52.0%,48.0%,+1.7
N Texas,119-110-5,52.0%,48.0%,+1.1
UNLV,135-125-2,51.9%,48.1%,+0.8
Alabama,135-125-5,51.9%,48.1%,+1.5
Tulane,164-152-5,51.9%,48.1%,+1.8
S Alabama,131-122-2,51.8%,48.2%,+1.5
F Dickinson,73-68-2,51.8%,48.2%,+2.4
N Iowa,120-112-1,51.7%,48.3%,+1.4
Arizona,106-99-2,51.7%,48.3%,+0.7
Tennessee St,152-142-2,51.7%,48.3%,+0.6
SE Louisiana,62-58-1,51.7%,48.3%,+1.0
Air Force,174-163-2,51.6%,48.4%,+0.6
Minnesota,175-164-3,51.6%,48.4%,+1.0
Brown,122-115-2,51.5%,48.5%,+1.9
Wake Forest,165-156-8,51.4%,48.6%,-0.4
Cal Poly,184-174-5,51.4%,48.6%,+2.2
Syracuse,129-122-2,51.4%,48.6%,+1.9
NC A&T,75-71-1,51.4%,48.6%,-0.8
Oklahoma,131-124-5,51.4%,48.6%,-0.2
Long Beach St,155-147-6,51.3%,48.7%,+0.4
Saint Mary's,79-75-0,51.3%,48.7%,+0.6
Notre Dame,144-137-2,51.3%,48.8%,+1.9
Penn,123-117-8,51.3%,48.8%,+0.9
Wichita St,104-99-1,51.2%,48.8%,+0.7
J Madison,149-142-3,51.2%,48.8%,+1.2
NW State,65-62-4,51.2%,48.8%,0.0
Army,68-65-0,51.1%,48.9%,-1.0
Binghamton,72-69-1,51.1%,48.9%,0.0
Rice,173-166-4,51.0%,49.0%,+1.1
Princeton,99-95-2,51.0%,49.0%,-0.4
