Team,ATS Record,Cover %,MOV,ATS +/-
Mercyhurst,6-1-1,85.7%,6.1,+6.0
Utah Tech,19-5-1,79.2%,6.7,+5.0
Queens,24-8-1,75.0%,4.8,+2.3
Maryland ES,35-17-1,67.3%,-7.8,+1.9
St Thomas,18-10-0,64.3%,8.2,+2.8
NC Central,38-23-4,62.3%,2.7,+2.2
Florida A&M,28-18-0,60.9%,-7.4,+1.9
Purdue FW,97-63-4,60.6%,1.5,+2.1
UT Arlington,50-33-1,60.2%,1.9,+2.5
Norfolk St,34-23-2,59.7%,-2.6,+2.9
Arizona,162-118-7,57.9%,11.8,+1.9
N Florida,57-42-2,57.6%,-1.3,+1.6
Jacksonville St,82-61-3,57.3%,0.0,+1.6
Omaha,65-49-2,57.0%,-0.2,+1.0
Prairie View,26-20-2,56.5%,-7.5,+1.5
Manhattan,139-107-3,56.5%,0.0,+0.3
Kansas City,49-38-1,56.3%,-3.1,+0.8
E Texas A&M,9-7-0,56.3%,0.3,-0.9
Michigan St,285-222-8,56.2%,8.7,+1.0
UC Davis,61-48-3,56.0%,-0.2,-0.2
UC Riverside,91-72-2,55.8%,-1.0,+0.3
Maine,68-54-3,55.7%,-3.6,+0.5
NC Asheville,68-54-2,55.7%,1.0,+0.9
Oakland,73-58-2,55.7%,0.4,+0.5
SE Louisiana,50-40-1,55.6%,0.5,+0.5
Vermont,81-65-2,55.5%,7.8,+0.8
Coppin St,36-29-1,55.4%,-9.4,+2.1
San Diego,99-80-2,55.3%,1.6,+1.7
Cornell,49-40-2,55.1%,0.7,+1.2
VCU,262-215-7,54.9%,6.4,+1.2
BYU,168-138-8,54.9%,9.1,+1.1
Jackson St,29-24-1,54.7%,-6.5,+0.8
Villanova,273-227-7,54.6%,6.8,+0.9
New Hampshire,66-55-2,54.6%,-3.1,+1.0
Utah Valley,42-35-2,54.6%,4.0,+2.0
Kansas St,271-226-13,54.5%,2.2,+1.1
Mercer,97-81-3,54.5%,1.0,+0.8
Louisiana Tech,92-77-3,54.4%,6.0,+0.7
Lipscomb,62-52-0,54.4%,1.8,+1.0
Davidson,211-177-5,54.4%,6.1,+0.8
Grambling,32-27-1,54.2%,-7.5,+2.8
Penn,103-87-5,54.2%,0.4,+0.6
Niagara,112-95-6,54.1%,0.1,+1.4
Middle Tenn,101-86-4,54.0%,1.3,0.0
UC Irvine,108-92-4,54.0%,4.1,+1.3
UTEP,130-111-5,53.9%,4.2,+0.5
Southern Miss,178-152-7,53.9%,1.0,+0.4
Auburn,283-243-13,53.8%,2.5,+0.4
Robert Morris,57-49-1,53.8%,-0.3,-0.1
Chicago St,43-37-0,53.8%,-11.0,+0.9
Cal Baptist,36-31-0,53.7%,7.1,+0.9
Louisville,247-213-14,53.7%,7.7,+1.0
Texas A&M,255-220-11,53.7%,1.5,+0.1
Tennessee,297-257-5,53.6%,5.8,+0.9
Weber St,75-65-2,53.6%,4.3,+0.8
Drexel,144-125-10,53.5%,1.9,+0.6
Colgate,84-73-0,53.5%,0.3,+0.6
Jacksonville,55-48-1,53.4%,0.0,+0.8
Army,96-84-2,53.3%,-3.3,-0.5
Wichita St,256-224-15,53.3%,5.6,+0.5
Gonzaga,97-85-6,53.3%,15.5,+1.1
Florida St,235-206-13,53.3%,1.7,0.0
Xavier,276-242-9,53.3%,7.3,+0.9
UAB,209-184-6,53.2%,5.3,+0.8
Harvard,59-52-2,53.2%,1.2,+1.1
N Arizona,69-61-1,53.1%,2.0,+0.8
Iowa St,252-223-11,53.1%,1.7,+0.3
Fairfield,140-124-9,53.0%,1.0,+0.1
Boise St,193-171-9,53.0%,5.8,+1.1
Seattle,44-39-1,53.0%,2.6,+0.9
Kent St,275-244-18,53.0%,5.2,+0.8
North Carolina,250-222-7,53.0%,8.8,+0.8
N Alabama,45-40-1,52.9%,2.7,+0.2
S Carolina St,36-32-1,52.9%,-6.4,+1.2
Mt St Mary's,46-41-0,52.9%,-2.6,+1.3
New Mexico,222-198-8,52.9%,4.7,+0.4
Saint Louis,289-258-4,52.8%,1.3,+0.3
Sam Houston,56-50-3,52.8%,5.0,+0.3
High Point,69-62-1,52.7%,1.7,-0.4
Belmont,79-71-3,52.7%,6.5,+0.8
UCSD,10-9-1,52.6%,6.5,+2.7
Utah,170-153-10,52.6%,4.8,+1.0
Memphis,246-222-10,52.6%,8.3,+0.8
F Dickinson,41-37-0,52.6%,-2.5,+0.3
Akron,267-241-7,52.6%,5.2,+0.3
Furman,146-132-7,52.5%,2.9,+0.5
Hofstra,146-132-8,52.5%,2.8,+0.9
Ohio,281-254-9,52.5%,2.1,-0.1
Saint Mary's,106-96-2,52.5%,8.5,+0.7
NC Wilmington,160-145-9,52.5%,0.6,-0.1
Georgia Tech,259-235-6,52.4%,0.2,+0.2
Mississippi St,274-249-15,52.4%,2.0,+0.2
Creighton,274-249-11,52.4%,6.3,+0.6
San Diego St,211-192-14,52.4%,6.9,+0.9
S Dakota St,68-62-0,52.3%,4.2,+1.5
Duke,274-250-12,52.3%,13.5,+0.7
Maryland,256-234-12,52.2%,7.0,+0.7
Utah St,164-150-10,52.2%,6.5,+1.0
Iowa,270-247-12,52.2%,3.7,+0.8
Siena,131-120-8,52.2%,0.2,+0.2
American,109-100-2,52.2%,0.4,+0.3
Mississippi,282-259-9,52.1%,2.8,0.0
Portland St,75-69-4,52.1%,3.7,+0.7
Portland,88-81-2,52.1%,-3.2,-0.2
Oregon,130-120-5,52.0%,6.7,+0.2
Navy,92-85-2,52.0%,-0.3,+0.7
S Alabama,108-100-2,51.9%,2.1,+0.2
Monmouth,68-63-3,51.9%,-2.8,+0.2
Georgia So,82-76-6,51.9%,1.9,-0.1
Tarleton St,14-13-0,51.9%,7.0,+0.1
SC Upstate,71-66-5,51.8%,-2.8,+0.7
Temple,270-251-7,51.8%,3.4,+0.2
N Illinois,257-239-11,51.8%,-3.3,+0.2
W Kentucky,131-122-7,51.8%,4.6,+0.2
Marist,120-112-5,51.7%,-1.2,+0.2
Illinois Chicago,167-156-8,51.7%,-1.5,-0.5
Kansas,201-188-9,51.7%,11.8,+0.6
Stony Brook,64-60-6,51.6%,0.2,-1.1
Texas A&M-CC,48-45-2,51.6%,0.9,+1.7
Indiana St,259-243-11,51.6%,0.0,+0.4
Stetson,49-46-4,51.6%,-5.8,-1.6
Tulsa,213-200-9,51.6%,1.9,+0.1
South Dakota,66-62-2,51.6%,2.9,-0.1
Northeastern,116-109-4,51.6%,1.4,+0.5
Lafayette,83-78-2,51.6%,-2.1,-0.3
Youngstown St,117-110-10,51.5%,-0.2,+0.4
N Kentucky,53-50-1,51.5%,5.1,+1.6
Montana,73-69-0,51.4%,4.3,+0.7
Saint Joseph's,255-241-13,51.4%,1.8,+0.5
CS Fullerton,92-87-3,51.4%,1.0,+0.3
Clemson,240-227-8,51.4%,2.9,+0.2
Houston,242-229-8,51.4%,4.4,+1.0
UNLV,225-213-7,51.4%,4.4,+0.2
Nevada,176-167-7,51.3%,3.3,+0.1
Florida Atlantic,83-79-4,51.2%,-0.7,+1.0
Penn St,260-248-11,51.2%,-1.9,+0.2
Loyola Chi,197-188-6,51.2%,1.2,-0.1
N Texas,89-85-5,51.2%,1.7,+0.6
UCF,180-172-6,51.1%,2.2,+0.5
Marquette,242-232-10,51.1%,4.5,+0.3
Toledo,280-269-8,51.0%,2.2,+0.3
N Iowa,264-254-9,51.0%,2.3,-0.1
N Colorado,54-52-4,50.9%,1.0,+0.1
Baylor,226-218-11,50.9%,2.5,+0.4
UCLA,141-136-3,50.9%,7.3,+0.4
St Bonaventure,258-249-12,50.9%,-0.1,-0.1
SE Missouri St,87-84-8,50.9%,-0.2,+0.2
Cincinnati,238-230-15,50.9%,7.8,+0.7
Georgia,275-266-4,50.8%,-0.9,+0.1
NC Greensboro,156-151-5,50.8%,1.0,+0.7
Buffalo,254-246-6,50.8%,0.9,+0.6
Chattanooga,127-123-6,50.8%,3.6,-0.2
Bucknell,95-92-1,50.8%,2.3,-0.3
Michigan,255-247-7,50.8%,3.2,+0.1
Delaware St,32-31-1,50.8%,-7.4,+0.7
UMBC,65-63-1,50.8%,-2.9,+0.2
Oklahoma St,227-220-10,50.8%,4.6,+0.5
Florida,266-258-8,50.8%,8.5,+0.6
Texas So,35-34-2,50.7%,-7.4,-0.3
UT Rio Grande,35-34-1,50.7%,-3.5,+0.1
Northwestern,253-246-13,50.7%,-1.4,+0.2
Texas,223-217-6,50.7%,6.9,+0.5
Murray St,115-112-3,50.7%,6.9,+0.9
Miami,234-228-16,50.7%,2.4,-0.1
Boston College,249-243-14,50.6%,-1.4,-0.1
NC A&T,43-42-1,50.6%,-5.2,+0.3
Oklahoma,219-214-7,50.6%,4.9,+0.5
Wofford,133-130-4,50.6%,2.5,0.0
Valparaiso,136-133-6,50.6%,0.4,-0.5
Stanford,145-142-6,50.5%,4.0,+0.2
Richmond,265-260-15,50.5%,1.6,+0.3
Campbell,55-54-2,50.5%,-1.6,+0.3
UConn,226-222-6,50.5%,8.1,0.0
NJIT,58-57-0,50.4%,-4.2,-0.7
Wisconsin,266-262-13,50.4%,6.4,+0.4
Miami OH,264-261-13,50.3%,0.3,+0.3
Florida Intl,89-88-2,50.3%,-1.1,+0.1
E Tennessee St,98-97-5,50.3%,4.5,+0.3
Long Beach St,109-108-4,50.2%,-2.1,-0.2
Georgia St,110-109-5,50.2%,0.6,+0.1
Denver,112-111-7,50.2%,-1.0,0.0
S Illinois,266-264-14,50.2%,1.3,-0.1
Colorado,219-218-6,50.1%,0.9,-0.1
Drake,242-241-10,50.1%,-0.3,0.0
NW State,44-44-1,50.0%,-3.1,+0.3
Coastal Car,37-37-2,50.0%,1.1,-0.3
Columbia,38-38-2,50.0%,0.8,+0.3
Longwood,51-51-1,50.0%,-3.7,+1.1
Colorado St,211-211-10,50.0%,2.1,+0.4
Troy,64-64-1,50.0%,2.0,+0.4
App State,103-103-3,50.0%,1.0,+0.1
