Team,Over Record,Over %,Under %,Total +/-
W Georgia,5-0-0,100.0%,0.0%,+9.0
Mercyhurst,4-1-0,80.0%,20.0%,+7.1
Neb Omaha,82-49-0,62.6%,37.4%,+3.5
Queens,15-9-1,62.5%,37.5%,+3.2
Hsn Christian,40-25-0,61.5%,38.5%,+4.9
S Indiana,16-10-0,61.5%,38.5%,+5.6
Lipscomb,54-34-1,61.4%,38.6%,+4.9
N Florida,51-34-0,60.0%,40.0%,+4.4
Idaho St,133-89-1,59.9%,40.1%,+4.2
Stetson,44-30-1,59.5%,40.5%,+2.5
NC-Asheville,42-29-4,59.2%,40.9%,+3.9
NW State,42-30-2,58.3%,41.7%,+3.7
CS Bakersfld,64-46-0,58.2%,41.8%,+1.5
Oakland,100-72-4,58.1%,41.9%,+3.1
VMI,51-37-0,58.0%,42.1%,+6.0
Loyola-MD,70-51-2,57.9%,42.2%,+4.4
Longwood,37-27-1,57.8%,42.2%,+1.0
Central Mich,67-49-1,57.8%,42.2%,+3.1
E Illinois,121-89-3,57.6%,42.4%,+1.8
South Dakota,76-56-2,57.6%,42.4%,+4.0
Boise St,108-80-0,57.5%,42.6%,+1.6
Austin Peay,116-86-6,57.4%,42.6%,+3.3
Lafayette,30-23-2,56.6%,43.4%,+1.8
Belmont,86-66-2,56.6%,43.4%,+3.0
Indiana St,70-54-2,56.5%,43.6%,+1.4
E Michigan,57-44-0,56.4%,43.6%,+1.6
San Jose St,102-79-3,56.4%,43.7%,+3.3
St Josephs,80-62-2,56.3%,43.7%,+3.3
Buffalo,76-59-1,56.3%,43.7%,+3.4
St Bonavent,85-66-1,56.3%,43.7%,+3.2
Miss Val St,59-46-0,56.2%,43.8%,+2.8
New Orleans,73-57-2,56.2%,43.9%,+2.7
SIU Edward,69-54-1,56.1%,43.9%,+2.2
Denver,120-94-5,56.1%,43.9%,+2.4
Lehigh,37-29-1,56.1%,43.9%,+0.7
Boston Col,88-69-2,56.1%,44.0%,+2.1
NC-Wilmgton,98-77-2,56.0%,44.0%,+2.7
Alabama,102-81-2,55.7%,44.3%,+2.3
Campbell,39-31-0,55.7%,44.3%,+2.4
Morgan St,54-43-2,55.7%,44.3%,+1.3
Charl South,30-24-1,55.6%,44.4%,+1.1
Youngs St,100-80-3,55.6%,44.4%,+2.1
Sam Hous St,45-36-0,55.6%,44.4%,-0.1
Auburn,76-61-2,55.5%,44.5%,+2.6
Duke,120-97-0,55.3%,44.7%,+2.4
IPFW,79-64-7,55.2%,44.8%,+2.0
E Washingtn,137-111-2,55.2%,44.8%,+2.4
Montana St,132-107-0,55.2%,44.8%,+1.8
SE Missouri,111-90-6,55.2%,44.8%,+3.4
Pepperdine,138-113-3,55.0%,45.0%,+2.6
UCSD,28-23-2,54.9%,45.1%,+3.2
Arkansas St,115-95-6,54.8%,45.2%,+3.2
Bucknell,35-29-1,54.7%,45.3%,+1.5
Oral Roberts,82-68-1,54.7%,45.3%,+3.2
McNeese St,36-30-2,54.6%,45.5%,+3.8
Wright St,104-87-3,54.5%,45.6%,+1.1
Rice,98-82-0,54.4%,45.6%,+3.9
Sacred Hrt,43-36-0,54.4%,45.6%,+2.1
Grd Canyon,62-52-0,54.4%,45.6%,+1.1
S Dakota St,93-78-1,54.4%,45.6%,+0.9
Wake Forest,93-78-3,54.4%,45.6%,+2.0
Hofstra,100-84-3,54.4%,45.7%,+2.3
Ball St,63-53-2,54.3%,45.7%,+0.3
Temple,101-85-3,54.3%,45.7%,+1.9
Prairie View,51-43-0,54.3%,45.7%,+1.6
Mercer,52-44-3,54.2%,45.8%,+2.0
Rob Morris,52-44-1,54.2%,45.8%,+0.3
Baylor,85-72-3,54.1%,45.9%,+1.5
Central Ark,35-30-0,53.9%,46.2%,+2.3
Army,28-24-0,53.9%,46.2%,+3.0
Abl Christian,35-30-1,53.9%,46.2%,+1.2
St. Thomas,21-18-2,53.9%,46.2%,+0.4
North Dakota,78-67-1,53.8%,46.2%,+1.3
Troy,114-98-6,53.8%,46.2%,+2.0
Montana,136-117-4,53.8%,46.3%,+1.9
CS Fullerton,124-107-4,53.7%,46.3%,+2.7
TX-Pan Am,44-38-1,53.7%,46.3%,-0.5
Toledo,67-58-2,53.6%,46.4%,+2.4
Lindenwood,15-13-0,53.6%,46.4%,+2.4
High Point,38-33-1,53.5%,46.5%,+1.4
Villanova,107-93-6,53.5%,46.5%,+0.5
TX Southern,54-47-1,53.5%,46.5%,+2.7
Tulsa,93-81-3,53.5%,46.6%,+2.0
Kent St,70-61-7,53.4%,46.6%,+1.6
Washington,141-123-1,53.4%,46.6%,+1.7
Gonzaga,165-144-1,53.4%,46.6%,+1.3
S Utah,96-84-3,53.3%,46.7%,+1.8
BYU,132-116-4,53.2%,46.8%,+2.4
Texas Tech,92-81-5,53.2%,46.8%,+1.3
Clemson,101-89-3,53.2%,46.8%,+1.3
W Kentucky,127-112-5,53.1%,46.9%,+2.8
