Team,Over Record,Over %,Under %,Total +/-
Queens,24-10-0,70.6%,29.4%,+7.0
Le Moyne,15-7-0,68.2%,31.8%,+5.7
Wofford,84-42-2,66.7%,33.3%,+6.5
SE Louisiana,48-26-0,64.9%,35.1%,+4.3
CS Bakersfield,55-31-0,64.0%,36.1%,+4.7
Hou Christian,52-30-1,63.4%,36.6%,+9.8
UCSD,36-21-0,63.2%,36.8%,+5.6
Omaha,70-41-3,63.1%,36.9%,+5.3
Milwaukee,87-53-0,62.1%,37.9%,+4.6
McNeese,49-30-2,62.0%,38.0%,+3.0
Loyola Mymt,92-57-3,61.7%,38.3%,+3.0
Lindenwood,19-12-1,61.3%,38.7%,+4.7
Howard,47-30-1,61.0%,39.0%,+5.6
Florida St,100-64-4,61.0%,39.0%,+3.5
Wyoming,92-59-2,60.9%,39.1%,+4.0
UL Monroe,81-52-3,60.9%,39.1%,+4.1
Gardner-Webb,49-32-1,60.5%,39.5%,+3.0
Loyola MD,52-34-1,60.5%,39.5%,+1.9
Oakland,81-53-0,60.5%,39.6%,+5.4
N Colorado,74-49-2,60.2%,39.8%,+4.9
Air Force,89-59-1,60.1%,39.9%,+3.7
Boston U,66-44-2,60.0%,40.0%,+4.8
Texas So,51-34-2,60.0%,40.0%,+4.9
Mercyhurst,6-4-0,60.0%,40.0%,+5.0
E Texas A&M,21-14-0,60.0%,40.0%,+6.1
North Dakota,70-47-2,59.8%,40.2%,+2.3
New Orleans,46-31-1,59.7%,40.3%,+3.5
E Illinois,74-50-2,59.7%,40.3%,+4.1
South Dakota,71-48-1,59.7%,40.3%,+3.6
Wake Forest,97-66-2,59.5%,40.5%,+2.2
Oral Roberts,66-45-0,59.5%,40.5%,+2.9
S Carolina St,41-28-0,59.4%,40.6%,+4.6
Auburn,98-67-1,59.4%,40.6%,+3.7
F Dickinson,54-37-3,59.3%,40.7%,+5.4
SE Missouri St,70-48-2,59.3%,40.7%,+4.0
Iowa,103-71-4,59.2%,40.8%,+4.1
Radford,52-36-1,59.1%,40.9%,+1.7
Denver,75-52-1,59.1%,40.9%,+3.8
Colorado St,88-61-3,59.1%,40.9%,+4.3
