Team,ATS Record,Cover %,MOV,ATS +/-
Mercyhurst,5-2-0,71.4%,-4.0,+5.6
St. Thomas,40-21-2,65.6%,3.0,+4.1
Memphis,238-165-8,59.1%,8.4,+1.7
Colgate,75-54-4,58.1%,0.0,+2.0
Neb Omaha,102-74-2,58.0%,-3.1,+0.7
Nevada,230-175-9,56.8%,2.7,+0.6
Queens,22-17-1,56.4%,-0.1,+0.5
NC Central,72-56-2,56.3%,0.1,+1.0
Oakland,156-123-5,55.9%,1.0,0.0
S Car State,72-57-4,55.8%,-2.4,+0.8
Jackson St,77-61-1,55.8%,-1.4,+0.4
Rob Morris,99-79-2,55.6%,0.6,+0.3
Yale,216-173-11,55.5%,1.7,+0.8
Hampton,79-64-1,55.2%,0.2,+0.4
Stony Brook,85-69-4,55.2%,-0.6,+0.5
Gard-Webb,87-71-2,55.1%,-0.8,+1.1
UCSD,33-27-0,55.0%,0.0,+1.1
Sam Hous St,72-59-3,55.0%,2.5,+1.2
Butler,234-192-14,54.9%,6.8,+1.4
Jksnville St,188-155-10,54.8%,-1.8,+0.5
Creighton,224-186-10,54.6%,6.6,+0.7
Texas A&M,226-188-7,54.6%,1.2,+0.2
Wisconsin,198-165-11,54.6%,6.8,+0.8
Furman,201-168-3,54.5%,0.2,+0.6
Presbyterian,74-62-4,54.4%,-7.8,-0.7
Utah,243-204-14,54.4%,3.4,+0.7
S Alabama,227-191-8,54.3%,-0.6,+0.2
Akron,238-202-10,54.1%,3.8,+0.6
Grambling St,60-51-0,54.1%,-6.5,+1.9
Utah Valley,89-76-2,53.9%,1.6,+1.7
UCF,151-129-5,53.9%,2.9,+0.9
Louisville,200-171-13,53.9%,6.2,+0.7
VCU,240-206-15,53.8%,5.6,+0.7
F Dickinson,78-67-1,53.8%,-3.1,+1.7
Florida St,164-141-13,53.8%,3.6,+0.7
Lindenwood,22-19-0,53.7%,-9.4,0.0
Boston Col,162-140-13,53.6%,0.4,+0.8
Villanova,207-179-10,53.6%,7.2,+1.1
Weber St,222-192-7,53.6%,2.4,+0.3
Duke,231-200-10,53.6%,13.5,+1.0
S Dakota St,142-123-2,53.6%,3.5,+1.2
Lafayette,83-72-1,53.6%,-2.4,-0.1
Stetson,77-67-5,53.5%,-4.5,+0.9
Stanford,279-243-13,53.5%,4.6,+0.5
Miami,179-156-10,53.4%,3.7,+0.9
St Bonavent,201-176-9,53.3%,1.0,+0.3
Belmont,130-114-5,53.3%,6.9,+1.0
E Tenn St,147-129-4,53.3%,2.4,+0.3
Davidson,181-159-8,53.2%,5.3,+0.6
Central Ark,58-51-5,53.2%,-7.7,0.0
Tennessee,226-199-5,53.2%,5.0,+0.6
IL-Chicago,227-200-12,53.2%,-2.0,+0.1
Wichita St,202-178-9,53.2%,5.0,+0.1
San Diego St,222-196-10,53.1%,4.6,+0.9
North Texas,232-205-13,53.1%,-1.6,+0.1
Houston,200-177-7,53.1%,3.7,+1.3
Air Force,192-170-7,53.0%,-3.3,+0.2
Campbell,80-71-1,53.0%,-4.1,+0.3
Towson,216-192-9,52.9%,-2.9,+0.4
Ohio,244-217-10,52.9%,2.1,+0.3
Prairie View,74-66-5,52.9%,-4.3,+0.9
N Florida,84-75-2,52.8%,-3.8,+0.9
IPFW,131-117-5,52.8%,-1.5,+0.4
Princeton,219-196-8,52.8%,4.1,+0.2
Wofford,210-188-6,52.8%,0.4,+0.5
Lipscomb,86-77-2,52.8%,-0.3,-0.4
Marquette,186-167-5,52.7%,5.7,+1.2
NW State,69-62-3,52.7%,-2.3,+0.9
Connecticut,208-187-7,52.7%,7.9,+0.9
LA Tech,240-216-4,52.6%,3.0,+0.4
Southern,70-63-2,52.6%,-0.4,+0.5
Maryland BC,70-63-3,52.6%,-2.1,+1.1
Cornell,191-172-9,52.6%,-1.5,+0.6
Navy,91-82-3,52.6%,-1.3,+0.6
Michigan,191-173-2,52.5%,4.1,+1.2
Seattle,85-77-1,52.5%,0.1,+1.1
SE Louisiana,64-58-2,52.5%,-3.2,-0.2
N Carolina,215-195-11,52.4%,8.1,+0.4
Drake,217-197-11,52.4%,-0.6,+0.2
Temple,209-190-10,52.4%,3.0,+0.3
Radford,77-70-2,52.4%,-1.2,+0.2
Gonzaga,278-253-14,52.4%,13.4,+1.0
Idaho,226-206-7,52.3%,-3.3,+0.5
N Hampshire,68-62-4,52.3%,-5.2,-0.7
Florida A&M,68-62-0,52.3%,-6.0,+0.1
UAB,244-223-10,52.3%,4.2,+0.6
Kansas St,212-194-8,52.2%,2.3,+0.4
Canisius,178-163-14,52.2%,-1.7,-0.2
Xavier,207-190-11,52.1%,6.7,+0.5
TN Tech,210-193-10,52.1%,-2.2,-0.3
Albany,74-68-4,52.1%,-0.3,+1.1
WI-Grn Bay,224-206-15,52.1%,-0.7,+0.4
E Washingtn,213-196-10,52.1%,0.2,+0.3
Kent St,231-213-14,52.0%,3.8,+0.7
GA Southern,193-178-9,52.0%,-0.9,+0.5
Sac State,183-169-10,52.0%,-5.4,+0.1
Iowa St,222-205-11,52.0%,2.1,+0.3
Manhattan,149-138-9,51.9%,-1.3,-0.2
Iowa,178-165-7,51.9%,4.8,+0.9
Miss State,225-209-14,51.8%,2.3,+0.4
Northwestern,158-147-5,51.8%,-1.1,-0.1
Syracuse,205-191-7,51.8%,5.7,+0.2
New Mexico,208-194-8,51.7%,3.7,0.0
Maine,60-56-2,51.7%,-4.9,+0.7
UTSA,121-113-4,51.7%,-2.0,+0.7
NC-Asheville,77-72-2,51.7%,-1.0,-0.2
TX El Paso,246-231-13,51.6%,1.4,0.0
W Virginia,207-195-7,51.5%,3.9,+0.5
Baylor,207-195-6,51.5%,2.8,+0.5
Utah St,225-212-6,51.5%,6.4,+0.9
UCSB,243-229-9,51.5%,2.5,+0.1
Tarleton St,35-33-1,51.5%,-1.9,+0.9
W Kentucky,245-231-7,51.5%,2.6,-0.2
Penn St,161-152-12,51.4%,-1.1,+0.2
Vanderbilt,232-219-10,51.4%,1.8,+0.3
TX A&M-CC,72-68-3,51.4%,0.2,+1.1
Toledo,238-225-5,51.4%,2.1,+0.4
Ohio St,185-175-6,51.4%,7.1,+0.5
N Illinois,223-211-11,51.4%,-4.1,-0.1
Dayton,207-196-8,51.4%,4.8,+0.7
Pacific,251-238-12,51.3%,0.3,+0.1
Geo Wshgtn,174-165-8,51.3%,0.7,+0.2
TX-Arlington,123-117-6,51.3%,0.0,0.0
Tulsa,205-195-12,51.3%,1.9,-0.3
St Peters,145-138-6,51.2%,-1.7,+1.0
UCLA,275-262-9,51.2%,4.2,+0.2
Kentucky,234-223-7,51.2%,9.4,+0.5
Longwood,68-65-3,51.1%,-7.1,+1.1
N Kentucky,91-87-2,51.1%,1.1,0.0
AR Lit Rock,208-199-8,51.1%,-0.3,+0.8
Santa Clara,231-221-11,51.1%,-1.3,-0.3
Monmouth,97-93-4,51.1%,-1.8,-0.2
App State,185-178-10,51.0%,-0.5,+0.2
USC,265-255-4,51.0%,1.6,+0.4
Niagara,189-182-4,50.9%,-0.9,-0.2
Murray St,218-210-15,50.9%,7.0,+0.4
St Josephs,194-187-11,50.9%,0.6,0.0
NC-Wilmgton,231-223-11,50.9%,-0.1,+0.3
Texas St,117-113-7,50.9%,-0.8,+0.6
Buffalo,207-200-5,50.9%,-0.1,+0.2
S Carolina,209-202-4,50.9%,0.8,-0.1
Delaware St,60-58-1,50.9%,-4.3,-0.8
Evansville,209-202-14,50.9%,-3.4,-0.8
Kansas,243-235-7,50.8%,9.9,+0.3
Columbia,186-180-6,50.8%,-3.0,-0.3
UL Monroe,158-153-7,50.8%,-5.1,+0.1
Brown,190-184-8,50.8%,-2.8,+0.3
Auburn,228-221-5,50.8%,1.1,-0.3
California,270-262-15,50.8%,0.6,-0.4
E Kentucky,202-196-10,50.8%,-1.6,-0.2
Virginia,172-167-10,50.7%,5.0,-0.6
Georgia,210-204-5,50.7%,-0.7,+0.3
American,96-94-1,50.5%,0.3,+0.4
N Mex State,198-194-11,50.5%,4.7,+0.3
Valparaiso,149-146-6,50.5%,2.1,+0.2
Col Charlestn,207-203-10,50.5%,4.7,+0.1
VA Tech,159-156-5,50.5%,1.7,0.0
U Penn,217-213-7,50.5%,2.3,+0.7
N Iowa,226-222-10,50.5%,1.3,-0.1
BYU,235-231-12,50.4%,6.4,+1.0
Marist,144-142-5,50.4%,-3.0,+0.1
Miss Val St,73-72-1,50.3%,-6.3,-1.6
Alabama,225-222-8,50.3%,3.2,+0.1
Saint Louis,198-196-5,50.3%,1.2,-0.7
Montana St,199-197-9,50.3%,-0.8,-0.3
Texas,227-225-4,50.2%,5.8,+0.2
S Methodist,179-178-11,50.1%,1.6,-0.3
Hofstra,215-214-9,50.1%,2.4,+0.1
Geo Mason,212-211-17,50.1%,2.4,+0.4
Indiana St,212-211-10,50.1%,-0.7,+0.1
Lg Beach St,229-228-13,50.1%,-1.3,-0.1
St Johns,168-168-7,50.0%,0.9,+0.3
Alcorn St,67-67-3,50.0%,-3.8,-0.5
Arkansas St,197-197-11,50.0%,-1.4,-0.3
