Team,Over Record,Over %,Under %,Total +/-
Queens,24-10-0,70.6%,29.4%,+7.0
Le Moyne,15-7-0,68.2%,31.8%,+5.7
Idaho St,136-74-1,64.8%,35.2%,+5.7
Hou Christian,54-30-1,64.3%,35.7%,+9.8
SE Louisiana,48-27-0,64.0%,36.0%,+4.1
Oakland,119-67-2,64.0%,36.0%,+6.0
Omaha,82-47-3,63.6%,36.4%,+5.6
CS Bakersfield,55-32-0,63.2%,36.8%,+4.6
UCSD,36-21-0,63.2%,36.8%,+5.6
Wofford,140-84-4,62.5%,37.5%,+4.5
McNeese,50-31-2,61.7%,38.3%,+2.9
Texas So,56-35-2,61.5%,38.5%,+5.2
Lindenwood,19-12-1,61.3%,38.7%,+4.7
E Texas A&M,21-14-0,60.0%,40.0%,+6.1
Mercyhurst,6-4-0,60.0%,40.0%,+5.0
Lipscomb,78-53-2,59.5%,40.5%,+5.0
Howard,47-32-1,59.5%,40.5%,+5.0
F Dickinson,54-37-3,59.3%,40.7%,+5.4
South Dakota,89-61-1,59.3%,40.7%,+3.9
Purdue FW,103-71-5,59.2%,40.8%,+3.0
SE Missouri St,130-90-4,59.1%,40.9%,+4.1
North Dakota,83-58-2,58.9%,41.1%,+1.7
S Carolina St,41-29-0,58.6%,41.4%,+4.4
Gardner-Webb,50-36-1,58.1%,41.9%,+2.8
UL Monroe,122-88-7,58.1%,41.9%,+2.9
Radford,54-39-1,58.1%,41.9%,+2.0
Boston U,72-52-3,58.1%,41.9%,+3.8
E Tennessee St,94-68-1,58.0%,42.0%,+2.3
N Florida,59-43-1,57.8%,42.2%,+3.4
Norfolk St,41-30-0,57.8%,42.3%,+3.3
Colorado St,161-118-6,57.7%,42.3%,+3.7
Lafayette,60-44-3,57.7%,42.3%,+1.9
St Bonaventure,154-113-2,57.7%,42.3%,+4.3
Bethune,39-29-0,57.4%,42.7%,+3.5
Milwaukee,154-116-2,57.0%,43.0%,+2.7
Denver,143-108-3,57.0%,43.0%,+2.9
N Colorado,113-86-4,56.8%,43.2%,+3.2
Colgate,63-48-1,56.8%,43.2%,+0.6
C Michigan,141-109-3,56.4%,43.6%,+2.9
