Team,Over Record,Over %,Under %,Total +/-
Queens,26-16-1,61.9%,38.1%,+1.2
Miss Val St,88-58-1,60.3%,39.7%,+4.1
New Orleans,134-89-2,60.1%,39.9%,+2.1
Idaho St,189-130-5,59.3%,40.8%,+4.6
Le Moyne,13-9-0,59.1%,40.9%,-1.6
UCSD,35-25-2,58.3%,41.7%,+6.4
TX A&M-Com,29-21-0,58.0%,42.0%,+4.0
North Dakota,128-97-1,56.9%,43.1%,+2.2
Grd Canyon,83-63-0,56.9%,43.2%,+1.1
Coppin St,81-62-1,56.6%,43.4%,+1.8
SE Missouri,197-151-6,56.6%,43.4%,+3.5
NC-Asheville,82-63-5,56.6%,43.5%,+2.3
Gard-Webb,89-69-2,56.3%,43.7%,+3.1
Oakland,152-118-4,56.3%,43.7%,+2.5
SIU Edward,127-100-4,56.0%,44.1%,+0.3
NC State,184-145-4,55.9%,44.1%,+1.7
Weber St,203-162-3,55.6%,44.4%,+1.9
N Colorado,148-119-5,55.4%,44.6%,+2.9
Kennesaw St,82-66-2,55.4%,44.6%,+1.7
Iowa,165-133-1,55.4%,44.6%,+2.9
Neb Omaha,98-79-1,55.4%,44.6%,+2.0
High Point,78-63-2,55.3%,44.7%,+3.1
S Indiana,26-21-0,55.3%,44.7%,+2.1
Florida Intl,174-141-2,55.2%,44.8%,+1.2
Lehigh,90-73-1,55.2%,44.8%,+3.5
Wright St,191-155-2,55.2%,44.8%,+0.8
U Mass,171-139-3,55.2%,44.8%,+1.8
SE Louisiana,70-57-0,55.1%,44.9%,+3.2
Nevada,194-158-3,55.1%,44.9%,+1.7
Youngs St,179-147-1,54.9%,45.1%,+1.9
CS Bakersfld,80-66-0,54.8%,45.2%,+1.3
Texas St,127-105-3,54.7%,45.3%,+1.2
F Dickinson,78-65-2,54.6%,45.5%,+3.6
Norfolk St,78-65-1,54.6%,45.5%,+0.6
Indiana St,190-159-5,54.4%,45.6%,+1.9
Buffalo,185-155-5,54.4%,45.6%,+1.7
Radford,81-68-1,54.4%,45.6%,+0.2
UTSA,125-105-3,54.4%,45.7%,+1.4
Fresno St,173-146-6,54.2%,45.8%,+1.8
Lipscomb,90-76-1,54.2%,45.8%,+1.7
TX-Pan Am,71-60-1,54.2%,45.8%,+0.8
NW State,72-61-3,54.1%,45.9%,+1.6
Toledo,200-170-3,54.1%,46.0%,+1.2
American,87-74-0,54.0%,46.0%,+0.6
Auburn,196-167-2,54.0%,46.0%,+2.0
Alcorn St,69-59-2,53.9%,46.1%,+1.7
Brown,159-136-4,53.9%,46.1%,+1.9
Purdue,180-154-5,53.9%,46.1%,+1.0
Oral Roberts,118-101-1,53.9%,46.1%,+2.1
Hofstra,209-179-4,53.9%,46.1%,+2.6
UNLV,190-163-3,53.8%,46.2%,+1.3
S Utah,129-111-2,53.8%,46.3%,+1.9
TX-Arlington,131-113-2,53.7%,46.3%,+1.4
Howard,67-58-1,53.6%,46.4%,+1.0
Incar Word,60-52-1,53.6%,46.4%,+2.1
TX A&M-CC,76-66-3,53.5%,46.5%,+0.2
Samford,183-159-4,53.5%,46.5%,+2.2
Colorado St,168-146-4,53.5%,46.5%,+1.7
Sam Hous St,69-60-0,53.5%,46.5%,+1.1
Wofford,186-162-3,53.5%,46.6%,+0.6
Hawaii,179-156-6,53.4%,46.6%,+1.2
Montana,188-164-6,53.4%,46.6%,+2.2
Iowa St,193-169-10,53.3%,46.7%,+2.1
Montana St,185-162-0,53.3%,46.7%,+2.2
Dayton,178-156-4,53.3%,46.7%,+1.1
Lafayette,83-73-3,53.2%,46.8%,+0.6
CS Fullerton,174-153-4,53.2%,46.8%,+3.1
S Dakota St,134-118-0,53.2%,46.8%,+2.2
Santa Clara,185-163-3,53.2%,46.8%,+0.7
N Florida,85-75-1,53.1%,46.9%,+1.6
TN State,180-159-3,53.1%,46.9%,+1.4
Detroit,181-160-7,53.1%,46.9%,+2.0
TX El Paso,204-181-5,53.0%,47.0%,+1.1
E Washingtn,188-167-3,53.0%,47.0%,+1.4
Ball St,188-167-6,53.0%,47.0%,+1.7
Bowling Grn,189-168-1,52.9%,47.1%,+1.3
Ark Pine Bl,74-66-3,52.9%,47.1%,+1.2
Mississippi,195-174-4,52.9%,47.2%,+1.4
Baylor,178-159-3,52.8%,47.2%,+2.0
VMI,106-95-1,52.7%,47.3%,+2.2
Charlotte,197-177-11,52.7%,47.3%,+1.2
Fla Atlantic,158-142-5,52.7%,47.3%,+2.4
S Mississippi,189-170-4,52.7%,47.4%,+1.6
Wake Forest,142-128-6,52.6%,47.4%,+1.1
W Michigan,183-165-3,52.6%,47.4%,+0.9
Bellarmine,41-37-1,52.6%,47.4%,+2.1
Arkansas St,175-158-7,52.6%,47.5%,+1.7
E Tenn St,125-113-4,52.5%,47.5%,+0.2
Duquesne,146-132-4,52.5%,47.5%,+1.8
Miss State,199-180-5,52.5%,47.5%,+1.2
McNeese St,64-58-0,52.5%,47.5%,+0.7
Ohio,196-178-5,52.4%,47.6%,+1.4
Missouri,198-180-4,52.4%,47.6%,+1.1
Boise St,169-154-5,52.3%,47.7%,+1.2
Gonzaga,231-211-3,52.3%,47.7%,+0.5
Stanford,244-223-4,52.3%,47.8%,+1.6
Morgan St,70-64-4,52.2%,47.8%,+1.7
Drake,176-161-5,52.2%,47.8%,+1.7
Chattanooga,178-163-6,52.2%,47.8%,+0.7
Army,85-78-0,52.2%,47.9%,-0.8
Louisiana,187-172-4,52.1%,47.9%,+1.0
Pepperdine,200-184-5,52.1%,47.9%,+1.0
Sacred Hrt,75-69-3,52.1%,47.9%,+1.9
