Team,Over Record,Over %,Under %,Total +/-
W Georgia,10-5-0,66.7%,33.3%,+1.3
S Dakota St,82-50-1,62.1%,37.9%,+5.1
Oral Roberts,122-78-2,61.0%,39.0%,+3.4
Bucknell,85-59-3,59.0%,41.0%,+3.3
Iowa St,180-131-6,57.9%,42.1%,+3.3
NJIT,86-64-1,57.3%,42.7%,+1.0
Illinois St,175-132-8,57.0%,43.0%,+2.4
Ball St,181-138-7,56.7%,43.3%,+2.2
Baylor,131-100-5,56.7%,43.3%,+2.8
North Dakota,140-107-1,56.7%,43.3%,+3.1
Marquette,147-113-4,56.5%,43.5%,+3.5
New Orleans,132-102-3,56.4%,43.6%,+1.6
Prairie View,76-59-1,56.3%,43.7%,+2.9
Alcorn St,88-69-0,56.1%,44.0%,+3.0
UTSA,135-106-3,56.0%,44.0%,+2.4
Lg Beach St,193-152-3,55.9%,44.1%,+2.6
Dayton,119-94-1,55.9%,44.1%,+1.8
WI-Grn Bay,186-147-2,55.9%,44.1%,+2.2
Iona,110-87-4,55.8%,44.2%,+1.2
Florida Intl,206-163-4,55.8%,44.2%,+1.7
Hofstra,139-111-1,55.6%,44.4%,+2.4
Neb Omaha,129-103-2,55.6%,44.4%,+2.1
Queens,25-20-1,55.6%,44.4%,+0.9
SC Upstate,111-89-0,55.5%,44.5%,+1.4
Indiana St,187-150-7,55.5%,44.5%,+2.2
Weber St,122-98-0,55.5%,44.6%,+0.8
Idaho St,214-172-6,55.4%,44.6%,+2.0
Morgan St,87-70-1,55.4%,44.6%,+2.4
Youngs St,200-161-1,55.4%,44.6%,+2.6
UCSD,36-29-2,55.4%,44.6%,+3.1
Denver,181-146-2,55.4%,44.7%,+1.1
NW State,90-73-4,55.2%,44.8%,+1.5
Gonzaga,49-40-0,55.1%,44.9%,+3.5
Texas,136-111-1,55.1%,44.9%,+2.8
Loyola-MD,152-125-2,54.9%,45.1%,+1.7
Delaware St,108-89-2,54.8%,45.2%,+2.1
Lamar,83-69-1,54.6%,45.4%,+0.7
Seattle,78-65-3,54.6%,45.5%,+0.9
Duke,36-30-1,54.6%,45.5%,+0.6
N Colorado,120-100-2,54.6%,45.5%,+2.2
Geo Mason,145-121-2,54.5%,45.5%,+1.7
SE Missouri,208-174-6,54.5%,45.6%,+2.4
Central Ark,95-80-4,54.3%,45.7%,+2.6
BYU,96-81-2,54.2%,45.8%,+2.2
S Indiana,27-23-0,54.0%,46.0%,+1.9
Boise St,129-110-2,54.0%,46.0%,+1.3
S Utah,143-122-5,54.0%,46.0%,+2.0
Boston Col,212-181-9,53.9%,46.1%,+0.9
Geo Wshgtn,171-146-5,53.9%,46.1%,+1.2
Bowling Grn,185-158-2,53.9%,46.1%,+2.0
Pacific,166-142-1,53.9%,46.1%,+2.0
Santa Clara,173-148-3,53.9%,46.1%,+1.2
Columbia,134-115-3,53.8%,46.2%,+1.8
Auburn,163-140-3,53.8%,46.2%,+1.7
E Washingtn,163-140-4,53.8%,46.2%,+1.7
Montana St,172-148-0,53.8%,46.3%,+1.1
Holy Cross,110-95-4,53.7%,46.3%,+0.2
Arizona,81-70-1,53.6%,46.4%,+2.6
Grd Canyon,45-39-1,53.6%,46.4%,+1.2
Seton Hall,173-150-5,53.6%,46.4%,+0.9
