Team,Over Record,Over %,Under %,Total +/-
Le Moyne,24-11-0,68.6%,31.4%,+2.8
New Orleans,145-97-2,59.9%,40.1%,+2.3
Queens,37-25-1,59.7%,40.3%,+1.2
Idaho St,201-137-6,59.5%,40.5%,+4.5
E Texas A&M,38-26-0,59.4%,40.6%,+3.3
Miss Valley St,93-67-1,58.1%,41.9%,+3.6
Coppin St,91-66-1,58.0%,42.0%,+1.9
Oakland,160-120-4,57.1%,42.9%,+3.0
Grand Canyon,94-71-0,57.0%,43.0%,+0.8
SE Missouri St,205-156-6,56.8%,43.2%,+3.5
Gardner-Webb,98-75-2,56.7%,43.4%,+2.6
SIU Edward,137-105-4,56.6%,43.4%,+0.5
S Indiana,35-27-0,56.5%,43.6%,+2.5
North Dakota,135-105-1,56.3%,43.8%,+2.2
NC State,192-152-4,55.8%,44.2%,+1.9
Weber St,212-170-4,55.5%,44.5%,+1.9
Nevada,202-162-3,55.5%,44.5%,+1.7
High Point,86-69-2,55.5%,44.5%,+3.0
Omaha,104-84-1,55.3%,44.7%,+1.8
CS Bakersfield,89-72-1,55.3%,44.7%,+1.8
N Colorado,158-128-5,55.2%,44.8%,+2.7
Iowa,170-138-1,55.2%,44.8%,+2.7
Radford,91-75-1,54.8%,45.2%,+0.1
NC Asheville,86-71-5,54.8%,45.2%,+1.6
UT Rio Grande,81-67-2,54.7%,45.3%,+0.7
SE Louisiana,81-67-0,54.7%,45.3%,+2.8
Wright St,197-163-2,54.7%,45.3%,+0.7
Indiana St,198-164-5,54.7%,45.3%,+2.0
Texas St,135-112-3,54.7%,45.3%,+1.7
Fresno St,182-151-6,54.7%,45.4%,+1.8
Auburn,209-174-2,54.6%,45.4%,+2.1
Norfolk St,84-70-1,54.6%,45.5%,+0.6
UCSD,42-35-3,54.6%,45.5%,+5.2
N Florida,96-80-1,54.6%,45.5%,+1.9
Youngstown St,187-156-1,54.5%,45.5%,+1.8
Lehigh,97-81-1,54.5%,45.5%,+3.2
Florida Intl,181-152-2,54.4%,45.7%,+1.0
Lipscomb,102-86-1,54.3%,45.7%,+1.7
Montana,200-169-6,54.2%,45.8%,+2.3
Kennesaw St,91-77-2,54.2%,45.8%,+1.4
Toledo,211-179-3,54.1%,45.9%,+1.4
Lafayette,93-79-4,54.1%,45.9%,+0.5
Buffalo,194-165-5,54.0%,46.0%,+1.7
UMass,174-148-3,54.0%,46.0%,+1.6
