Team,Over Record,Over %,Under %,Total +/-
Denver,125-79-2,61.3%,38.7%,+3.1
New Orleans,89-58-2,60.5%,39.5%,+2.8
Illinois St,96-63-4,60.4%,39.6%,+3.5
Oral Roberts,102-68-2,60.0%,40.0%,+2.3
Long Beach St,113-77-2,59.5%,40.5%,+3.7
Bucknell,76-53-2,58.9%,41.1%,+3.9
Cornell,86-60-1,58.9%,41.1%,+4.8
NJIT,96-67-1,58.9%,41.1%,+1.1
W Georgia,20-14-0,58.8%,41.2%,+1.2
Le Moyne,28-20-0,58.3%,41.7%,+2.5
Queens,35-25-1,58.3%,41.7%,+1.4
Alcorn St,85-61-0,58.2%,41.8%,+3.2
Furman,44-32-1,57.9%,42.1%,+1.4
Boston College,124-91-4,57.7%,42.3%,+2.2
Baylor,49-36-2,57.7%,42.4%,+2.3
Indiana St,84-62-2,57.5%,42.5%,+2.2
Bowling Green,92-68-0,57.5%,42.5%,+3.3
Loyola MD,89-66-0,57.4%,42.6%,+1.5
Syracuse,83-62-2,57.2%,42.8%,+2.5
Oregon St,103-77-0,57.2%,42.8%,+1.1
Morgan St,81-61-0,57.0%,43.0%,+2.6
Prairie View,73-55-1,57.0%,43.0%,+3.8
Clemson,61-46-3,57.0%,43.0%,+1.8
Santa Clara,83-63-3,56.9%,43.2%,+2.0
Montana,54-41-0,56.8%,43.2%,+1.9
Michigan,55-42-3,56.7%,43.3%,+1.3
Nevada,51-39-1,56.7%,43.3%,+2.7
South Dakota,84-65-1,56.4%,43.6%,+3.7
Delaware St,105-82-2,56.2%,43.9%,+2.9
S Utah,97-76-5,56.1%,43.9%,+2.1
Youngstown St,94-74-0,56.0%,44.1%,+2.4
S Dakota St,47-37-1,56.0%,44.1%,+2.8
George Mason,80-63-1,55.9%,44.1%,+1.7
Tulane,100-79-0,55.9%,44.1%,+2.4
Seattle,62-49-2,55.9%,44.1%,+1.8
SC Upstate,107-85-0,55.7%,44.3%,+1.3
UCSD,39-31-2,55.7%,44.3%,+3.3
Fresno St,88-70-0,55.7%,44.3%,+1.7
Missouri St,79-63-0,55.6%,44.4%,+2.2
Richmond,76-61-1,55.5%,44.5%,+1.2
South Carolina,87-70-4,55.4%,44.6%,+1.3
Penn,67-54-4,55.4%,44.6%,+0.3
Toledo,47-38-1,55.3%,44.7%,+4.5
SMU,47-38-0,55.3%,44.7%,+1.0
Idaho St,116-94-3,55.2%,44.8%,+1.7
Texas St,69-56-4,55.2%,44.8%,+1.7
Omaha,112-91-2,55.2%,44.8%,+1.9
Iowa St,75-61-1,55.2%,44.9%,+2.3
C Arkansas,103-84-4,55.1%,44.9%,+2.7
Seton Hall,77-63-4,55.0%,45.0%,+2.4
Portland St,83-68-4,55.0%,45.0%,+3.6
San Diego,105-86-1,55.0%,45.0%,+1.5
Delaware,96-79-0,54.9%,45.1%,+2.1
Columbia,79-65-2,54.9%,45.1%,+2.2
Green Bay,119-98-1,54.8%,45.2%,+2.4
UTSA,109-90-2,54.8%,45.2%,+2.3
Rhode Island,64-53-0,54.7%,45.3%,+1.0
Pepperdine,99-82-5,54.7%,45.3%,+2.6
Oregon,47-39-1,54.7%,45.4%,+1.7
Hofstra,53-44-0,54.6%,45.4%,+1.9
Bellarmine,53-44-0,54.6%,45.4%,+2.9
West Virginia,65-54-3,54.6%,45.4%,+3.1
UT Rio Grande,83-69-4,54.6%,45.4%,+1.8
Navy,66-55-2,54.6%,45.5%,0.0
USC,63-53-1,54.3%,45.7%,+0.3
Holy Cross,108-91-4,54.3%,45.7%,+0.4
Lamar,77-65-1,54.2%,45.8%,+1.0
Mississippi St,65-55-1,54.2%,45.8%,+1.4
J Madison,72-61-0,54.1%,45.9%,+1.9
NW State,86-73-1,54.1%,45.9%,+0.9
Old Dominion,73-62-4,54.1%,45.9%,+1.5
Detroit Mercy,120-102-3,54.1%,46.0%,+2.7
NC Central,60-51-0,54.1%,46.0%,+0.2
Montana St,82-70-0,54.0%,46.1%,+1.7
Chattanooga,70-60-1,53.9%,46.2%,+2.6
Samford,77-66-1,53.9%,46.2%,+3.7
Louisiana Tech,50-43-1,53.8%,46.2%,+0.9
LSU,79-68-1,53.7%,46.3%,+1.5
Ball St,72-62-3,53.7%,46.3%,+1.3
E Carolina,101-87-2,53.7%,46.3%,+1.9
Penn St,88-76-2,53.7%,46.3%,+2.3
Colorado St,74-64-1,53.6%,46.4%,+1.1
Grand Canyon,37-32-1,53.6%,46.4%,+0.7
Sacred Heart,69-60-0,53.5%,46.5%,+3.7
Washington,93-81-0,53.5%,46.6%,+2.2
Arizona St,86-75-2,53.4%,46.6%,+1.0
Howard,71-62-3,53.4%,46.6%,+2.1
North Dakota,111-97-0,53.4%,46.6%,+2.6
Memphis,56-49-1,53.3%,46.7%,+3.0
Northeastern,72-63-1,53.3%,46.7%,+1.3
San Jose St,128-112-4,53.3%,46.7%,+1.6
Missouri,89-78-2,53.3%,46.7%,+0.1
Ohio,57-50-0,53.3%,46.7%,+1.4
Dayton,41-36-1,53.3%,46.8%,+0.8
C Michigan,93-82-0,53.1%,46.9%,+1.3
E Washington,79-70-2,53.0%,47.0%,+1.5
Ohio St,62-55-0,53.0%,47.0%,+2.1
Saint Joseph's,89-79-1,53.0%,47.0%,+1.3
Rice,99-88-1,52.9%,47.1%,+1.8
NC Greensboro,55-49-0,52.9%,47.1%,+1.2
Georgetown,101-90-0,52.9%,47.1%,+1.1
Cleveland St,103-92-2,52.8%,47.2%,+1.0
Campbell,67-60-3,52.8%,47.2%,+0.8
NC State,77-69-0,52.7%,47.3%,+1.1
Sam Houston,58-52-0,52.7%,47.3%,0.0
Nebraska,97-87-2,52.7%,47.3%,+1.9
Texas Tech,49-44-3,52.7%,47.3%,+1.3
Texas,69-62-0,52.7%,47.3%,+1.8
Army,70-63-0,52.6%,47.4%,+2.2
Murray St,50-45-2,52.6%,47.4%,+1.7
NC Asheville,60-54-4,52.6%,47.4%,+0.7
Coastal Car,90-81-2,52.6%,47.4%,+2.5
G Washington,93-84-2,52.5%,47.5%,+1.5
Utah Valley,62-56-0,52.5%,47.5%,+0.7
BYU,43-39-0,52.4%,47.6%,+3.2
Florida St,55-50-3,52.4%,47.6%,-0.3
Temple,77-70-3,52.4%,47.6%,+1.7
SE Missouri St,111-101-4,52.4%,47.6%,+1.8
Texas A&M,67-61-1,52.3%,47.7%,+1.2
N Colorado,67-61-0,52.3%,47.7%,+0.6
San Francisco,57-52-0,52.3%,47.7%,+1.6
High Point,57-52-2,52.3%,47.7%,+0.2
Harvard,57-52-0,52.3%,47.7%,+0.3
Georgia St,58-53-0,52.3%,47.8%,+3.1
S Indiana,35-32-0,52.2%,47.8%,+1.7
Incarnate Word,87-80-1,52.1%,47.9%,+1.3
Wright St,50-46-0,52.1%,47.9%,+2.0
Stetson,90-83-3,52.0%,48.0%,+0.6
Grambling,66-61-1,52.0%,48.0%,-0.2
W Carolina,107-99-1,51.9%,48.1%,+0.1
Georgia,94-87-1,51.9%,48.1%,+1.8
Virginia Tech,68-63-2,51.9%,48.1%,+2.2
Georgia So,84-78-0,51.9%,48.2%,+0.7
Marquette,57-53-3,51.8%,48.2%,+2.6
Hou Christian,91-85-2,51.7%,48.3%,+1.6
Florida Intl,92-86-2,51.7%,48.3%,+0.7
Louisville,64-60-1,51.6%,48.4%,+1.6
