Team,Over Record,Over %,Under %,Total +/-
New Orleans,81-39-2,67.5%,32.5%,+4.4
Iowa,76-46-0,62.3%,37.7%,+4.7
Miss Val St,76-47-0,61.8%,38.2%,+4.6
Le Moyne,14-9-0,60.9%,39.1%,-0.7
Samford,104-70-2,59.8%,40.2%,+3.6
Queens,26-18-1,59.1%,40.9%,+0.2
UCSD,36-25-2,59.0%,41.0%,+6.7
North Dakota,108-75-1,59.0%,41.0%,+2.9
TX A&M-Com,30-21-0,58.8%,41.2%,+4.1
Wright St,107-75-0,58.8%,41.2%,+1.6
Kennesaw St,77-56-2,57.9%,42.1%,+1.8
UNLV,88-65-0,57.5%,42.5%,+2.2
Arizona St,102-76-1,57.3%,42.7%,+2.5
Nebraska,67-50-2,57.3%,42.7%,+2.3
Howard,64-48-1,57.1%,42.9%,+2.3
Purdue,89-67-2,57.1%,43.0%,+1.9
Gard-Webb,83-63-1,56.9%,43.2%,+3.2
Dartmouth,75-57-2,56.8%,43.2%,+2.8
Norfolk St,67-51-0,56.8%,43.2%,+1.1
NC-Asheville,72-55-5,56.7%,43.3%,+2.2
Rice,108-83-1,56.5%,43.5%,+2.2
NC State,91-70-2,56.5%,43.5%,+1.8
Lehigh,74-57-0,56.5%,43.5%,+3.6
SE Louisiana,66-51-0,56.4%,43.6%,+3.7
SIU Edward,106-82-4,56.4%,43.6%,+0.4
Grd Canyon,80-62-0,56.3%,43.7%,+1.1
Lg Beach St,98-76-2,56.3%,43.7%,+2.3
Coppin St,67-52-1,56.3%,43.7%,+1.5
S Indiana,27-21-0,56.3%,43.8%,+2.3
E Washingtn,114-89-1,56.2%,43.8%,+2.8
High Point,74-58-2,56.1%,43.9%,+3.5
Morgan St,56-44-2,56.0%,44.0%,+3.2
Texas St,108-85-3,56.0%,44.0%,+1.5
American,80-63-0,55.9%,44.1%,+1.2
Oregon St,104-82-0,55.9%,44.1%,+1.0
Geo Mason,86-68-0,55.8%,44.2%,+0.8
Dayton,91-72-2,55.8%,44.2%,+1.6
Columbia,77-61-3,55.8%,44.2%,+2.3
W Virginia,106-84-2,55.8%,44.2%,+2.0
Oakland,101-81-1,55.5%,44.5%,+1.9
CS Bakersfld,76-61-0,55.5%,44.5%,+1.2
Fresno St,83-67-2,55.3%,44.7%,+1.4
South Dakota,78-63-2,55.3%,44.7%,+4.6
Ark Pine Bl,68-55-3,55.3%,44.7%,+1.9
Lipscomb,84-68-1,55.3%,44.7%,+1.7
Miss State,106-86-0,55.2%,44.8%,+2.1
Neb Omaha,85-69-1,55.2%,44.8%,+1.7
VA Tech,81-66-1,55.1%,44.9%,+3.3
Wofford,108-88-1,55.1%,44.9%,+1.0
Loyola-MD,71-58-1,55.0%,45.0%,+2.5
Bowling Grn,104-85-1,55.0%,45.0%,+2.0
Charlotte,104-85-9,55.0%,45.0%,+2.3
Gonzaga,126-103-1,55.0%,45.0%,+1.3
Montana,110-90-1,55.0%,45.0%,+2.6
S Utah,94-77-2,55.0%,45.0%,+2.0
TX El Paso,112-92-4,54.9%,45.1%,+1.4
