Team,Over Record,Over %,Under %,Total +/-
Mercyhurst,1-0-0,100.0%,0.0%,+12.5
Utah Valley,15-5-0,75.0%,25.0%,+7.5
Marshall,20-7-0,74.1%,25.9%,+5.7
Clemson,24-10-0,70.6%,29.4%,+6.3
W Michigan,21-9-0,70.0%,30.0%,+5.0
NW State,14-6-2,70.0%,30.0%,+3.2
Grand Canyon,16-7-0,69.6%,30.4%,+1.6
Army,9-4-0,69.2%,30.8%,+5.8
Sacramento St,11-5-0,68.8%,31.3%,+9.8
S Utah,11-5-0,68.8%,31.3%,+7.5
W Illinois,11-5-0,68.8%,31.3%,+6.5
Bethune,10-5-0,66.7%,33.3%,+2.7
American,4-2-0,66.7%,33.3%,+9.8
Bucknell,10-5-0,66.7%,33.3%,+4.1
Bellarmine,6-3-0,66.7%,33.3%,+2.4
W Carolina,21-11-0,65.6%,34.4%,+6.8
N Colorado,17-9-0,65.4%,34.6%,+4.3
Dayton,29-16-0,64.4%,35.6%,+4.5
SIU Edward,9-5-0,64.3%,35.7%,+0.3
UMass,21-12-0,63.6%,36.4%,+7.0
Wagner,7-4-0,63.6%,36.4%,+8.3
Texas So,12-7-0,63.2%,36.8%,+2.6
Marquette,29-17-0,63.0%,37.0%,+2.8
Montana St,17-10-0,63.0%,37.0%,+2.2
Gardner-Webb,20-12-1,62.5%,37.5%,+4.0
Wofford,20-12-0,62.5%,37.5%,+1.5
Tennessee,28-17-1,62.2%,37.8%,+3.4
E Tennessee St,23-14-1,62.2%,37.8%,+2.9
Florida Atlantic,21-13-0,61.8%,38.2%,+5.7
Oakland,24-15-1,61.5%,38.5%,+3.6
Texas St,16-10-0,61.5%,38.5%,+3.7
Lamar,16-10-0,61.5%,38.5%,+5.4
Abl Christian,11-7-0,61.1%,38.9%,+2.4
Albany,14-9-0,60.9%,39.1%,+3.2
Ohio,20-13-2,60.6%,39.4%,+3.6
Georgetown,23-15-1,60.5%,39.5%,+4.7
UAB,29-19-1,60.4%,39.6%,+6.7
Arizona St,18-12-1,60.0%,40.0%,+4.0
F Dickinson,9-6-0,60.0%,40.0%,+7.8
Cleveland St,19-13-0,59.4%,40.6%,+1.5
Coastal Car,13-9-0,59.1%,40.9%,+0.5
La Salle,17-12-1,58.6%,41.4%,+2.4
CS Northridge,17-12-2,58.6%,41.4%,+1.9
Maryland,24-17-1,58.5%,41.5%,+2.3
UC Riverside,14-10-0,58.3%,41.7%,+4.1
Syracuse,29-21-1,58.0%,42.0%,+4.1
N Illinois,11-8-0,57.9%,42.1%,+7.0
Toledo,22-16-0,57.9%,42.1%,+2.6
SC Upstate,11-8-0,57.9%,42.1%,+3.1
Colorado,26-19-0,57.8%,42.2%,+2.5
Kansas City,15-11-0,57.7%,42.3%,+1.4
UTSA,15-11-0,57.7%,42.3%,+6.9
Siena,19-14-1,57.6%,42.4%,+1.0
Oregon,31-23-0,57.4%,42.6%,+2.9
UTEP,35-26-1,57.4%,42.6%,+1.6
Southern,8-6-0,57.1%,42.9%,-0.1
Rutgers,12-9-0,57.1%,42.9%,+0.1
Gonzaga,32-24-0,57.1%,42.9%,+1.7
Lehigh,8-6-0,57.1%,42.9%,+4.2
E Michigan,12-9-0,57.1%,42.9%,-1.9
New Orleans,16-12-1,57.1%,42.9%,+2.4
North Dakota,20-15-0,57.1%,42.9%,+2.8
Kennesaw St,12-9-0,57.1%,42.9%,+1.4
LSU,20-15-0,57.1%,42.9%,+0.3
C Michigan,12-9-0,57.1%,42.9%,+3.9
NC State,25-19-0,56.8%,43.2%,+1.3
Vanderbilt,21-16-2,56.8%,43.2%,+1.3
Michigan,26-20-4,56.5%,43.5%,-0.3
Morehead St,13-10-0,56.5%,43.5%,+3.0
Kansas St,18-14-0,56.3%,43.8%,+0.9
McNeese,9-7-0,56.3%,43.8%,+4.9
Chicago St,9-7-0,56.3%,43.8%,+0.9
Portland St,14-11-1,56.0%,44.0%,+4.1
Purdue,24-19-1,55.8%,44.2%,+1.3
Arkansas,20-16-0,55.6%,44.4%,+1.4
Nebraska,15-12-0,55.6%,44.4%,+1.8
Brown,70-56-1,55.6%,44.4%,+3.3
Idaho St,10-8-1,55.6%,44.4%,+2.1
Incarnate Word,5-4-0,55.6%,44.4%,+0.6
Louisiana,21-17-1,55.3%,44.7%,-1.0
Boise St,16-13-0,55.2%,44.8%,+2.3
Buffalo,18-15-0,54.6%,45.5%,+0.3
N Alabama,6-5-0,54.6%,45.5%,+4.1
Alabama St,12-10-0,54.6%,45.5%,+1.4
Florida,25-21-0,54.4%,45.7%,+1.5
Minnesota,19-16-0,54.3%,45.7%,+1.2
Missouri,21-18-1,53.9%,46.2%,-0.8
SE Missouri St,14-12-0,53.9%,46.2%,-0.6
UNLV,21-18-0,53.9%,46.2%,0.0
S Dakota St,22-19-0,53.7%,46.3%,+3.0
Air Force,15-13-0,53.6%,46.4%,+1.3
Fresno St,15-13-0,53.6%,46.4%,+5.4
Charleston So,8-7-0,53.3%,46.7%,-0.1
Hampton,16-14-1,53.3%,46.7%,-0.4
Belmont,17-15-0,53.1%,46.9%,-2.1
Villanova,26-23-2,53.1%,46.9%,+1.5
J Madison,18-16-0,52.9%,47.1%,-0.3
Sacred Heart,9-8-0,52.9%,47.1%,+3.4
SE Louisiana,9-8-0,52.9%,47.1%,+4.8
Chattanooga,19-17-1,52.8%,47.2%,+1.9
California,19-17-2,52.8%,47.2%,+3.0
Virginia Tech,20-18-0,52.6%,47.4%,+0.4
G Washington,20-18-0,52.6%,47.4%,-2.0
Miami,21-19-0,52.5%,47.5%,-0.9
Nevada,21-19-0,52.5%,47.5%,+0.8
UConn,32-29-0,52.5%,47.5%,-0.4
Wright St,22-20-1,52.4%,47.6%,-1.2
NC A&T,11-10-0,52.4%,47.6%,+2.9
DePaul,11-10-0,52.4%,47.6%,+2.4
Weber St,24-22-0,52.2%,47.8%,+2.0
New Mexico St,25-23-1,52.1%,47.9%,+0.7
N Kentucky,13-12-0,52.0%,48.0%,-0.9
Vermont,13-12-1,52.0%,48.0%,+0.6
E Carolina,13-12-0,52.0%,48.0%,+1.9
South Dakota,13-12-0,52.0%,48.0%,+3.4
Furman,14-13-0,51.9%,48.2%,0.0
S Florida,15-14-0,51.7%,48.3%,+2.5
Columbia,62-58-3,51.7%,48.3%,+2.1
Rider,16-15-1,51.6%,48.4%,0.0
TCU,16-15-0,51.6%,48.4%,+0.3
San Diego,17-16-0,51.5%,48.5%,+3.3
Mississippi,17-16-0,51.5%,48.5%,+0.2
Delaware,18-17-0,51.4%,48.6%,+2.0
Montana,19-18-0,51.4%,48.7%,+0.2
Texas A&M,19-18-0,51.4%,48.7%,+1.6
Portland,19-18-0,51.4%,48.7%,+0.6
Rice,19-18-1,51.4%,48.7%,-0.3
Alabama,20-19-2,51.3%,48.7%,-1.0
Santa Clara,20-19-0,51.3%,48.7%,+0.3
Iowa St,20-19-1,51.3%,48.7%,+2.6
Denver,21-20-0,51.2%,48.8%,-3.2
Oral Roberts,21-20-1,51.2%,48.8%,+2.2
Yale,64-61-0,51.2%,48.8%,+0.4
Iowa,22-21-1,51.2%,48.8%,+2.1
Niagara,22-21-0,51.2%,48.8%,+1.8
Ohio St,22-21-2,51.2%,48.8%,+2.7
St John's,22-21-0,51.2%,48.8%,+0.9
Utah St,30-29-0,50.9%,49.2%,-1.1
Hawai'i,31-30-1,50.8%,49.2%,+2.2
Kansas,32-31-0,50.8%,49.2%,-1.0
Harvard,65-64-1,50.4%,49.6%,+0.2
Alcorn St,7-7-0,50.0%,50.0%,+4.8
VMI,8-8-0,50.0%,50.0%,+3.8
Northwestern,15-15-0,50.0%,50.0%,+0.9
Colgate,6-6-0,50.0%,50.0%,-1.6
Howard,10-10-0,50.0%,50.0%,+0.9
Prairie View,6-6-0,50.0%,50.0%,+2.9
St Francis PA,4-4-0,50.0%,50.0%,-3.0
Sam Houston,12-12-0,50.0%,50.0%,+0.2
Texas A&M-CC,10-10-1,50.0%,50.0%,-0.2
Seattle,10-10-0,50.0%,50.0%,+1.5
West Virginia,21-21-0,50.0%,50.0%,-2.1
Idaho,8-8-0,50.0%,50.0%,-4.6
Jacksonville St,12-12-0,50.0%,50.0%,-1.1
Jackson St,7-7-0,50.0%,50.0%,-2.2
UT Martin,6-6-1,50.0%,50.0%,-2.8
AR-Pine Bluff,5-5-0,50.0%,50.0%,-4.3
UCSD,5-5-0,50.0%,50.0%,-6.2
Illinois St,25-25-0,50.0%,50.0%,-0.3
Memphis,25-25-2,50.0%,50.0%,+0.7
George Mason,21-21-0,50.0%,50.0%,-3.3
Milwaukee,21-21-1,50.0%,50.0%,-2.6
SF Austin,10-10-0,50.0%,50.0%,-0.6
San Jose St,8-8-1,50.0%,50.0%,+1.5
Campbell,12-12-1,50.0%,50.0%,-1.1
Illinois,25-25-0,50.0%,50.0%,+0.4
Penn,64-64-2,50.0%,50.0%,+0.5
Saint Joseph's,22-23-0,48.9%,51.1%,+0.2
Northeastern,22-23-0,48.9%,51.1%,+1.9
USC,21-22-0,48.8%,51.2%,-0.5
Charlotte,20-21-3,48.8%,51.2%,-1.4
Louisiana Tech,19-20-1,48.7%,51.3%,-2.4
Boston College,18-19-1,48.7%,51.4%,-0.6
Seton Hall,18-19-0,48.7%,51.4%,-2.0
Tulsa,17-18-1,48.6%,51.4%,-1.4
North Carolina,34-36-1,48.6%,51.4%,+1.9
Wyoming,16-17-0,48.5%,51.5%,+1.6
Evansville,15-16-0,48.4%,51.6%,+1.6
Butler,15-16-1,48.4%,51.6%,-0.8
Dartmouth,57-61-2,48.3%,51.7%,+0.6
William & Mary,14-15-0,48.3%,51.7%,-0.6
UT Arlington,14-15-0,48.3%,51.7%,-1.8
NC Asheville,13-14-0,48.2%,51.9%,-3.2
Detroit Mercy,13-14-0,48.2%,51.9%,+4.5
Princeton,64-69-0,48.1%,51.9%,0.0
Drake,25-27-1,48.1%,51.9%,+0.6
E Washington,12-13-0,48.0%,52.0%,+0.7
FGCU,12-13-0,48.0%,52.0%,-1.1
Southern Miss,24-26-1,48.0%,52.0%,0.0
Kentucky,23-25-1,47.9%,52.1%,+0.6
Presbyterian,11-12-0,47.8%,52.2%,-0.9
Louisville,21-23-1,47.7%,52.3%,-0.3
Fordham,10-11-1,47.6%,52.4%,-2.9
Pepperdine,20-22-0,47.6%,52.4%,-1.4
Samford,9-10-1,47.4%,52.6%,-1.4
Loyola MD,9-10-0,47.4%,52.6%,-1.9
New Mexico,18-20-1,47.4%,52.6%,+0.2
High Point,9-10-1,47.4%,52.6%,-0.9
Virginia,17-19-0,47.2%,52.8%,-6.1
Baylor,17-19-1,47.2%,52.8%,-1.0
The Citadel,8-9-0,47.1%,52.9%,-1.7
Kent St,24-27-1,47.1%,52.9%,-1.3
San Francisco,15-17-0,46.9%,53.1%,+1.4
Pacific,14-16-0,46.7%,53.3%,0.0
Binghamton,7-8-0,46.7%,53.3%,+0.9
St Bonaventure,13-15-0,46.4%,53.6%,-0.8
Illinois Chicago,13-15-0,46.4%,53.6%,+2.0
SMU,13-15-1,46.4%,53.6%,-1.4
Lafayette,6-7-0,46.2%,53.9%,-1.3
E Illinois,6-7-0,46.2%,53.9%,-0.7
Middle Tenn,24-28-0,46.2%,53.9%,+2.5
Iona,24-28-0,46.2%,53.9%,-0.2
Colorado St,18-21-0,46.2%,53.9%,-1.2
Bryant,6-7-0,46.2%,53.9%,-0.7
Green Bay,16-19-0,45.7%,54.3%,+0.3
Murray St,16-19-0,45.7%,54.3%,-1.0
Long Beach St,21-25-2,45.7%,54.4%,-1.1
NC Wilmington,21-25-0,45.7%,54.4%,-2.2
Indiana,15-18-0,45.5%,54.6%,-3.7
BYU,20-24-0,45.5%,54.6%,-0.2
Nicholls,10-12-0,45.5%,54.6%,+0.4
Quinnipiac,10-12-0,45.5%,54.6%,-1.8
Troy,15-18-0,45.5%,54.6%,-3.0
Norfolk St,15-18-1,45.5%,54.6%,-2.0
LIU,5-6-1,45.5%,54.6%,-7.8
C Arkansas,5-6-0,45.5%,54.6%,0.0
Grambling,5-6-0,45.5%,54.6%,0.0
Texas,24-29-0,45.3%,54.7%,-1.8
Temple,19-23-1,45.2%,54.8%,-1.9
Valparaiso,14-17-1,45.2%,54.8%,+1.1
S Alabama,18-22-1,45.0%,55.0%,-4.0
Washington,18-22-0,45.0%,55.0%,-0.1
Delaware St,9-11-0,45.0%,55.0%,+2.5
N Dakota St,22-27-1,44.9%,55.1%,-2.7
Georgia So,17-21-0,44.7%,55.3%,-3.4
VCU,24-30-1,44.4%,55.6%,-2.4
New Hampshire,4-5-1,44.4%,55.6%,-5.5
NJIT,4-5-0,44.4%,55.6%,-5.0
Bradley,20-25-0,44.4%,55.6%,-4.0
Wisconsin,20-25-1,44.4%,55.6%,-0.3
Rhode Island,16-20-0,44.4%,55.6%,-1.6
San Diego St,27-34-0,44.3%,55.7%,-2.1
Missouri St,23-29-0,44.2%,55.8%,-0.4
Duke,30-38-0,44.1%,55.9%,-1.6
Coppin St,11-14-0,44.0%,56.0%,-1.1
CS Fullerton,18-23-0,43.9%,56.1%,-2.9
Creighton,18-23-0,43.9%,56.1%,-2.0
Austin Peay,14-18-0,43.8%,56.3%,-0.9
Georgia,14-18-0,43.8%,56.3%,-3.0
Cornell,52-67-2,43.7%,56.3%,-1.1
CS Bakersfield,10-13-0,43.5%,56.5%,+0.4
Providence,13-17-1,43.3%,56.7%,-2.8
South Carolina,13-17-1,43.3%,56.7%,+0.2
Hofstra,19-25-0,43.2%,56.8%,-3.0
N Iowa,22-29-0,43.1%,56.9%,-2.0
Penn St,15-20-0,42.9%,57.1%,-2.2
Ball St,6-8-1,42.9%,57.1%,-0.4
Miss Valley St,6-8-1,42.9%,57.1%,-0.6
Wake Forest,12-16-1,42.9%,57.1%,-0.7
Cal Baptist,6-8-0,42.9%,57.1%,-0.9
Davidson,20-27-0,42.6%,57.5%,-2.1
Utah,17-23-0,42.5%,57.5%,-2.4
App State,17-23-0,42.5%,57.5%,-2.1
Miami OH,11-15-0,42.3%,57.7%,-1.8
Houston,19-26-1,42.2%,57.8%,-1.1
Florida St,16-22-1,42.1%,57.9%,-2.2
Lipscomb,8-11-0,42.1%,57.9%,-1.6
Drexel,13-18-0,41.9%,58.1%,-2.2
Florida Intl,13-18-0,41.9%,58.1%,-4.3
UCLA,20-28-0,41.7%,58.3%,-1.5
Oregon St,10-14-0,41.7%,58.3%,-4.6
Purdue FW,10-14-0,41.7%,58.3%,-1.2
Maine,5-7-1,41.7%,58.3%,-5.7
Arizona,22-31-0,41.5%,58.5%,-0.7
Tulane,14-20-0,41.2%,58.8%,-2.4
Liberty,14-20-0,41.2%,58.8%,+1.4
Pittsburgh,16-23-0,41.0%,59.0%,-2.9
Stanford,16-23-2,41.0%,59.0%,-1.7
UCF,9-13-1,40.9%,59.1%,-3.8
Washington St,9-13-2,40.9%,59.1%,-3.2
Charleston,22-32-1,40.7%,59.3%,-3.5
IU Indy,13-19-0,40.6%,59.4%,-1.8
Saint Louis,15-22-0,40.5%,59.5%,-4.5
Richmond,15-22-0,40.5%,59.5%,-1.5
Texas Tech,15-22-0,40.5%,59.5%,-1.4
Indiana St,19-28-0,40.4%,59.6%,-2.8
UC Irvine,23-34-0,40.4%,59.7%,-4.2
S Carolina St,8-12-0,40.0%,60.0%,-1.4
Alabama A&M,4-6-1,40.0%,60.0%,-3.5
Longwood,10-15-0,40.0%,60.0%,-3.7
Tennessee St,6-9-0,40.0%,60.0%,-7.3
S Illinois,18-27-1,40.0%,60.0%,-2.4
Jacksonville,8-12-0,40.0%,60.0%,-4.2
Stetson,10-15-0,40.0%,60.0%,-0.7
UL Monroe,8-12-1,40.0%,60.0%,-3.6
St Thomas,4-6-0,40.0%,60.0%,-3.1
