Team,Over Record,Over %,Under %,Total +/-
Mercyhurst,2-0-0,100.0%,0.0%,+7.5
W Georgia,4-0-0,100.0%,0.0%,+6.6
Hou Christian,28-13-0,68.3%,31.7%,+7.1
Bellarmine,15-8-0,65.2%,34.8%,+2.3
S Carolina St,28-16-0,63.6%,36.4%,+7.3
Lipscomb,28-16-1,63.6%,36.4%,+4.5
UCSD,12-7-1,63.2%,36.8%,+2.6
N Colorado,63-37-2,63.0%,37.0%,+5.6
Missouri St,83-49-1,62.9%,37.1%,+5.8
Morgan St,30-18-1,62.5%,37.5%,+3.4
Georgia So,68-41-1,62.4%,37.6%,+5.1
South Dakota,53-33-1,61.6%,38.4%,+4.5
Robert Morris,27-17-1,61.4%,38.6%,+3.7
E Washington,71-45-2,61.2%,38.8%,+4.9
Pacific,65-43-1,60.2%,39.8%,+2.7
NC Wilmington,74-49-0,60.2%,39.8%,+4.5
Omaha,48-32-1,60.0%,40.0%,+2.7
St Thomas,9-6-0,60.0%,40.0%,+3.7
Denver,73-49-2,59.8%,40.2%,+2.3
Delaware,71-48-1,59.7%,40.3%,+4.0
Youngstown St,67-46-3,59.3%,40.7%,+4.3
Belmont,61-42-2,59.2%,40.8%,+2.2
Bucknell,29-20-1,59.2%,40.8%,+3.8
Chicago St,29-20-0,59.2%,40.8%,+4.7
Prairie View,26-18-0,59.1%,40.9%,+2.8
Jacksonville,26-18-0,59.1%,40.9%,+2.2
W Illinois,49-34-1,59.0%,41.0%,+3.2
The Citadel,56-39-2,59.0%,41.1%,+3.2
Grand Canyon,34-24-1,58.6%,41.4%,+3.2
SF Austin,32-23-2,58.2%,41.8%,+2.4
Oral Roberts,48-35-0,57.8%,42.2%,+3.6
UMass Lowell,26-19-0,57.8%,42.2%,+3.5
Hampton,30-22-0,57.7%,42.3%,+4.3
Purdue FW,45-33-3,57.7%,42.3%,+2.5
Longwood,30-22-1,57.7%,42.3%,+0.9
N Dakota St,64-47-1,57.7%,42.3%,+3.2
Stony Brook,34-25-0,57.6%,42.4%,+5.0
N Arizona,58-43-2,57.4%,42.6%,+2.8
Green Bay,79-59-1,57.3%,42.8%,+3.2
Campbell,24-18-0,57.1%,42.9%,+4.5
N Florida,24-18-1,57.1%,42.9%,+5.2
NC Asheville,36-27-0,57.1%,42.9%,+3.3
Illinois St,73-55-1,57.0%,43.0%,+2.4
California,79-60-1,56.8%,43.2%,+1.8
Washington,87-67-1,56.5%,43.5%,+2.7
BYU,70-54-2,56.5%,43.6%,+2.8
Little Rock,66-51-0,56.4%,43.6%,+1.9
Jacksonville St,53-41-2,56.4%,43.6%,+1.1
Alcorn St,31-24-0,56.4%,43.6%,+2.4
Oregon St,76-59-1,56.3%,43.7%,+1.7
Buffalo,82-64-3,56.2%,43.8%,+2.6
Mercer,33-26-2,55.9%,44.1%,+2.4
Dayton,96-76-2,55.8%,44.2%,+1.9
Saint Joseph's,92-73-3,55.8%,44.2%,+1.4
Texas So,34-27-1,55.7%,44.3%,+3.0
NC State,105-84-2,55.6%,44.4%,+0.9
Radford,30-24-0,55.6%,44.4%,+2.6
Marquette,121-97-4,55.5%,44.5%,+2.2
S Utah,46-37-3,55.4%,44.6%,+3.0
Wake Forest,123-99-4,55.4%,44.6%,+1.5
Michigan,113-91-1,55.4%,44.6%,+2.6
Brown,36-29-0,55.4%,44.6%,+1.4
Northeastern,57-46-4,55.3%,44.7%,+1.3
UT Martin,58-47-2,55.2%,44.8%,+4.4
Oakland,53-43-1,55.2%,44.8%,+2.0
Tenn Tech,60-49-1,55.1%,45.0%,+4.6
St John's,105-86-4,55.0%,45.0%,+2.0
Notre Dame,113-93-5,54.9%,45.2%,+2.0
Troy,57-47-5,54.8%,45.2%,+2.2
USC,80-66-2,54.8%,45.2%,+1.8
Boston College,103-85-3,54.8%,45.2%,+0.5
Portland,63-52-4,54.8%,45.2%,+1.6
W Michigan,69-57-1,54.8%,45.2%,+2.2
Air Force,71-59-2,54.6%,45.4%,+0.8
Colgate,36-30-0,54.6%,45.5%,+0.1
Bradley,75-63-2,54.4%,45.7%,+2.8
N Alabama,19-16-0,54.3%,45.7%,+1.3
UTSA,38-32-0,54.3%,45.7%,+2.5
Indiana St,76-64-2,54.3%,45.7%,+1.2
Utah Valley,33-28-0,54.1%,45.9%,-1.7
Louisiana Tech,54-46-2,54.0%,46.0%,+0.4
Gardner-Webb,27-23-0,54.0%,46.0%,+0.3
Duke,107-92-3,53.8%,46.2%,+2.0
Utah St,80-69-4,53.7%,46.3%,+3.1
Harvard,44-38-0,53.7%,46.3%,+0.1
CS Northridge,67-58-2,53.6%,46.4%,+2.2
Illinois Chicago,75-65-1,53.6%,46.4%,+1.8
San Jose St,83-72-0,53.6%,46.5%,+2.0
North Carolina,121-105-4,53.5%,46.5%,+0.5
C Michigan,69-60-2,53.5%,46.5%,+1.2
Duquesne,86-75-0,53.4%,46.6%,+2.5
Baylor,79-69-2,53.4%,46.6%,+0.2
Pepperdine,56-49-1,53.3%,46.7%,+2.1
Abl Christian,24-21-1,53.3%,46.7%,+2.0
Lindenwood,8-7-0,53.3%,46.7%,-1.6
Loyola Mymt,57-50-3,53.3%,46.7%,+0.9
Northwestern,99-87-10,53.2%,46.8%,+1.7
Iowa,107-94-3,53.2%,46.8%,+0.8
Wichita St,91-80-3,53.2%,46.8%,+1.2
High Point,25-22-1,53.2%,46.8%,+1.0
Wyoming,76-67-1,53.2%,46.9%,+2.7
W Kentucky,60-53-3,53.1%,46.9%,+1.4
Howard,26-23-2,53.1%,46.9%,+3.2
Charleston So,26-23-2,53.1%,46.9%,+1.6
Austin Peay,45-40-3,52.9%,47.1%,+3.5
Sacred Heart,18-16-0,52.9%,47.1%,+5.0
Long Beach St,63-56-0,52.9%,47.1%,+2.1
Wisconsin,108-96-4,52.9%,47.1%,+0.5
George Mason,73-65-1,52.9%,47.1%,+1.7
VMI,28-25-0,52.8%,47.2%,+2.7
Miami,105-94-2,52.8%,47.2%,+0.6
Mississippi St,77-69-2,52.7%,47.3%,+0.9
Manhattan,87-78-1,52.7%,47.3%,+2.3
UMass,88-79-2,52.7%,47.3%,+1.2
Santa Clara,60-54-0,52.6%,47.4%,+1.1
Florida,94-85-1,52.5%,47.5%,+0.4
Auburn,63-57-1,52.5%,47.5%,+2.0
Liberty,42-38-0,52.5%,47.5%,+0.3
Lafayette,21-19-2,52.5%,47.5%,+0.7
E Carolina,76-69-0,52.4%,47.6%,+0.7
E Michigan,57-52-0,52.3%,47.7%,+0.7
Stetson,23-21-0,52.3%,47.7%,+0.2
Providence,93-85-3,52.3%,47.8%,+1.5
UCF,71-65-3,52.2%,47.8%,+0.2
Texas Tech,83-76-4,52.2%,47.8%,+1.8
Hofstra,62-57-2,52.1%,47.9%,-0.1
Lehigh,25-23-0,52.1%,47.9%,-0.9
Penn,52-48-2,52.0%,48.0%,+1.7
Georgetown,118-109-2,52.0%,48.0%,+1.5
CS Bakersfield,27-25-0,51.9%,48.1%,+0.1
Delaware St,27-25-0,51.9%,48.1%,0.0
Temple,95-88-2,51.9%,48.1%,+1.8
Penn St,103-96-4,51.8%,48.2%,+1.1
Maryland,121-113-5,51.7%,48.3%,+1.8
San Francisco,61-57-3,51.7%,48.3%,+1.1
Charleston,62-58-0,51.7%,48.3%,+0.4
Boise St,78-73-0,51.7%,48.3%,-0.2
Weber St,64-60-2,51.6%,48.4%,+1.5
Richmond,80-75-1,51.6%,48.4%,+0.4
Pittsburgh,101-95-2,51.5%,48.5%,+1.0
Loyola MD,51-48-5,51.5%,48.5%,+0.6
