Team,ATS Record,Cover %,MOV,ATS +/-
Central Ark,3-0-0,100.0%,-14.7,+3.7
Texas St,4-0-1,100.0%,15.0,+6.7
San Jose St,6-0-0,100.0%,6.8,+9.0
SC Upstate,4-0-0,100.0%,-11.0,+5.9
TN State,3-0-0,100.0%,15.0,+7.2
W Kentucky,6-0-2,100.0%,9.9,+5.0
Maryland ES,3-0-0,100.0%,-8.5,+11.7
Florida A&M,2-0-0,100.0%,4.7,+3.0
SE Louisiana,3-0-1,100.0%,4.4,+7.8
Southern,4-0-0,100.0%,0.4,+12.0
Lg Beach St,5-0-0,100.0%,8.4,+8.7
W Georgia,1-0-0,100.0%,-5.0,+7.5
St Bonavent,9-1-0,90.0%,12.4,+4.0
Cleveland St,5-1-0,83.3%,17.3,+11.2
Binghamton,5-1-0,83.3%,2.6,+5.9
Central Conn,5-1-0,83.3%,6.6,+2.7
Delaware St,5-1-0,83.3%,0.0,+6.8
Missouri St,5-1-0,83.3%,5.3,+6.9
Illinois St,5-1-0,83.3%,11.0,+5.3
Jksnville St,5-1-0,83.3%,0.8,+5.6
Tennessee,9-2-0,81.8%,25.4,+6.4
SE Missouri,4-1-0,80.0%,-1.6,+4.5
Denver,4-1-0,80.0%,-4.2,+3.3
IU Indy,4-1-0,80.0%,9.4,+13.2
Auburn,7-2-1,77.8%,18.1,+6.1
N Dakota St,7-2-0,77.8%,9.9,+9.9
Furman,7-2-0,77.8%,12.3,+2.3
Oregon St,7-2-0,77.8%,14.8,+5.7
Arizona St,6-2-0,75.0%,5.6,+4.9
Buffalo,3-1-0,75.0%,-6.4,+6.4
Dartmouth,3-1-0,75.0%,-1.5,-1.1
Gard-Webb,3-1-0,75.0%,-4.8,+3.1
F Dickinson,3-1-0,75.0%,-14.0,+5.6
Pacific,3-1-0,75.0%,11.2,+4.6
Liberty,6-2-0,75.0%,23.7,+2.9
NC-Wilmgton,6-2-0,75.0%,4.8,+4.0
Fresno St,3-1-0,75.0%,-7.5,0.0
Bucknell,3-1-0,75.0%,-2.3,-0.1
Drexel,6-2-0,75.0%,-0.1,+4.8
LIU,3-1-0,75.0%,-8.3,+5.8
Hampton,3-1-0,75.0%,4.0,+2.9
Florida,8-3-0,72.7%,23.3,+6.6
LA Tech,5-2-1,71.4%,14.8,+2.0
Elon,5-2-0,71.4%,9.6,+7.1
San Francisco,5-2-1,71.4%,16.8,+6.4
WI-Milwkee,5-2-0,71.4%,8.9,+5.4
Troy,5-2-0,71.4%,8.0,+4.0
Youngs St,5-2-0,71.4%,-0.7,+0.8
Rob Morris,5-2-0,71.4%,7.4,+3.6
Middle Tenn,5-2-1,71.4%,4.9,+2.7
Oregon,7-3-0,70.0%,10.8,+3.6
Vanderbilt,7-3-0,70.0%,15.2,+2.3
Lamar,4-2-0,66.7%,-0.2,+10.8
Queens,4-2-0,66.7%,-0.6,+2.9
Albany,4-2-0,66.7%,7.9,+3.4
Delaware,4-2-0,66.7%,2.7,+1.2
Evansville,2-1-0,66.7%,-2.0,+4.8
Texas,6-3-0,66.7%,24.6,+2.2
Texas A&M,6-3-0,66.7%,11.7,+0.3
Wyoming,4-2-0,66.7%,-4.5,-4.7
Kent St,4-2-1,66.7%,6.8,+3.2
N Illinois,2-1-0,66.7%,-15.7,-2.3
NC A&T,2-1-0,66.7%,-4.7,+3.0
Indiana St,4-2-0,66.7%,14.0,+3.6
Coastal Car,4-2-0,66.7%,-7.0,+0.3
Duke,6-3-0,66.7%,15.3,+1.7
St Johns,6-3-0,66.7%,13.7,+2.1
TX-Pan Am,4-2-0,66.7%,8.3,+0.7
Pittsburgh,6-3-0,66.7%,16.3,+3.6
Ball St,2-1-0,66.7%,13.3,+10.5
Kansas City,4-2-0,66.7%,8.9,+1.3
Michigan St,6-3-0,66.7%,15.0,+4.8
Utah Tech,2-1-0,66.7%,-5.0,+1.5
Iowa St,6-3-0,66.7%,23.1,+1.3
Iona,2-1-0,66.7%,-13.3,-6.8
Charl South,2-1-0,66.7%,1.3,+6.2
UCSD,6-3-0,66.7%,17.5,+7.0
Cal Poly,4-2-0,66.7%,-0.7,+6.3
Lipscomb,4-2-0,66.7%,12.4,+6.6
S Alabama,4-2-0,66.7%,6.6,+2.0
Davidson,5-3-0,62.5%,2.4,0.0
Arkansas St,5-3-0,62.5%,10.8,+5.8
VCU,5-3-0,62.5%,18.8,+2.8
N Alabama,5-3-0,62.5%,3.5,+0.1
Indiana,5-3-0,62.5%,9.6,-2.2
Nevada,5-3-0,62.5%,11.9,+1.9
DePaul,5-3-0,62.5%,15.3,+8.1
Radford,5-3-1,62.5%,2.6,+3.0
St. Thomas,5-3-0,62.5%,8.3,+5.6
Yale,3-2-1,60.0%,3.2,-1.0
Nicholls,3-2-1,60.0%,-2.0,-0.5
UCLA,6-4-0,60.0%,17.4,+3.3
St Fran (PA),3-2-0,60.0%,-14.4,-0.5
VMI,3-2-0,60.0%,-0.8,+2.7
Siena,3-2-0,60.0%,-3.6,+1.5
Howard,3-2-0,60.0%,0.8,+1.9
Incar Word,3-2-0,60.0%,7.7,+1.7
McNeese St,3-2-0,60.0%,1.6,+2.9
Manhattan,3-2-0,60.0%,-2.4,+3.7
Georgia,6-4-0,60.0%,22.5,+8.3
Morehead St,3-2-0,60.0%,-0.2,-1.7
UC Irvine,6-4-0,60.0%,8.3,+1.8
Mississippi,6-4-0,60.0%,16.3,-0.5
Morgan St,3-2-0,60.0%,3.8,+0.1
Ste F Austin,3-2-0,60.0%,-2.6,-0.2
Detroit,3-2-0,60.0%,-10.8,+3.8
Merrimack,3-2-0,60.0%,0.4,+3.9
Lafayette,3-2-0,60.0%,0.0,+1.8
Kennesaw St,4-3-0,57.1%,-3.1,+3.0
TX El Paso,4-3-1,57.1%,-0.8,-0.9
Winthrop,4-3-0,57.1%,8.9,-0.1
Brown,4-3-0,57.1%,0.0,+2.1
Mt St Marys,4-3-0,57.1%,-8.1,+0.1
Wright St,4-3-0,57.1%,2.3,+4.1
Ohio St,4-3-0,57.1%,11.1,+4.2
N Iowa,4-3-0,57.1%,9.0,+2.3
La Salle,4-3-0,57.1%,12.7,+6.7
N Florida,4-3-0,57.1%,-2.7,+2.7
Hofstra,4-3-0,57.1%,7.8,-0.1
Butler,4-3-0,57.1%,6.7,+3.9
SIU Edward,4-3-0,57.1%,4.6,+5.7
Hawaii,4-3-0,57.1%,0.7,+3.2
Creighton,4-3-0,57.1%,13.7,-0.2
IL-Chicago,4-3-0,57.1%,-5.7,-0.7
Columbia,4-3-1,57.1%,14.4,+3.1
S Methodist,5-4-0,55.6%,13.3,+2.9
Marquette,5-4-1,55.6%,11.0,-0.5
Drake,5-4-0,55.6%,13.9,+4.4
Memphis,5-4-0,55.6%,0.7,+0.3
Samford,5-4-0,55.6%,3.9,+0.9
Wash State,5-4-0,55.6%,4.6,+0.9
Cincinnati,5-4-0,55.6%,17.6,+0.9
Nebraska,5-4-0,55.6%,9.1,-2.0
Florida St,5-4-0,55.6%,9.4,+2.8
Dayton,5-4-0,55.6%,8.7,-1.6
Stanford,5-4-0,55.6%,7.6,-0.9
Oklahoma,6-5-0,54.6%,13.4,+0.7
Connecticut,4-4-1,50.0%,15.9,+0.2
Kansas,4-4-0,50.0%,13.6,-0.2
CS Bakersfld,3-3-0,50.0%,1.5,+2.0
Washington,4-4-0,50.0%,2.6,-1.5
Xavier,4-4-0,50.0%,8.5,-2.2
Virginia,3-3-0,50.0%,1.8,+1.5
TX A&M-Com,1-1-0,50.0%,-30.5,-6.0
Portland St,3-3-0,50.0%,-2.5,-0.3
Iowa,4-4-0,50.0%,8.4,-0.6
Toledo,3-3-0,50.0%,1.7,-4.1
Rider,2-2-0,50.0%,-6.8,+2.4
IPFW,4-4-0,50.0%,3.3,-2.7
UC Davis,3-3-0,50.0%,-5.4,-8.3
Princeton,4-4-0,50.0%,3.3,-1.3
Hsn Christian,2-2-0,50.0%,-18.3,+1.5
American,2-2-0,50.0%,6.8,-1.4
UTSA,2-2-0,50.0%,11.0,+4.3
New Mexico,4-4-0,50.0%,6.0,-3.6
E Washingtn,1-1-0,50.0%,-14.0,+0.3
Bradley,4-4-0,50.0%,15.4,+1.4
Georgetown,5-5-0,50.0%,13.1,+3.5
Old Dominion,1-1-0,50.0%,-7.3,-9.3
Georgia St,2-2-0,50.0%,-15.5,-3.4
Miss State,5-5-0,50.0%,12.5,-2.1
Wofford,2-2-0,50.0%,-2.5,-1.0
Texas Tech,4-4-0,50.0%,22.4,+1.8
Missouri,5-5-0,50.0%,23.2,+5.0
N Carolina,3-3-0,50.0%,4.0,-1.1
S Carolina,4-4-0,50.0%,9.9,+4.3
Grambling St,1-1-0,50.0%,-15.0,-1.3
North Dakota,2-2-0,50.0%,-11.5,-3.8
Cal St Nrdge,3-3-0,50.0%,9.1,+0.4
NC-Grnsboro,3-3-0,50.0%,-5.5,-2.0
Utah,4-4-0,50.0%,16.1,-1.9
Sacred Hrt,2-2-0,50.0%,0.8,+6.1
TX-Arlington,3-3-0,50.0%,-5.2,-2.6
Austin Peay,2-2-0,50.0%,-9.3,+4.1
WI-Grn Bay,1-1-0,50.0%,-15.5,-8.3
Michigan,4-4-0,50.0%,11.0,+1.3
NC Central,2-2-1,50.0%,11.8,+0.4
Neb Omaha,2-2-0,50.0%,-9.3,+0.9
South Dakota,4-4-0,50.0%,0.2,-1.6
N Hampshire,1-1-0,50.0%,-22.0,+2.8
Alabama St,2-2-0,50.0%,-4.0,-1.3
New Orleans,1-1-0,50.0%,-28.5,-11.5
Mercyhurst,2-2-1,50.0%,-10.8,-3.6
Colorado,4-4-0,50.0%,7.8,+0.7
Gonzaga,4-4-0,50.0%,20.0,-0.9
Bowling Grn,2-2-0,50.0%,-3.3,+0.4
UCF,4-4-0,50.0%,8.9,-2.8
Belmont,4-4-1,50.0%,1.7,-2.0
NJIT,1-1-0,50.0%,-12.0,0.0
Oakland,2-2-0,50.0%,-16.0,-9.0
N Colorado,3-3-0,50.0%,4.7,+2.6
Boston U,2-2-0,50.0%,6.4,-2.1
Florida Intl,2-2-0,50.0%,-2.0,-0.9
Maryland BC,3-3-0,50.0%,0.6,-0.9
Villanova,4-4-0,50.0%,4.8,-1.6
Idaho St,2-2-0,50.0%,7.4,-1.5
Col Charlestn,4-4-0,50.0%,-1.2,-4.9
Norfolk St,3-3-0,50.0%,6.3,+1.7
Longwood,4-5-0,44.4%,10.2,-0.6
Rhode Island,4-5-0,44.4%,12.3,+2.1
Wisconsin,4-5-0,44.4%,13.8,+0.8
Clemson,4-5-0,44.4%,9.6,-0.8
Utah St,4-5-0,44.4%,17.4,+0.2
Penn St,4-5-0,44.4%,15.9,+4.2
Geo Wshgtn,4-5-0,44.4%,12.7,-0.5
Illinois,3-4-0,42.9%,13.7,+3.5
Boston Col,3-4-0,42.9%,-0.1,-2.2
UCSB,3-4-0,42.9%,10.1,+1.2
Maine,3-4-0,42.9%,4.9,-1.1
Wichita St,3-4-1,42.9%,1.3,-2.8
Presbyterian,3-4-0,42.9%,-4.4,+1.6
Northwestern,3-4-1,42.9%,6.6,-1.1
California,3-4-0,42.9%,2.4,-3.9
Providence,3-4-0,42.9%,9.7,-3.1
Geo Mason,3-4-0,42.9%,6.1,+2.4
Chattanooga,3-4-0,42.9%,10.3,-2.0
Fordham,3-4-0,42.9%,5.9,-1.5
S Dakota St,3-4-0,42.9%,3.1,+1.5
E Carolina,3-4-0,42.9%,7.0,-3.6
Louisville,3-4-0,42.9%,2.7,-2.5
North Texas,3-4-0,42.9%,9.6,+0.4
Cornell,3-4-0,42.9%,-1.4,-0.9
E Tenn St,3-4-0,42.9%,4.3,+1.5
Tulane,2-3-0,40.0%,4.4,-2.6
U Mass,2-3-0,40.0%,-1.8,-4.5
Montana St,2-3-0,40.0%,1.6,-1.3
S Illinois,2-3-0,40.0%,-12.6,-5.4
S Indiana,2-3-0,40.0%,2.8,-4.6
Wagner,2-3-0,40.0%,10.6,-3.6
NW State,2-3-0,40.0%,-11.6,+0.8
Holy Cross,2-3-0,40.0%,3.2,-0.6
S Florida,2-3-0,40.0%,3.6,-2.4
Baylor,2-3-1,40.0%,23.0,+6.7
UNLV,2-3-0,40.0%,-0.2,-1.8
Maryland,4-6-0,40.0%,18.5,+0.5
Quinnipiac,2-3-0,40.0%,-2.6,-1.4
AR Lit Rock,2-3-0,40.0%,1.3,+3.5
Arizona,2-3-0,40.0%,17.6,+2.3
Pepperdine,2-3-0,40.0%,0.4,+0.2
Loyola-MD,2-3-0,40.0%,-1.6,+0.3
E Michigan,2-3-0,40.0%,-1.8,-1.1
Fla Atlantic,2-3-1,40.0%,7.7,-0.9
Akron,2-3-0,40.0%,9.2,-1.9
Wm & Mary,2-3-0,40.0%,-10.0,-3.2
N Kentucky,2-3-0,40.0%,4.0,-1.4
Campbell,2-3-0,40.0%,-8.8,-1.5
Army,2-3-0,40.0%,-12.4,-3.4
USC,3-5-0,37.5%,7.3,-5.3
BYU,3-5-0,37.5%,19.1,-3.7
W Virginia,3-5-0,37.5%,9.0,+0.2
Loyola-Chi,3-5-0,37.5%,14.7,+0.2
Northeastrn,3-5-0,37.5%,1.9,0.0
Purdue,3-5-0,37.5%,2.3,-2.0
St Josephs,3-5-0,37.5%,3.8,-1.4
Mass Lowell,3-5-1,37.5%,0.1,-3.4
Citadel,1-2-0,33.3%,9.4,-6.5
Kansas St,2-4-0,33.3%,7.0,-4.3
Beth-Cook,1-2-0,33.3%,-14.3,-4.0
S Utah,2-4-0,33.3%,3.6,-1.8
Navy,1-2-0,33.3%,-3.0,-2.2
S Car State,2-4-0,33.3%,-10.8,-2.3
Louisiana,1-2-0,33.3%,-27.7,-14.5
NC-Asheville,2-4-0,33.3%,12.1,-1.8
Stony Brook,1-2-0,33.3%,-20.7,-11.7
San Diego St,2-4-0,33.3%,13.4,+0.3
St Peters,1-2-0,33.3%,16.8,-3.0
UC Riverside,2-4-1,33.3%,1.4,-6.9
TX A&M-CC,2-4-0,33.3%,5.3,+0.8
TN Martin,1-2-0,33.3%,6.0,-3.5
W Carolina,1-2-0,33.3%,-10.7,-4.3
St Marys,3-6-0,33.3%,11.9,+0.9
Duquesne,1-2-0,33.3%,14.0,+1.7
Air Force,1-2-0,33.3%,-5.3,-8.2
