Team,ATS Record,Cover %,MOV,ATS +/-
Mercyhurst,17-10-1,63.0%,-2.5,+2.0
Florida A&M,125-93-0,57.3%,-7.8,+1.1
Yale,146-110-9,57.0%,7.5,+1.6
NC Central,124-94-5,56.9%,5.6,+0.7
UCSD,75-57-2,56.8%,4.5,+1.5
St Thomas,66-51-2,56.4%,5.1,+1.6
S Carolina St,124-96-6,56.4%,-5.1,+1.4
Furman,175-137-6,56.1%,7.3,+1.2
Houston,198-156-7,55.9%,12.6,+2.4
Villanova,210-167-5,55.7%,9.7,+0.7
SE Louisiana,123-98-4,55.7%,-1.5,+0.1
Utah Valley,143-114-2,55.6%,3.5,+1.8
S Alabama,177-142-4,55.5%,1.6,+0.7
Robert Morris,137-110-2,55.5%,-0.8,+0.3
Queens,49-40-3,55.1%,1.3,+0.7
Nevada,192-157-6,55.0%,5.2,+0.8
Michigan St,205-169-4,54.8%,8.1,+0.7
Texas A&M-CC,127-105-3,54.7%,2.9,+0.9
Sam Houston,125-104-6,54.6%,5.8,+1.0
Penn St,186-155-7,54.6%,2.2,+0.8
S Dakota St,180-150-4,54.6%,7.0,+1.2
Stony Brook,133-111-8,54.5%,1.3,0.0
Creighton,198-166-6,54.4%,6.8,+1.0
Saint Peter's,177-149-2,54.3%,0.5,+0.8
NW State,115-97-6,54.3%,-4.3,+0.8
UC Irvine,182-154-11,54.2%,7.0,+0.8
N Texas,170-144-8,54.1%,4.2,+0.8
Hampton,128-109-2,54.0%,-1.4,+0.9
Baylor,183-156-9,54.0%,9.0,+0.9
Oakland,185-158-5,53.9%,1.4,0.0
UT Arlington,171-147-7,53.8%,2.6,+0.6
Boise St,181-156-6,53.7%,7.3,+1.2
E Washington,176-152-4,53.7%,3.8,+1.2
Norfolk St,125-108-5,53.7%,4.3,+1.2
Colgate,134-116-3,53.6%,4.3,+1.0
Jacksonville St,164-142-8,53.6%,2.7,+0.8
Georgia Tech,180-157-4,53.4%,-0.2,+0.5
BYU,184-161-9,53.3%,8.3,+1.0
N Florida,131-115-3,53.3%,0.2,+0.6
Saint Mary's,183-161-7,53.2%,10.3,+1.1
Liberty,134-118-5,53.2%,8.1,+0.3
