Team,Over Record,Over %,Under %,Total +/-
Miss Valley St,17-8-0,68.0%,32.0%,+3.8
S Indiana,22-12-0,64.7%,35.3%,+4.3
New Orleans,56-31-2,64.4%,35.6%,+3.9
Denver,70-43-0,62.0%,38.1%,+3.2
Holy Cross,50-31-2,61.7%,38.3%,+0.5
Mercyhurst,9-6-0,60.0%,40.0%,+2.6
E Illinois,67-46-3,59.3%,40.7%,+3.5
Morgan St,49-34-3,59.0%,41.0%,+2.8
Oral Roberts,82-57-1,59.0%,41.0%,+3.4
Cornell,65-46-2,58.6%,41.4%,+3.5
Chicago St,24-17-0,58.5%,41.5%,+2.8
UT Rio Grande,48-34-3,58.5%,41.5%,+1.0
San Jose St,55-39-2,58.5%,41.5%,+2.7
Bucknell,69-49-2,58.5%,41.5%,+2.6
Santa Clara,100-72-3,58.1%,41.9%,+3.2
Iowa,116-84-4,58.0%,42.0%,+3.2
E Washington,102-74-1,58.0%,42.1%,+4.0
Lehigh,63-46-0,57.8%,42.2%,+3.0
W Illinois,60-44-1,57.7%,42.3%,+2.2
N Colorado,98-72-2,57.7%,42.4%,+3.0
Wake Forest,91-67-2,57.6%,42.4%,+2.6
South Dakota,92-68-4,57.5%,42.5%,+4.3
Hou Christian,40-30-2,57.1%,42.9%,+3.1
N Dakota St,101-76-2,57.1%,42.9%,+2.6
Ball St,89-67-1,57.1%,43.0%,+1.7
Niagara,70-53-2,56.9%,43.1%,+4.3
S Utah,75-57-3,56.8%,43.2%,+1.1
Longwood,71-54-4,56.8%,43.2%,+1.6
Bowling Green,84-64-1,56.8%,43.2%,+1.4
Kennesaw St,55-42-2,56.7%,43.3%,+1.4
Lafayette,51-39-2,56.7%,43.3%,+1.2
N Arizona,57-44-0,56.4%,43.6%,+2.5
Lindenwood,22-17-1,56.4%,43.6%,+2.0
Pepperdine,67-52-2,56.3%,43.7%,+3.1
Montana St,96-75-0,56.1%,43.9%,+2.7
Radford,76-60-1,55.9%,44.1%,+1.8
Long Beach St,81-64-0,55.9%,44.1%,+3.4
Florida St,110-87-6,55.8%,44.2%,+1.0
Wofford,101-80-3,55.8%,44.2%,+1.4
Montana,111-88-1,55.8%,44.2%,+1.5
UTEP,79-63-1,55.6%,44.4%,+1.1
Oregon St,80-64-0,55.6%,44.4%,+0.3
Le Moyne,15-12-0,55.6%,44.4%,+4.2
Stetson,56-45-2,55.5%,44.6%,+2.6
Norfolk St,84-68-0,55.3%,44.7%,0.0
High Point,71-58-3,55.0%,45.0%,+2.8
American,61-50-0,55.0%,45.1%,+0.9
UL Monroe,61-50-1,55.0%,45.1%,+4.3
Campbell,69-57-1,54.8%,45.2%,+1.0
Green Bay,69-57-3,54.8%,45.2%,+2.8
Delaware,81-67-0,54.7%,45.3%,+1.7
Howard,53-44-0,54.6%,45.4%,+2.7
Columbia,48-40-5,54.6%,45.5%,+0.5
Rice,73-61-0,54.5%,45.5%,+2.0
Abl Christian,74-62-2,54.4%,45.6%,+1.3
McNeese,62-52-1,54.4%,45.6%,+0.8
Temple,87-73-4,54.4%,45.6%,+2.1
St Francis PA,56-47-0,54.4%,45.6%,+0.3
Penn,69-58-1,54.3%,45.7%,+2.3
Grand Canyon,95-80-2,54.3%,45.7%,-0.4
Indiana St,89-75-2,54.3%,45.7%,+1.0
G Washington,83-70-1,54.3%,45.8%,+3.5
