Team,Over Record,Over %,Under %,Total +/-
W Georgia,7-1-0,87.5%,12.5%,+6.9
Mercyhurst,5-2-0,71.4%,28.6%,+6.9
S Indiana,18-10-0,64.3%,35.7%,+6.0
Neb Omaha,83-49-0,62.9%,37.1%,+3.6
Hsn Christian,42-27-0,60.9%,39.1%,+4.7
N Florida,53-35-0,60.2%,39.8%,+4.3
Idaho St,136-90-1,60.2%,39.8%,+4.2
Lipscomb,55-37-1,59.8%,40.2%,+4.5
Queens,16-11-1,59.3%,40.7%,+2.8
NC-Asheville,42-29-4,59.2%,40.9%,+3.9
Longwood,39-27-1,59.1%,40.9%,+1.2
CS Bakersfld,67-47-0,58.8%,41.2%,+1.7
South Dakota,79-56-2,58.5%,41.5%,+4.4
Austin Peay,120-86-6,58.3%,41.8%,+3.7
Central Mich,67-49-1,57.8%,42.2%,+3.1
E Illinois,122-90-3,57.6%,42.5%,+1.8
Oakland,100-74-4,57.5%,42.5%,+2.9
Loyola-MD,70-52-2,57.4%,42.6%,+4.3
Boise St,109-81-0,57.4%,42.6%,+1.5
VMI,51-38-0,57.3%,42.7%,+5.9
St Josephs,83-62-2,57.2%,42.8%,+3.6
Stetson,44-33-1,57.1%,42.9%,+2.0
Boston Col,91-69-2,56.9%,43.1%,+2.3
New Orleans,76-58-2,56.7%,43.3%,+3.0
Lafayette,30-23-2,56.6%,43.4%,+1.8
Belmont,86-66-2,56.6%,43.4%,+3.0
Indiana St,70-54-2,56.5%,43.6%,+1.4
E Michigan,57-44-0,56.4%,43.6%,+1.6
Charl South,31-24-1,56.4%,43.6%,+1.8
SIU Edward,71-55-1,56.4%,43.7%,+2.4
Buffalo,76-59-1,56.3%,43.7%,+3.4
St Bonavent,85-66-1,56.3%,43.7%,+3.2
Denver,122-95-5,56.2%,43.8%,+2.4
Lehigh,37-29-1,56.1%,43.9%,+0.7
San Jose St,102-80-3,56.0%,44.0%,+3.2
Miss Val St,61-48-0,56.0%,44.0%,+2.7
NW State,43-34-2,55.8%,44.2%,+3.0
Alabama,102-81-2,55.7%,44.3%,+2.3
McNeese St,39-31-2,55.7%,44.3%,+3.8
NC-Wilmgton,99-79-2,55.6%,44.4%,+2.5
UCSD,30-24-3,55.6%,44.4%,+3.0
Youngs St,101-81-3,55.5%,44.5%,+2.2
SE Missouri,113-91-6,55.4%,44.6%,+3.4
Bucknell,36-29-1,55.4%,44.6%,+2.1
E Washingtn,139-112-2,55.4%,44.6%,+2.4
Sam Hous St,47-38-0,55.3%,44.7%,-0.4
Duke,121-98-0,55.3%,44.8%,+2.3
IPFW,80-65-7,55.2%,44.8%,+1.8
Montana St,134-109-0,55.1%,44.9%,+1.8
Pepperdine,140-114-3,55.1%,44.9%,+2.7
Rob Morris,54-44-1,55.1%,44.9%,+0.5
Auburn,76-62-2,55.1%,44.9%,+2.3
Binghamton,39-32-2,54.9%,45.1%,0.0
Oral Roberts,84-69-1,54.9%,45.1%,+3.4
High Point,40-33-1,54.8%,45.2%,+1.6
Temple,103-85-3,54.8%,45.2%,+2.1
Wake Forest,94-78-3,54.7%,45.4%,+2.2
Rice,100-83-0,54.6%,45.4%,+4.0
Hofstra,102-85-3,54.6%,45.5%,+2.2
Morgan St,54-45-2,54.6%,45.5%,+1.1
Baylor,86-72-3,54.4%,45.6%,+1.6
Central Ark,37-31-0,54.4%,45.6%,+2.4
Wright St,105-88-3,54.4%,45.6%,+1.2
North Dakota,81-68-1,54.4%,45.6%,+1.6
Ball St,63-53-2,54.3%,45.7%,+0.3
Grd Canyon,64-54-0,54.2%,45.8%,+0.9
Mercer,52-44-3,54.2%,45.8%,+2.0
Montana,139-118-4,54.1%,45.9%,+1.9
Arkansas St,115-98-6,54.0%,46.0%,+3.0
Towson,91-78-2,53.9%,46.2%,+3.0
Army,28-24-0,53.9%,46.2%,+3.0
Washington,143-123-1,53.8%,46.2%,+1.7
Troy,115-99-6,53.7%,46.3%,+2.0
S Dakota St,94-81-1,53.7%,46.3%,+0.8
Gonzaga,167-144-1,53.7%,46.3%,+1.4
Sacred Hrt,44-38-0,53.7%,46.3%,+2.2
St. Thomas,22-19-2,53.7%,46.3%,+0.3
Abl Christian,37-32-1,53.6%,46.4%,+1.1
Toledo,67-58-2,53.6%,46.4%,+2.4
TX-Pan Am,46-40-1,53.5%,46.5%,-0.7
Kent St,70-61-7,53.4%,46.6%,+1.6
Air Force,78-68-1,53.4%,46.6%,+0.9
Campbell,39-34-0,53.4%,46.6%,+2.0
Marquette,103-90-1,53.4%,46.6%,+0.7
Villanova,107-94-6,53.2%,46.8%,+0.4
BYU,132-116-4,53.2%,46.8%,+2.4
TN Martin,116-102-4,53.2%,46.8%,+3.5
CS Fullerton,125-110-4,53.2%,46.8%,+2.6
Maryland BC,42-37-0,53.2%,46.8%,+0.6
Tulsa,94-83-3,53.1%,46.9%,+1.8
Lg Beach St,130-115-0,53.1%,46.9%,+1.9
Prairie View,52-46-0,53.1%,46.9%,+1.2
Georgia,87-77-0,53.1%,47.0%,+0.8
USC,143-127-1,53.0%,47.0%,+1.8
Ohio,64-57-2,52.9%,47.1%,+0.6
Clemson,101-90-3,52.9%,47.1%,+1.3
