Team,Over Record,Over %,Under %,Total +/-
W Georgia,9-5-0,64.3%,35.7%,+1.9
Le Moyne,15-9-0,62.5%,37.5%,-0.5
Queens,29-19-1,60.4%,39.6%,+0.5
Miss Val St,90-60-1,60.0%,40.0%,+4.0
New Orleans,137-92-2,59.8%,40.2%,+2.2
Idaho St,194-132-5,59.5%,40.5%,+4.7
TX A&M-Com,33-23-0,58.9%,41.1%,+3.8
UCSD,37-27-3,57.8%,42.2%,+6.0
North Dakota,131-97-1,57.5%,42.5%,+2.4
Grd Canyon,85-64-0,57.1%,43.0%,+1.1
Gard-Webb,92-70-2,56.8%,43.2%,+3.0
SE Missouri,199-152-6,56.7%,43.3%,+3.6
Coppin St,82-63-1,56.6%,43.5%,+1.7
Oakland,154-119-4,56.4%,43.6%,+2.5
SIU Edward,131-102-4,56.2%,43.8%,+0.5
NC State,186-146-4,56.0%,44.0%,+1.7
NC-Asheville,84-66-5,56.0%,44.0%,+1.9
High Point,80-63-2,55.9%,44.1%,+3.1
Weber St,207-165-3,55.7%,44.4%,+1.9
Neb Omaha,100-80-1,55.6%,44.4%,+2.0
Iowa,166-133-1,55.5%,44.5%,+3.0
Nevada,197-159-3,55.3%,44.7%,+1.7
TX-Pan Am,75-61-2,55.2%,44.9%,+0.9
N Colorado,150-122-5,55.2%,44.9%,+2.7
Wright St,192-157-2,55.0%,45.0%,+0.6
Florida Intl,176-144-2,55.0%,45.0%,+1.1
U Mass,172-141-3,55.0%,45.1%,+1.9
S Indiana,28-23-0,54.9%,45.1%,+2.2
SE Louisiana,73-60-0,54.9%,45.1%,+3.2
Texas St,130-107-3,54.9%,45.2%,+1.4
CS Bakersfld,82-68-0,54.7%,45.3%,+1.4
Buffalo,188-156-5,54.7%,45.4%,+1.8
Youngs St,180-150-1,54.6%,45.5%,+1.9
Radford,84-70-1,54.6%,45.5%,+0.1
Fresno St,175-146-6,54.5%,45.5%,+1.9
Lehigh,91-76-1,54.5%,45.5%,+3.4
Norfolk St,79-66-1,54.5%,45.5%,+0.6
Auburn,199-167-2,54.4%,45.6%,+2.1
Indiana St,193-162-5,54.4%,45.6%,+1.9
Howard,69-58-1,54.3%,45.7%,+1.2
Brown,163-137-4,54.3%,45.7%,+2.0
American,89-75-0,54.3%,45.7%,+0.6
N Florida,90-76-1,54.2%,45.8%,+2.0
Toledo,203-172-3,54.1%,45.9%,+1.3
UTSA,126-107-3,54.1%,45.9%,+1.4
Lipscomb,93-79-1,54.1%,45.9%,+1.7
TX A&M-CC,80-68-3,54.1%,46.0%,0.0
Oral Roberts,121-103-1,54.0%,46.0%,+2.0
Colorado St,171-146-4,53.9%,46.1%,+1.7
Hofstra,212-181-4,53.9%,46.1%,+2.6
Kennesaw St,83-71-2,53.9%,46.1%,+1.3
UNLV,192-165-3,53.8%,46.2%,+1.2
Purdue,180-155-5,53.7%,46.3%,+1.0
Lafayette,87-75-3,53.7%,46.3%,+0.7
TN State,184-159-3,53.6%,46.4%,+1.6
TX-Arlington,133-115-2,53.6%,46.4%,+1.5
Montana,192-166-6,53.6%,46.4%,+2.2
Wofford,188-163-4,53.6%,46.4%,+0.5
CS Fullerton,177-154-4,53.5%,46.5%,+3.2
Ark Pine Bl,77-67-3,53.5%,46.5%,+1.2
F Dickinson,78-68-2,53.4%,46.6%,+3.2
Dayton,181-158-4,53.4%,46.6%,+1.2
S Utah,130-114-2,53.3%,46.7%,+1.8
Montana St,188-165-0,53.3%,46.7%,+2.2
TX El Paso,208-183-5,53.2%,46.8%,+1.1
Ball St,192-169-6,53.2%,46.8%,+1.8
Santa Clara,187-165-3,53.1%,46.9%,+0.8
McNeese St,68-60-0,53.1%,46.9%,+0.7
Hawaii,179-158-8,53.1%,46.9%,+1.1
Baylor,181-160-3,53.1%,46.9%,+2.1
Alcorn St,71-63-2,53.0%,47.0%,+1.4
Iowa St,195-173-10,53.0%,47.0%,+2.0
VMI,109-97-2,52.9%,47.1%,+2.1
Samford,183-163-4,52.9%,47.1%,+2.0
Duquesne,149-133-4,52.8%,47.2%,+1.7
Austin Peay,206-184-7,52.8%,47.2%,+2.5
Charlotte,198-177-11,52.8%,47.2%,+1.2
E Washingtn,190-170-3,52.8%,47.2%,+1.3
Detroit,181-162-7,52.8%,47.2%,+1.8
Bowling Grn,191-171-1,52.8%,47.2%,+1.3
Miss State,202-181-5,52.7%,47.3%,+1.2
Mississippi,197-177-4,52.7%,47.3%,+1.4
Fla Atlantic,158-142-5,52.7%,47.3%,+2.4
Gonzaga,234-211-3,52.6%,47.4%,+0.7
Coastal Car,103-93-0,52.6%,47.5%,+1.3
Wake Forest,144-130-6,52.6%,47.5%,+1.1
Incar Word,62-56-1,52.5%,47.5%,+1.9
S Dakota St,135-122-0,52.5%,47.5%,+2.0
Ohio,199-180-5,52.5%,47.5%,+1.4
Quinnipiac,84-76-1,52.5%,47.5%,+3.3
S Mississippi,190-172-4,52.5%,47.5%,+1.6
E Tenn St,127-115-4,52.5%,47.5%,+0.1
Belmont,130-118-1,52.4%,47.6%,+1.3
Sacred Hrt,77-70-3,52.4%,47.6%,+2.1
Army,88-80-0,52.4%,47.6%,-0.9
Bellarmine,44-40-1,52.4%,47.6%,+2.4
SC Upstate,79-72-0,52.3%,47.7%,-0.3
Idaho,181-165-3,52.3%,47.7%,+1.4
Sam Hous St,70-64-0,52.2%,47.8%,+0.6
Northeastrn,199-182-2,52.2%,47.8%,+0.8
Missouri,199-182-4,52.2%,47.8%,+1.1
Morgan St,71-65-4,52.2%,47.8%,+1.6
Drake,178-163-5,52.2%,47.8%,+1.7
Chattanooga,180-165-6,52.2%,47.8%,+0.7
NW State,72-66-4,52.2%,47.8%,+1.2
Lg Beach St,193-177-5,52.2%,47.8%,+1.1
Boise St,169-155-5,52.2%,47.8%,+1.2
W Michigan,184-169-3,52.1%,47.9%,+0.7
Arkansas St,175-161-7,52.1%,47.9%,+1.7
Boston Col,139-128-4,52.1%,47.9%,+0.9
Pepperdine,202-186-5,52.1%,47.9%,+1.0
Geo Mason,180-166-3,52.0%,48.0%,+0.5
Stanford,246-227-4,52.0%,48.0%,+1.5
IL-Chicago,181-167-0,52.0%,48.0%,+1.4
Valparaiso,156-144-1,52.0%,48.0%,+1.0
TX Southern,84-78-2,51.9%,48.2%,+1.8
Louisiana,188-175-4,51.8%,48.2%,+1.0
Utah St,178-166-3,51.7%,48.3%,+0.6
Nebraska,134-125-4,51.7%,48.3%,+0.5
Prairie View,76-71-1,51.7%,48.3%,+0.4
Rice,199-186-4,51.7%,48.3%,+1.1
Portland St,170-159-5,51.7%,48.3%,+2.4
VA Tech,140-131-2,51.7%,48.3%,+1.8
Iona,143-134-1,51.6%,48.4%,+1.3
VCU,191-179-3,51.6%,48.4%,+0.9
NC Central,64-60-1,51.6%,48.4%,-0.7
Delaware,193-181-2,51.6%,48.4%,+0.9
Stetson,81-76-1,51.6%,48.4%,+1.9
Towson,195-183-4,51.6%,48.4%,+1.6
South Dakota,100-94-3,51.6%,48.5%,+3.2
Nicholls,68-64-2,51.5%,48.5%,+1.5
Loyola-MD,129-122-5,51.4%,48.6%,+1.8
Columbia,153-145-5,51.3%,48.7%,+1.0
Alabama,196-186-8,51.3%,48.7%,+0.8
Abl Christian,60-57-1,51.3%,48.7%,-0.2
Oregon St,202-192-0,51.3%,48.7%,+0.2
Mass Lowell,61-58-3,51.3%,48.7%,+1.8
Dartmouth,142-135-3,51.3%,48.7%,+1.5
Clemson,149-142-1,51.2%,48.8%,+0.8
Wyoming,171-163-5,51.2%,48.8%,+0.5
Florida St,138-132-5,51.1%,48.9%,+0.5
Texas Tech,184-176-3,51.1%,48.9%,+0.6
W Virginia,188-180-5,51.1%,48.9%,+0.9
Cleveland St,169-162-5,51.1%,48.9%,-0.3
Cal St Nrdge,170-163-5,51.1%,49.0%,+1.6
Bucknell,99-95-2,51.0%,49.0%,+1.8
W Carolina,180-173-4,51.0%,49.0%,+0.5
Campbell,79-76-3,51.0%,49.0%,-0.5
Arizona,266-256-7,51.0%,49.0%,+1.7
U Penn,172-166-6,50.9%,49.1%,+0.8
Oregon,233-225-4,50.9%,49.1%,+1.2
Geo Wshgtn,148-143-3,50.9%,49.1%,+0.4
Butler,177-171-8,50.9%,49.1%,+1.2
Arizona St,210-203-4,50.9%,49.2%,+0.9
Beth-Cook,65-63-1,50.8%,49.2%,+0.6
Rider,134-130-3,50.8%,49.2%,+0.5
WI-Grn Bay,173-168-4,50.7%,49.3%,+0.5
Hsn Christian,71-69-3,50.7%,49.3%,+1.7
Hampton,74-72-1,50.7%,49.3%,+1.5
Yale,160-156-5,50.6%,49.4%,+1.0
Northwestern,125-122-6,50.6%,49.4%,-0.1
Chicago St,53-52-3,50.5%,49.5%,+0.2
Creighton,168-165-8,50.5%,49.6%,+0.9
Georgia St,178-175-0,50.4%,49.6%,+0.8
Portland,180-177-1,50.4%,49.6%,0.0
San Jose St,138-136-5,50.4%,49.6%,+1.1
Bryant,73-72-0,50.3%,49.7%,+1.0
California,227-224-10,50.3%,49.7%,+0.9
St Fran (PA),76-75-1,50.3%,49.7%,+0.6
TN Martin,166-164-8,50.3%,49.7%,+1.5
Holy Cross,87-86-4,50.3%,49.7%,-0.3
Central Mich,177-175-3,50.3%,49.7%,+1.1
Vanderbilt,192-190-5,50.3%,49.7%,+0.4
Bradley,198-196-2,50.3%,49.8%,0.0
Old Dominion,204-202-7,50.3%,49.8%,+0.1
Kentucky,214-212-9,50.2%,49.8%,+0.8
Providence,144-143-1,50.2%,49.8%,+0.3
Harvard,152-151-1,50.2%,49.8%,+0.5
Denver,151-150-5,50.2%,49.8%,+0.3
WI-Milwkee,170-169-2,50.2%,49.9%,+0.8
Rhode Island,163-162-1,50.2%,49.9%,+0.1
E Illinois,184-183-8,50.1%,49.9%,+0.8
LSU,182-181-3,50.1%,49.9%,+0.3
Texas,204-203-6,50.1%,49.9%,+0.2
Marquette,151-151-2,50.0%,50.0%,+0.8
Arkansas,193-193-5,50.0%,50.0%,+0.6
Xavier,181-181-6,50.0%,50.0%,+0.4
St Bonavent,161-161-2,50.0%,50.0%,+1.1
Princeton,163-163-4,50.0%,50.0%,+1.0
Ohio St,157-157-5,50.0%,50.0%,+0.8
Murray St,185-185-6,50.0%,50.0%,-0.1
Cal Baptist,46-46-2,50.0%,50.0%,-0.4
N Carolina,201-202-2,49.9%,50.1%,+0.7
Washington,199-200-1,49.9%,50.1%,+0.4
NC-Wilmgton,189-190-4,49.9%,50.1%,+0.1
New Mexico,171-172-2,49.9%,50.2%,+0.9
Sac State,156-157-4,49.8%,50.2%,+1.5
Canisius,154-155-4,49.8%,50.2%,+1.0
Utah,207-209-3,49.8%,50.2%,-0.4
Marshall,189-191-6,49.7%,50.3%,+0.1
Boston U,91-92-2,49.7%,50.3%,-1.4
Loyola Mymt,177-179-4,49.7%,50.3%,-0.5
Vermont,90-91-2,49.7%,50.3%,-1.0
Kansas St,167-169-4,49.7%,50.3%,+0.5
Siena,143-145-5,49.7%,50.4%,+1.4
Furman,163-166-2,49.5%,50.5%,-0.1
La Salle,148-151-3,49.5%,50.5%,+0.3
E Kentucky,180-184-5,49.5%,50.6%,+1.6
Texas A&M,175-179-3,49.4%,50.6%,+0.6
Temple,174-178-5,49.4%,50.6%,+1.2
Penn St,128-131-2,49.4%,50.6%,+0.8
App State,158-162-3,49.4%,50.6%,-0.5
IPFW,117-120-6,49.4%,50.6%,-0.4
Alabama St,76-78-2,49.4%,50.7%,+0.6
Air Force,147-151-3,49.3%,50.7%,+0.3
Memphis,177-182-4,49.3%,50.7%,+0.3
Colgate,68-70-1,49.3%,50.7%,+0.1
UCF,135-139-5,49.3%,50.7%,+0.8
NC-Grnsboro,163-168-5,49.2%,50.8%,+0.2
Delaware St,59-61-1,49.2%,50.8%,+0.5
Loyola-Chi,174-180-1,49.2%,50.9%,-0.4
Florida,200-207-1,49.1%,50.9%,+0.5
BYU,199-206-4,49.1%,50.9%,+1.1
S Methodist,142-147-2,49.1%,50.9%,-0.7
TX Christian,162-168-1,49.1%,50.9%,+0.8
N Alabama,54-56-1,49.1%,50.9%,+1.1
N Iowa,180-187-4,49.1%,51.0%,+0.3
Fordham,128-133-8,49.0%,51.0%,-0.4
Marist,126-131-6,49.0%,51.0%,+0.1
Pittsburgh,145-151-5,49.0%,51.0%,-0.9
Cornell,144-150-4,49.0%,51.0%,+1.1
Tulsa,159-166-5,48.9%,51.1%,-0.6
North Texas,174-182-7,48.9%,51.1%,0.0
Ste F Austin,65-68-0,48.9%,51.1%,+0.2
Oklahoma St,170-178-5,48.9%,51.2%,-0.7
NJIT,63-66-1,48.8%,51.2%,-1.6
Kansas City,104-109-1,48.8%,51.2%,-0.6
Oklahoma,185-194-6,48.8%,51.2%,-0.9
San Diego,171-180-3,48.7%,51.3%,-0.2
S Carolina,169-178-4,48.7%,51.3%,+0.2
Jksnville St,168-177-5,48.7%,51.3%,0.0
Tarleton St,36-38-2,48.7%,51.4%,+0.4
Illinois,156-165-6,48.6%,51.4%,+0.2
Binghamton,68-72-2,48.6%,51.4%,0.0
Wm & Mary,183-194-8,48.5%,51.5%,+1.1
San Diego St,180-191-4,48.5%,51.5%,-1.0
Utah Valley,82-87-1,48.5%,51.5%,+0.8
E Carolina,130-138-4,48.5%,51.5%,+0.2
Missouri St,179-190-2,48.5%,51.5%,+0.1
N Illinois,176-187-4,48.5%,51.5%,+0.1
Niagara,158-168-5,48.5%,51.5%,+0.7
Minnesota,123-131-1,48.4%,51.6%,-0.1
Wash State,190-203-6,48.4%,51.7%,+0.3
N Arizona,170-182-5,48.3%,51.7%,+0.5
San Francisco,168-180-4,48.3%,51.7%,0.0
Richmond,153-164-5,48.3%,51.7%,+0.1
UCLA,237-255-6,48.2%,51.8%,+0.3
W Kentucky,191-206-8,48.1%,51.9%,+1.0
Duke,204-220-2,48.1%,51.9%,-0.7
Lamar,63-68-1,48.1%,51.9%,+0.6
S Illinois,172-186-7,48.0%,52.0%,-0.4
IU Indy,122-132-2,48.0%,52.0%,+0.1
Albany,70-76-1,48.0%,52.1%,+0.5
Maine,57-62-3,47.9%,52.1%,-1.4
Akron,170-185-0,47.9%,52.1%,+0.5
Evansville,159-173-2,47.9%,52.1%,+0.7
James Mad,180-196-1,47.9%,52.1%,+0.6
Lindenwood,22-24-2,47.8%,52.2%,+1.2
Indiana,142-155-7,47.8%,52.2%,-0.7
N Mex State,152-166-8,47.8%,52.2%,-0.3
Navy,86-94-2,47.8%,52.2%,-1.7
Longwood,64-70-2,47.8%,52.2%,-0.4
TN Tech,170-186-3,47.8%,52.3%,+0.1
Fla Gulf Cst,83-91-2,47.7%,52.3%,-0.3
DePaul,134-147-1,47.7%,52.3%,0.0
Monmouth,92-101-2,47.7%,52.3%,+0.4
Pacific,188-207-5,47.6%,52.4%,-0.4
LA Tech,176-194-4,47.6%,52.4%,-0.7
Maryland BC,68-75-0,47.6%,52.5%,+0.2
St Marys,173-191-5,47.5%,52.5%,-0.8
Col Charlestn,179-198-2,47.5%,52.5%,-0.2
Connecticut,178-197-3,47.5%,52.5%,-0.9
Central Conn,73-81-2,47.4%,52.6%,0.0
Wichita St,146-162-2,47.4%,52.6%,-0.6
Jacksonville,72-80-0,47.4%,52.6%,-1.2
Villanova,166-185-4,47.3%,52.7%,-0.2
Wagner,77-86-2,47.2%,52.8%,-0.5
GA Tech,144-161-2,47.2%,52.8%,-0.4
Illinois St,177-198-4,47.2%,52.8%,-0.9
Troy,152-170-5,47.2%,52.8%,-0.6
Liberty,76-85-2,47.2%,52.8%,+0.4
Kansas,210-235-5,47.2%,52.8%,+0.6
Tennessee,178-200-5,47.1%,52.9%,-1.2
USC,210-237-6,47.0%,53.0%,-0.4
UAB,185-209-7,47.0%,53.1%,+1.0
UL Monroe,146-165-9,47.0%,53.1%,0.0
Maryland,138-156-4,46.9%,53.1%,+0.4
Rob Morris,82-93-4,46.9%,53.1%,-1.1
GA Southern,160-182-0,46.8%,53.2%,-0.8
UC Davis,129-147-7,46.7%,53.3%,+0.7
Cal Poly,171-195-8,46.7%,53.3%,+0.3
Morehead St,163-186-3,46.7%,53.3%,-0.1
Mercer,106-121-5,46.7%,53.3%,-0.6
Central Ark,56-64-3,46.7%,53.3%,-0.6
Colorado,168-192-4,46.7%,53.3%,-0.4
Miami (OH),170-195-2,46.6%,53.4%,-0.3
Grambling St,54-62-1,46.6%,53.5%,-0.3
Elon,162-186-1,46.6%,53.5%,-0.9
Georgia,165-190-1,46.5%,53.5%,-0.4
Houston,142-164-8,46.4%,53.6%,+0.2
Tulane,144-167-4,46.3%,53.7%,+0.7
St Johns,144-167-6,46.3%,53.7%,+0.1
Citadel,144-167-3,46.3%,53.7%,-1.1
Middle Tenn,173-201-6,46.3%,53.7%,-0.4
Cincinnati,148-172-2,46.3%,53.8%,-0.5
Wisconsin,144-168-3,46.2%,53.9%,-1.0
Kent St,167-196-6,46.0%,54.0%,0.0
Stony Brook,75-88-2,46.0%,54.0%,-0.2
AR Lit Rock,154-181-4,46.0%,54.0%,-0.7
Georgetown,145-171-3,45.9%,54.1%,-0.1
E Michigan,161-190-2,45.9%,54.1%,-0.9
Miami,137-162-4,45.8%,54.2%,+0.3
Fairfield,133-158-4,45.7%,54.3%,0.0
Notre Dame,135-161-3,45.6%,54.4%,-0.1
S Alabama,157-188-6,45.5%,54.5%,-0.4
Seton Hall,121-145-3,45.5%,54.5%,-1.0
Michigan,143-172-7,45.4%,54.6%,-1.5
UCSB,171-206-5,45.4%,54.6%,-0.9
Presbyterian,63-76-0,45.3%,54.7%,+0.9
Syracuse,169-204-4,45.3%,54.7%,-1.3
St. Thomas,29-35-2,45.3%,54.7%,-1.0
Saint Louis,146-177-4,45.2%,54.8%,-1.1
Manhattan,117-142-5,45.2%,54.8%,-0.1
UC Irvine,165-202-5,45.0%,55.0%,-1.2
Louisville,150-184-6,44.9%,55.1%,-0.5
Davidson,136-167-1,44.9%,55.1%,-1.1
Rutgers,100-123-1,44.8%,55.2%,-2.1
Michigan St,155-191-4,44.8%,55.2%,-1.3
Winthrop,76-94-2,44.7%,55.3%,-0.2
N Dakota St,107-134-3,44.4%,55.6%,-0.8
Mt St Marys,71-89-5,44.4%,55.6%,-1.2
Seattle,73-92-1,44.2%,55.8%,-2.3
Drexel,167-211-6,44.2%,55.8%,-0.4
S Florida,105-134-1,43.9%,56.1%,-1.8
Florida A&M,57-73-1,43.9%,56.2%,-1.0
W Illinois,89-115-1,43.6%,56.4%,-1.3
St Peters,113-146-7,43.6%,56.4%,-1.9
Southern,58-75-3,43.6%,56.4%,-2.1
UC Riverside,140-182-4,43.5%,56.5%,-1.2
N Kentucky,80-104-0,43.5%,56.5%,-1.2
Merrimack,40-52-1,43.5%,56.5%,-1.0
S Car State,59-77-0,43.4%,56.6%,-0.9
N Hampshire,59-78-2,43.1%,56.9%,-2.2
LIU,39-52-3,42.9%,57.1%,-0.6
Alab A&M,63-84-0,42.9%,57.1%,-1.9
NC A&T,60-80-1,42.9%,57.1%,-1.7
Virginia,133-178-2,42.8%,57.2%,-1.4
Charl South,56-76-1,42.4%,57.6%,-2.1
St Josephs,142-193-3,42.4%,57.6%,-0.5
Utah Tech,28-41-0,40.6%,59.4%,-1.9
Mercyhurst,6-9-0,40.0%,60.0%,-0.5
Maryland ES,40-61-1,39.6%,60.4%,-2.4
Jackson St,56-88-1,38.9%,61.1%,-2.8
Stonehill,14-31-1,31.1%,68.9%,-2.5
