Team,ATS Record,Cover %,MOV,ATS +/-
W Georgia,2-1-0,66.7%,-11.7,+1.8
Southern,70-46-1,60.3%,3.2,+2.0
Longwood,75-53-1,58.6%,-0.4,+1.5
SC Upstate,56-40-3,58.3%,-1.6,+0.7
N Alabama,48-36-2,57.1%,2.3,+1.9
Jksnville St,140-105-7,57.1%,1.7,+1.0
Queens,22-17-0,56.4%,2.0,+1.5
Oakland,155-120-5,56.4%,2.2,+0.1
Villanova,337-261-9,56.4%,7.5,+0.9
Kansas City,79-62-2,56.0%,-0.9,+0.4
Yale,186-146-12,56.0%,2.9,+0.9
St. Thomas,33-26-0,55.9%,4.6,+1.3
LA Tech,246-195-10,55.8%,4.7,+0.8
Florida A&M,44-35-0,55.7%,-3.5,+0.6
Iowa St,249-201-6,55.3%,6.3,+1.0
Lipscomb,94-76-1,55.3%,1.3,+1.3
IPFW,136-110-4,55.3%,1.8,+0.9
N Florida,74-60-3,55.2%,-1.0,+0.7
S Car State,48-39-1,55.2%,-1.5,+1.0
Grambling St,64-52-2,55.2%,-1.7,+1.4
IL-Chicago,195-159-10,55.1%,0.0,0.0
Gard-Webb,76-62-1,55.1%,1.8,+1.5
Utah St,307-251-9,55.0%,8.3,+1.7
Towson,149-123-4,54.8%,0.0,+0.9
Jackson St,58-48-2,54.7%,0.9,+0.6
Indiana St,218-181-6,54.6%,1.5,+1.0
Neb Omaha,83-69-0,54.6%,-1.9,+0.4
Miami,250-210-11,54.4%,5.0,+0.6
Connecticut,323-273-10,54.2%,9.6,+0.9
Norfolk St,91-77-5,54.2%,1.7,+0.9
Colgate,92-78-1,54.1%,0.9,+1.3
Sam Hous St,86-73-5,54.1%,3.8,+0.9
NC-Wilmgton,218-185-15,54.1%,2.0,+0.4
Davidson,259-220-9,54.1%,6.5,+0.5
Creighton,314-267-13,54.0%,7.2,+0.8
Maryland ES,34-29-2,54.0%,-6.4,-1.0
NC Central,75-64-2,54.0%,6.4,+1.1
Houston,252-215-9,54.0%,7.0,+1.2
Xavier,322-275-14,53.9%,6.8,+0.8
NW State,56-48-4,53.9%,-0.1,+1.0
Toledo,239-205-6,53.8%,4.5,+0.8
St Peters,156-134-5,53.8%,-0.8,+0.9
Canisius,150-129-7,53.8%,-1.3,-0.2
S Dakota St,163-141-5,53.6%,5.6,+1.0
Mercer,106-92-4,53.5%,0.3,-0.2
S Florida,176-153-7,53.5%,1.0,+0.1
Merrimack,46-40-2,53.5%,1.8,+1.5
Utah Valley,87-76-1,53.4%,2.9,+0.8
Kennesaw St,48-42-2,53.3%,-2.8,+0.8
S Mississippi,194-170-8,53.3%,2.6,0.0
Saint Louis,244-214-3,53.3%,2.3,+0.3
TX A&M-CC,73-64-4,53.3%,1.9,+0.6
Lafayette,57-50-1,53.3%,-0.5,-0.3
Jacksonville,66-58-2,53.2%,-1.1,+0.1
Kansas St,228-201-8,53.2%,4.3,+0.6
N Iowa,237-209-11,53.1%,3.2,+0.2
VCU,299-264-13,53.1%,6.3,+0.8
Temple,273-241-9,53.1%,3.4,+0.4
Memphis,320-283-15,53.1%,7.9,+0.7
Oregon,294-260-12,53.1%,5.6,+0.7
Nevada,245-217-12,53.0%,4.5,+0.5
Tulsa,237-210-9,53.0%,4.3,+0.3
Stanford,276-245-12,53.0%,6.3,+0.5
Evansville,172-153-10,52.9%,0.4,+0.2
Wisconsin,317-282-13,52.9%,7.2,+0.8
San Diego St,282-251-10,52.9%,6.1,+0.8
Marquette,274-244-7,52.9%,5.5,+0.5
New Mexico,257-229-14,52.9%,6.0,+0.6
Michigan St,342-305-10,52.9%,8.5,+0.5
Penn St,195-174-11,52.9%,1.1,+0.5
Kent St,280-250-16,52.8%,4.7,+0.5
Manhattan,178-159-6,52.8%,0.3,+0.1
Butler,290-260-16,52.7%,6.1,+1.0
North Texas,195-175-11,52.7%,2.2,+0.6
Wichita St,266-239-15,52.7%,7.0,+0.7
Grd Canyon,90-81-2,52.6%,7.6,+1.3
Utah,252-227-13,52.6%,6.0,+0.5
South Dakota,101-91-3,52.6%,1.5,-0.7
Rob Morris,71-64-0,52.6%,1.5,-0.1
UCSD,31-28-1,52.5%,5.4,+1.1
Vermont,117-106-6,52.5%,6.7,+0.3
TX El Paso,223-202-8,52.5%,3.2,-0.1
Duke,396-359-17,52.5%,13.6,+0.3
Weber St,216-196-9,52.4%,3.9,+0.3
Abl Christian,66-60-1,52.4%,4.5,+0.7
Mississippi,233-212-8,52.4%,4.5,-0.5
GA Southern,169-154-7,52.3%,0.4,+0.1
Princeton,214-195-5,52.3%,6.5,+1.0
Cal St Nrdge,148-135-3,52.3%,0.0,+0.2
Utah Tech,23-21-1,52.3%,-0.6,-1.2
San Jose St,118-108-2,52.2%,-3.2,+0.2
UCLA,307-281-9,52.2%,6.9,+0.7
Hofstra,203-186-10,52.2%,3.9,+0.6
Santa Clara,215-197-9,52.2%,0.7,+0.1
Maryland BC,72-66-1,52.2%,-0.8,+1.3
Belmont,161-148-7,52.1%,7.0,+0.2
Coastal Car,81-75-4,51.9%,2.3,-0.4
Prairie View,56-52-4,51.9%,-1.1,+1.0
American,70-65-1,51.9%,1.0,+0.6
SE Louisiana,58-54-1,51.8%,-0.3,0.0
Middle Tenn,219-204-9,51.8%,3.0,+0.7
E Washingtn,190-177-7,51.8%,1.8,+0.4
Samford,150-140-6,51.7%,1.5,+0.1
Baylor,231-216-7,51.7%,7.5,+0.9
Providence,231-216-9,51.7%,3.3,+0.7
LIU,31-29-0,51.7%,-1.6,+0.6
UCF,157-147-2,51.6%,2.9,0.0
Navy,63-59-1,51.6%,1.6,-0.1
Tennessee,285-267-8,51.6%,6.5,+0.5
UL Monroe,96-90-3,51.6%,-1.7,0.0
Monmouth,97-91-2,51.6%,-0.1,+0.1
Liberty,98-92-3,51.6%,4.3,-0.2
Gonzaga,378-355-18,51.6%,13.8,+0.9
Citadel,99-93-6,51.6%,-1.5,-0.1
Buffalo,202-190-6,51.5%,2.5,+0.8
Furman,177-167-4,51.5%,2.5,+0.2
St Marys,275-260-13,51.4%,8.4,+0.5
E Tenn St,149-141-5,51.4%,4.4,+0.4
Cleveland St,194-184-14,51.3%,1.4,+0.1
Texas St,97-92-8,51.3%,1.4,+0.8
Seton Hall,220-209-9,51.3%,2.9,+0.4
California,220-209-12,51.3%,2.4,-0.3
Loyola-Chi,205-195-9,51.3%,2.6,0.0
St Bonavent,207-197-7,51.2%,1.5,0.0
Virginia,252-240-13,51.2%,6.4,-0.3
TX-Arlington,105-100-3,51.2%,3.0,0.0
UCSB,226-216-11,51.1%,3.5,+0.1
NJIT,46-44-4,51.1%,-1.4,-1.2
BYU,278-266-11,51.1%,8.0,+0.8
Oklahoma,261-250-10,51.1%,6.7,+0.6
Michigan,259-248-7,51.1%,4.4,+0.5
Fla Gulf Cst,72-69-2,51.1%,2.4,+0.3
Lg Beach St,198-190-7,51.0%,0.8,+0.3
Louisville,277-266-18,51.0%,8.8,+0.5
Brown,129-124-3,51.0%,-1.7,+0.8
Portland St,163-157-7,50.9%,2.1,+0.4
Ohio St,297-286-8,50.9%,8.2,+0.9
TN State,137-132-9,50.9%,-1.2,-0.1
McNeese St,56-54-3,50.9%,1.3,+0.7
UC Irvine,229-221-16,50.9%,3.4,+0.3
Akron,261-252-7,50.9%,4.9,+0.6
Florida,291-281-12,50.9%,9.9,+0.7
Texas A&M,208-201-5,50.9%,5.1,+0.4
Denver,152-147-10,50.8%,-0.2,-0.2
TN Martin,130-126-7,50.8%,-0.6,-1.1
Tarleton St,33-32-1,50.8%,3.3,+1.4
Georgia,201-195-5,50.8%,1.7,+0.1
Bradley,208-202-8,50.7%,1.6,+0.4
Notre Dame,243-236-8,50.7%,6.0,+0.2
N Illinois,140-136-7,50.7%,-2.7,0.0
S Illinois,231-225-17,50.7%,2.1,-0.1
Oregon St,169-165-8,50.6%,1.5,+0.2
North Dakota,85-83-2,50.6%,-1.8,+0.7
E Kentucky,172-168-7,50.6%,1.3,-0.4
N Carolina,340-333-10,50.5%,9.4,+0.2
UNLV,226-222-7,50.5%,4.3,-0.1
Wofford,188-185-6,50.4%,2.8,+0.4
Hampton,65-64-0,50.4%,1.5,+0.6
Bowling Grn,193-190-6,50.4%,0.5,-0.4
St Josephs,217-214-10,50.4%,2.7,+0.5
Northeastrn,148-146-7,50.3%,0.8,+0.3
WI-Grn Bay,194-192-9,50.3%,0.5,-0.2
WI-Milwkee,197-195-12,50.3%,1.2,0.0
Drake,198-196-12,50.3%,2.0,+0.5
Marist,132-131-4,50.2%,-0.3,+0.2
S Alabama,202-201-8,50.1%,1.6,-0.1
Hawaii,213-212-7,50.1%,2.5,0.0
Wright St,221-220-11,50.1%,2.7,+0.2
Richmond,231-230-9,50.1%,1.7,-0.1
Missouri St,220-219-9,50.1%,3.1,+0.1
Kansas,372-371-10,50.1%,11.4,+0.3
W Kentucky,253-253-8,50.0%,4.5,-0.1
Arizona,331-331-13,50.0%,9.5,+0.2
Alcorn St,47-47-3,50.0%,0.5,-0.1
Colorado St,207-207-10,50.0%,3.6,+0.8
Vanderbilt,225-225-5,50.0%,3.5,+0.4
VA Tech,201-201-6,50.0%,3.3,0.0
W Virginia,248-248-7,50.0%,5.6,+0.1
Stetson,52-52-2,50.0%,-3.3,0.0
James Mad,176-176-8,50.0%,0.1,-0.6
St Johns,210-210-11,50.0%,3.1,-0.1
TX-Pan Am,45-45-3,50.0%,-0.8,-0.4
Delaware St,33-33-0,50.0%,-0.8,0.0
Rider,179-179-7,50.0%,0.8,+0.3
Kentucky,340-340-17,50.0%,10.0,+0.3
Illinois,271-272-16,49.9%,7.1,+0.6
Clemson,219-220-9,49.9%,5.1,+0.6
S Carolina,206-207-6,49.9%,2.2,-0.5
App State,173-174-8,49.9%,1.5,-0.3
Florida Intl,131-132-6,49.8%,-2.1,-0.6
Auburn,217-219-7,49.8%,5.2,-0.2
S Methodist,201-203-7,49.8%,4.6,-0.3
Arkansas St,179-181-6,49.7%,1.3,+0.2
W Illinois,79-80-1,49.7%,-1.5,-0.6
Seattle,81-82-1,49.7%,1.3,-0.2
Stony Brook,76-77-4,49.7%,1.7,-0.7
Miss State,226-229-17,49.7%,5.3,+0.3
NC-Asheville,70-71-3,49.7%,3.0,0.0
Dayton,268-272-6,49.6%,4.8,+0.2
Maryland,261-265-12,49.6%,7.6,+0.1
N Colorado,129-131-6,49.6%,2.4,+0.3
W Michigan,191-194-8,49.6%,0.6,0.0
Pittsburgh,246-250-13,49.6%,7.2,+0.3
Morehead St,185-188-7,49.6%,1.2,+0.1
Army,60-61-2,49.6%,-2.9,-1.4
NC-Grnsboro,171-174-14,49.6%,1.8,+0.7
F Dickinson,52-53-1,49.5%,-0.5,+1.0
Central Mich,154-157-12,49.5%,-1.0,0.0
San Francisco,206-210-11,49.5%,2.5,+0.4
UAB,251-256-12,49.5%,3.9,-0.2
Wm & Mary,152-155-8,49.5%,-1.3,-0.3
N Arizona,140-143-10,49.5%,0.7,-0.3
Northwestern,177-181-7,49.4%,1.6,0.0
Central Conn,44-45-2,49.4%,0.9,-1.1
Fairfield,168-172-8,49.4%,0.2,-0.2
Iowa,239-245-11,49.4%,4.6,+0.1
Boston Col,185-190-8,49.3%,2.1,+0.2
Georgia St,148-152-4,49.3%,3.1,-0.3
Missouri,217-223-11,49.3%,4.9,0.0
Louisiana,206-212-16,49.3%,1.9,-0.2
SE Missouri,125-129-11,49.2%,-0.7,+0.4
N Kentucky,89-92-2,49.2%,2.9,+0.2
USC,232-240-3,49.2%,3.7,0.0
Drexel,165-171-10,49.1%,1.6,-0.2
Iona,206-214-8,49.1%,4.4,+0.4
Austin Peay,175-182-13,49.0%,1.0,+0.2
Minnesota,207-216-9,48.9%,4.1,-0.4
Geo Wshgtn,196-205-9,48.9%,2.2,-0.1
Texas Tech,217-227-4,48.9%,5.0,-0.1
Oklahoma St,234-245-9,48.9%,6.0,0.0
Niagara,170-178-5,48.9%,-0.3,-0.1
Purdue,274-287-13,48.8%,6.8,+0.1
Col Charlestn,211-221-10,48.8%,5.3,-0.5
Washington,229-240-7,48.8%,3.9,0.0
La Salle,161-169-9,48.8%,-1.3,+0.4
Detroit,180-189-10,48.8%,1.9,-0.2
Bryant,59-62-2,48.8%,0.4,+0.5
Harvard,156-164-3,48.8%,2.7,0.0
GA Tech,192-202-5,48.7%,1.7,-0.3
Boise St,227-239-9,48.7%,4.3,+0.4
Sac State,110-116-8,48.7%,-3.2,-0.4
Bucknell,71-75-1,48.6%,3.4,-0.1
N Mex State,206-218-7,48.6%,6.3,+0.2
Troy,119-126-5,48.6%,1.2,+0.3
Idaho,136-144-11,48.6%,-2.6,-0.2
Quinnipiac,83-88-3,48.5%,1.2,+0.2
Syracuse,283-300-9,48.5%,6.8,-0.2
AR Lit Rock,177-188-7,48.5%,0.4,-0.4
Loyola-MD,111-118-2,48.5%,-2.9,-0.5
San Diego,173-184-4,48.5%,0.0,0.0
Geo Mason,219-233-13,48.5%,2.6,+0.1
St Fran (PA),47-50-3,48.5%,-2.2,-1.7
Pepperdine,169-180-7,48.4%,-1.0,-0.3
Dartmouth,76-81-3,48.4%,-2.4,+0.1
Duquesne,151-161-5,48.4%,0.1,-0.2
Fla Atlantic,121-129-5,48.4%,1.2,+0.5
Air Force,131-140-4,48.3%,1.1,-0.3
CS Bakersfld,57-61-1,48.3%,-0.1,0.0
Charl South,42-45-3,48.3%,-0.2,+0.2
Illinois St,196-210-11,48.3%,2.1,-0.2
LSU,209-224-11,48.3%,4.7,-0.2
U Mass,192-206-5,48.2%,-0.3,-0.4
Siena,174-187-16,48.2%,1.7,-0.2
Rutgers,160-172-4,48.2%,1.5,-0.1
Alabama,240-258-10,48.2%,4.5,0.0
Chattanooga,184-198-10,48.2%,2.2,-0.7
Florida St,223-240-7,48.2%,3.7,-0.3
Wagner,64-69-2,48.1%,1.3,-1.3
Tulane,139-150-4,48.1%,0.0,-0.3
Ste F Austin,72-78-4,48.0%,7.5,+0.2
Alab A&M,36-39-1,48.0%,-1.3,+0.2
