Team,Over Record,Over %,Under %,Total +/-
Mercyhurst,1-0-0,100.0%,0.0%,+12.5
Rutgers,6-1-0,85.7%,14.3%,+15.0
N Colorado,17-3-0,85.0%,15.0%,+11.3
Dayton,15-3-0,83.3%,16.7%,+9.5
W Illinois,9-2-0,81.8%,18.2%,+10.2
W Carolina,8-2-0,80.0%,20.0%,+12.4
Maryland,10-3-0,76.9%,23.1%,+6.0
Clemson,10-3-0,76.9%,23.1%,+4.9
S Utah,10-3-0,76.9%,23.1%,+10.8
Wagner,6-2-0,75.0%,25.0%,+11.0
E Michigan,3-1-0,75.0%,25.0%,+6.9
Southern,6-2-0,75.0%,25.0%,+6.3
NW State,11-4-0,73.3%,26.7%,+4.2
S Florida,8-3-0,72.7%,27.3%,+12.2
Hampton,16-6-0,72.7%,27.3%,+4.1
Sacramento St,8-3-0,72.7%,27.3%,+10.1
Alabama,16-6-2,72.7%,27.3%,+6.1
Marshall,13-5-0,72.2%,27.8%,+2.3
Portland,13-5-0,72.2%,27.8%,+5.1
DePaul,5-2-0,71.4%,28.6%,+10.4
Morehead St,7-3-0,70.0%,30.0%,+5.9
Kentucky,7-3-0,70.0%,30.0%,+8.7
Oakland,23-10-0,69.7%,30.3%,+4.5
Texas So,9-4-0,69.2%,30.8%,+6.5
William & Mary,9-4-0,69.2%,30.8%,+4.7
Arizona St,11-5-1,68.8%,31.3%,+5.1
Albany,11-5-0,68.8%,31.3%,+6.3
Syracuse,11-5-0,68.8%,31.3%,+4.3
Buffalo,13-6-0,68.4%,31.6%,+2.0
Florida,13-6-0,68.4%,31.6%,+8.1
Utah Valley,13-6-0,68.4%,31.6%,+7.6
Bucknell,6-3-0,66.7%,33.3%,+4.9
Alabama A&M,4-2-1,66.7%,33.3%,+3.4
Delaware St,8-4-0,66.7%,33.3%,+4.5
Missouri,8-4-0,66.7%,33.3%,+3.3
Pittsburgh,6-3-0,66.7%,33.3%,+5.9
Fresno St,8-4-0,66.7%,33.3%,+2.9
Lamar,10-5-0,66.7%,33.3%,+3.9
Abl Christian,12-6-0,66.7%,33.3%,+3.7
SC Upstate,8-4-0,66.7%,33.3%,+5.9
Incarnate Word,8-4-0,66.7%,33.3%,+2.5
Le Moyne,2-1-0,66.7%,33.3%,+16.2
Gardner-Webb,17-9-0,65.4%,34.6%,+4.9
Tennessee,17-9-0,65.4%,34.6%,+1.5
Cleveland St,13-7-0,65.0%,35.0%,+4.1
Texas St,13-7-0,65.0%,35.0%,+5.3
Charlotte,11-6-2,64.7%,35.3%,+3.5
Wofford,11-6-0,64.7%,35.3%,+2.1
Austin Peay,11-6-0,64.7%,35.3%,+4.6
Army,9-5-0,64.3%,35.7%,+3.2
Oregon St,7-4-0,63.6%,36.4%,+0.3
Purdue,14-8-1,63.6%,36.4%,+3.0
F Dickinson,7-4-0,63.6%,36.4%,+10.4
G Washington,14-8-0,63.6%,36.4%,+2.0
Utah,7-4-0,63.6%,36.4%,+3.5
Tulsa,7-4-1,63.6%,36.4%,+2.8
Grand Canyon,14-8-0,63.6%,36.4%,+0.6
UAB,19-11-1,63.3%,36.7%,+8.6
Kennesaw St,12-7-0,63.2%,36.8%,+4.5
Oregon,17-10-0,63.0%,37.0%,+5.0
Marquette,10-6-0,62.5%,37.5%,+1.0
American,5-3-0,62.5%,37.5%,+5.6
Lehigh,5-3-0,62.5%,37.5%,+4.2
Ohio,10-6-0,62.5%,37.5%,+2.3
Temple,10-6-1,62.5%,37.5%,+2.6
Portland St,5-3-1,62.5%,37.5%,+0.7
Kansas St,10-6-0,62.5%,37.5%,+0.6
Colorado,15-9-0,62.5%,37.5%,+5.7
USC,13-8-0,61.9%,38.1%,+3.9
J Madison,13-8-0,61.9%,38.1%,+3.2
George Mason,13-8-0,61.9%,38.1%,+2.1
UMass,8-5-0,61.5%,38.5%,+9.8
Sam Houston,8-5-0,61.5%,38.5%,+4.9
New Orleans,11-7-1,61.1%,38.9%,+2.6
Virginia Tech,11-7-0,61.1%,38.9%,+7.6
UConn,14-9-0,60.9%,39.1%,+2.6
Minnesota,6-4-0,60.0%,40.0%,+5.1
Iowa,9-6-1,60.0%,40.0%,+4.9
UC Riverside,9-6-0,60.0%,40.0%,+4.4
W Michigan,6-4-0,60.0%,40.0%,+3.5
Grambling,6-4-0,60.0%,40.0%,+0.7
Furman,9-6-0,60.0%,40.0%,+3.5
Oklahoma,9-6-0,60.0%,40.0%,+0.6
Georgetown,6-4-0,60.0%,40.0%,-0.9
UTEP,18-12-1,60.0%,40.0%,0.0
Bellarmine,6-4-0,60.0%,40.0%,+2.1
E Tennessee St,13-9-1,59.1%,40.9%,+0.7
Green Bay,13-9-0,59.1%,40.9%,+4.0
NC A&T,10-7-0,58.8%,41.2%,+3.6
Vanderbilt,10-7-0,58.8%,41.2%,+1.6
California,7-5-0,58.3%,41.7%,+5.2
