Team,ATS Record,Cover %,MOV,ATS +/-
UCSD,4-0-0,100.0%,15.8,+7.9
Auburn,2-0-0,100.0%,28.0,+9.3
Florida,3-0-0,100.0%,21.7,+13.8
S Car State,11-1-0,91.7%,9.3,+12.3
Col Charlestn,6-1-0,85.7%,10.3,+3.8
Rob Morris,6-1-0,85.7%,4.0,+1.9
Hsn Christian,12-2-0,85.7%,-2.7,+3.6
Cal St Nrdge,6-1-0,85.7%,12.3,+9.6
Norfolk St,6-1-0,85.7%,10.0,+6.4
Syracuse,11-2-2,84.6%,-0.7,+2.4
F Dickinson,10-2-0,83.3%,4.7,+3.8
Wisconsin,4-1-0,80.0%,4.6,+3.9
Yale,4-1-0,80.0%,17.5,+7.5
VCU,4-1-0,80.0%,16.8,+8.0
NC-Asheville,4-1-0,80.0%,20.0,+9.5
UC Riverside,8-2-0,80.0%,1.4,+5.8
Montana,4-1-1,80.0%,11.6,+4.8
Maryland,4-1-1,80.0%,25.2,+11.3
Liberty,4-1-0,80.0%,12.2,+7.3
Clemson,4-1-0,80.0%,12.4,+5.6
IPFW,7-2-0,77.8%,9.3,+3.6
Oregon St,7-2-0,77.8%,14.8,+4.3
N Iowa,7-2-0,77.8%,7.7,+4.1
UC Davis,7-2-0,77.8%,6.2,+4.2
W Virginia,7-2-1,77.8%,6.2,+8.1
Manhattan,7-2-0,77.8%,4.3,+4.2
VMI,10-3-0,76.9%,4.1,+3.8
Kentucky,6-2-0,75.0%,8.8,+6.8
Michigan St,3-1-1,75.0%,8.2,+4.4
Alabama,3-1-0,75.0%,5.3,+4.4
N Arizona,9-3-0,75.0%,4.3,+4.5
Chattanooga,6-2-0,75.0%,5.6,+2.8
UAB,6-2-0,75.0%,19.7,+3.0
SE Missouri,6-2-0,75.0%,12.5,+8.7
Utah St,3-1-0,75.0%,20.0,+13.3
South Dakota,6-2-1,75.0%,9.5,+3.2
Portland St,6-2-0,75.0%,12.1,+1.1
UC Irvine,3-1-0,75.0%,8.5,+2.4
N Alabama,6-2-0,75.0%,14.0,+6.5
Lindenwood,8-3-0,72.7%,10.4,+3.3
Central Mich,10-4-0,71.4%,4.2,+6.6
Kent St,5-2-0,71.4%,10.1,+3.0
Alcorn St,10-4-2,71.4%,-13.3,+3.7
Jksnville St,5-2-0,71.4%,6.8,+4.4
Boise St,5-2-0,71.4%,17.3,+6.8
Xavier,7-3-0,70.0%,10.1,+3.7
Elon,7-3-0,70.0%,9.5,+3.8
St Josephs,7-3-0,70.0%,15.4,+8.3
American,7-3-0,70.0%,-5.0,-0.8
Mt St Marys,7-3-0,70.0%,-1.4,-0.6
Dartmouth,7-3-0,70.0%,-4.0,+4.4
Brown,7-3-0,70.0%,5.1,+4.0
Ohio St,7-3-0,70.0%,9.0,+3.5
Idaho St,7-3-0,70.0%,5.2,+2.6
Rice,9-4-1,69.2%,1.2,+2.0
Beth-Cook,9-4-1,69.2%,-3.8,+3.1
Fla Gulf Cst,9-4-0,69.2%,1.1,+3.5
California,9-4-0,69.2%,-3.5,-0.1
Toledo,6-3-0,66.7%,2.2,-1.6
San Diego St,4-2-0,66.7%,8.0,+6.7
Radford,6-3-0,66.7%,10.0,+4.2
Florida A&M,8-4-0,66.7%,-10.9,+0.1
Jacksonville,6-3-0,66.7%,4.9,+1.4
New Mexico,2-1-0,66.7%,25.8,+5.8
S Methodist,4-2-0,66.7%,13.3,+5.4
Neb Omaha,8-4-0,66.7%,-4.7,+1.8
Drake,2-1-0,66.7%,5.7,-0.5
TX-Pan Am,6-3-1,66.7%,7.3,+3.9
TX El Paso,4-2-0,66.7%,7.9,+3.7
Illinois St,8-4-0,66.7%,2.0,+3.2
Northeastrn,8-4-0,66.7%,3.4,+4.2
Geo Wshgtn,6-3-0,66.7%,4.6,+6.1
Holy Cross,10-5-0,66.7%,-1.7,+3.3
Georgetown,6-3-1,66.7%,2.8,+1.9
Stonehill,8-4-1,66.7%,2.6,+5.8
St. Thomas,4-2-0,66.7%,14.0,+3.4
Jackson St,11-6-0,64.7%,-8.6,+4.9
Lehigh,9-5-0,64.3%,1.5,+1.9
Iona,9-5-0,64.3%,-0.5,-1.1
Boston U,9-5-0,64.3%,-0.5,+2.0
Providence,9-5-0,64.3%,-1.1,+2.7
Siena,9-5-0,64.3%,-0.1,+4.0
Campbell,7-4-0,63.6%,5.1,+5.6
Washington,7-4-0,63.6%,-1.8,-1.5
Arizona,5-3-0,62.5%,12.1,+2.8
North Dakota,10-6-0,62.5%,0.6,+1.4
Troy,5-3-0,62.5%,8.4,+0.1
Maine,5-3-0,62.5%,7.6,0.0
Nicholls,5-3-1,62.5%,11.5,+4.1
Monmouth,10-6-1,62.5%,-2.5,+3.5
Middle Tenn,5-3-0,62.5%,3.6,+1.6
BYU,5-3-0,62.5%,6.0,-0.1
S Dakota St,5-3-0,62.5%,17.7,+5.1
James Mad,5-3-0,62.5%,8.8,-2.1
LA Tech,5-3-0,62.5%,0.6,-1.8
W Kentucky,5-3-1,62.5%,3.2,+1.6
Portland,10-6-0,62.5%,-3.1,+4.4
San Jose St,8-5-0,61.5%,-2.1,-3.0
Drexel,8-5-0,61.5%,3.2,+1.0
Oklahoma St,8-5-0,61.5%,-1.9,-0.1
Rutgers,8-5-1,61.5%,-1.8,+0.5
Wofford,8-5-0,61.5%,3.1,+3.5
Bucknell,8-5-1,61.5%,-4.1,+0.4
Binghamton,8-5-0,61.5%,0.1,+0.4
Presbyterian,8-5-0,61.5%,9.9,+2.5
Arizona St,8-5-0,61.5%,0.0,+2.9
St Peters,8-5-0,61.5%,-1.7,0.0
Mercyhurst,8-5-0,61.5%,1.0,+2.7
Geo Mason,3-2-0,60.0%,22.6,+7.8
Mercer,9-6-0,60.0%,0.9,-1.3
Texas,6-4-0,60.0%,6.2,+2.6
High Point,3-2-0,60.0%,10.8,+1.3
E Kentucky,6-4-0,60.0%,6.8,+3.2
Davidson,6-4-0,60.0%,1.5,-1.5
NC-Wilmgton,3-2-0,60.0%,5.0,-1.1
Indiana,6-4-0,60.0%,-3.2,+1.1
Tarleton St,9-6-0,60.0%,-1.4,+2.2
Wright St,7-5-0,58.3%,8.4,-0.8
TX-Arlington,7-5-0,58.3%,3.2,+2.4
Ohio,7-5-0,58.3%,4.3,0.0
NW State,7-5-1,58.3%,1.6,+2.6
Detroit,11-8-0,57.9%,-10.3,+0.9
UCLA,4-3-0,57.1%,2.6,-1.8
Utah Valley,4-3-0,57.1%,1.3,+1.1
Oakland,8-6-1,57.1%,-1.7,+3.5
Niagara,8-6-0,57.1%,0.4,+2.0
SIU Edward,4-3-1,57.1%,4.1,+1.2
Wyoming,8-6-1,57.1%,-3.7,+0.1
Bowling Grn,8-6-1,57.1%,2.6,+1.1
TX A&M-CC,4-3-1,57.1%,17.7,+0.3
Utah Tech,9-7-0,56.3%,-4.3,+0.9
Florida Intl,9-7-0,56.3%,-1.3,+1.5
Georgia,5-4-0,55.6%,-2.0,+0.2
Baylor,5-4-0,55.6%,13.4,+0.3
Belmont,5-4-0,55.6%,2.8,+4.9
Quinnipiac,5-4-0,55.6%,5.2,+0.5
Santa Clara,5-4-0,55.6%,6.4,+4.6
Illinois,5-4-0,55.6%,8.6,+0.1
S Alabama,5-4-0,55.6%,7.0,-0.7
Stony Brook,10-8-1,55.6%,-4.5,+0.2
SE Louisiana,5-4-0,55.6%,0.0,+3.2
Nebraska,5-4-0,55.6%,-4.1,-1.9
Colorado St,5-4-0,55.6%,8.4,+4.8
Fresno St,11-9-1,55.0%,-10.8,-0.4
Villanova,6-5-0,54.6%,7.9,+2.7
Marshall,6-5-0,54.6%,4.3,+0.4
Loyola Mymt,6-5-0,54.6%,-1.4,+1.5
Wagner,6-5-0,54.6%,4.7,+0.3
Seattle,7-6-0,53.9%,6.3,+2.5
St Fran (PA),7-6-0,53.9%,3.9,+0.8
Hampton,7-6-0,53.9%,-1.8,+2.6
GA Tech,7-6-0,53.9%,2.6,+2.0
Harvard,7-6-0,53.9%,-5.3,-0.2
Idaho,7-6-0,53.9%,1.1,+2.7
Notre Dame,7-6-1,53.9%,-2.8,-0.6
Old Dominion,8-7-0,53.3%,-5.9,-1.1
Fairfield,8-7-1,53.3%,-7.4,-2.0
U Penn,8-7-0,53.3%,-9.0,-0.5
Central Ark,9-8-1,52.9%,-3.7,-0.2
Lafayette,9-8-0,52.9%,2.1,+0.7
San Diego,12-11-0,52.2%,-10.2,-1.1
S Utah,7-7-0,50.0%,-4.3,-1.1
Florida St,5-5-0,50.0%,4.6,+0.2
USC,5-5-0,50.0%,3.5,+7.2
Virginia,6-6-0,50.0%,-1.1,+0.1
Charlotte,8-8-0,50.0%,-3.0,-1.3
Denver,9-9-0,50.0%,-5.1,-1.3
LSU,6-6-0,50.0%,-4.3,+0.3
Valparaiso,7-7-1,50.0%,1.7,+0.1
Morgan St,6-6-0,50.0%,-4.9,-1.8
Indiana St,6-6-1,50.0%,-3.1,-3.7
Houston,2-2-0,50.0%,23.5,+1.9
Butler,6-6-1,50.0%,0.3,+0.2
Cornell,4-4-0,50.0%,8.4,+0.6
North Texas,2-2-1,50.0%,12.0,+2.2
Kennesaw St,4-4-0,50.0%,6.4,+1.1
Furman,4-4-0,50.0%,5.9,+0.1
IU Indy,9-9-0,50.0%,-5.6,-0.7
VA Tech,7-7-0,50.0%,-5.1,-0.6
