Team,Over Record,Over %,Under %,Total +/-
NC-Asheville,3-0-2,100.0%,0.0%,+14.5
Columbia,7-0-0,100.0%,0.0%,+15.7
Bradley,4-0-0,100.0%,0.0%,+10.4
Maryland BC,8-1-0,88.9%,11.1%,+12.2
N Colorado,7-1-0,87.5%,12.5%,+5.1
N Florida,7-1-0,87.5%,12.5%,+8.9
South Dakota,7-1-0,87.5%,12.5%,+13.9
W Georgia,7-1-0,87.5%,12.5%,+6.9
SIU Edward,6-1-0,85.7%,14.3%,+9.8
Notre Dame,6-1-0,85.7%,14.3%,+8.6
Miami,6-1-0,85.7%,14.3%,+11.2
Iowa,6-1-0,85.7%,14.3%,+11.0
Baylor,6-1-0,85.7%,14.3%,+1.1
Norfolk St,5-1-0,83.3%,16.7%,+8.0
Indiana St,5-1-0,83.3%,16.7%,+8.5
Buffalo,5-1-0,83.3%,16.7%,+8.3
Lafayette,5-1-0,83.3%,16.7%,+5.2
Rob Morris,5-1-0,83.3%,16.7%,+13.3
NC-Grnsboro,5-1-0,83.3%,16.7%,+2.0
St. Thomas,5-1-1,83.3%,16.7%,+8.6
S Methodist,5-1-0,83.3%,16.7%,+13.3
Gard-Webb,5-1-0,83.3%,16.7%,+6.9
UTSA,4-1-0,80.0%,20.0%,+1.9
Northeastrn,8-2-0,80.0%,20.0%,+5.4
Pittsburgh,4-1-1,80.0%,20.0%,+14.6
U Mass,4-1-0,80.0%,20.0%,+12.4
Longwood,4-1-0,80.0%,20.0%,+8.7
Alabama,4-1-1,80.0%,20.0%,+11.1
Clemson,4-1-0,80.0%,20.0%,+10.4
Gonzaga,7-2-0,77.8%,22.2%,+5.9
TX El Paso,7-2-1,77.8%,22.2%,+5.1
Temple,7-2-0,77.8%,22.2%,+5.4
Cornell,6-2-1,75.0%,25.0%,+13.4
W Carolina,3-1-0,75.0%,25.0%,+1.4
Charl South,3-1-0,75.0%,25.0%,+10.0
Ark Pine Bl,6-2-0,75.0%,25.0%,+3.1
Canisius,6-2-0,75.0%,25.0%,+12.4
Washington,6-2-0,75.0%,25.0%,+3.6
Portland,6-2-0,75.0%,25.0%,+12.3
Charlotte,6-2-0,75.0%,25.0%,+9.9
S Car State,6-2-0,75.0%,25.0%,+6.4
Pepperdine,6-2-0,75.0%,25.0%,+11.6
Delaware,8-3-0,72.7%,27.3%,+5.9
Northwestern,5-2-0,71.4%,28.6%,+3.1
Dayton,5-2-0,71.4%,28.6%,+2.6
VA Tech,5-2-0,71.4%,28.6%,+3.6
Hampton,5-2-0,71.4%,28.6%,+0.9
North Texas,5-2-1,71.4%,28.6%,+2.1
Georgia,5-2-0,71.4%,28.6%,+2.0
Mercyhurst,5-2-0,71.4%,28.6%,+6.9
E Carolina,5-2-0,71.4%,28.6%,+10.5
Neb Omaha,5-2-0,71.4%,28.6%,+5.4
N Arizona,5-2-0,71.4%,28.6%,+2.9
SE Missouri,5-2-0,71.4%,28.6%,+4.5
Air Force,5-2-0,71.4%,28.6%,+6.1
Idaho,5-2-0,71.4%,28.6%,+5.4
Oregon St,7-3-0,70.0%,30.0%,+8.3
Montana,7-3-0,70.0%,30.0%,+7.3
Liberty,7-3-0,70.0%,30.0%,+5.7
TN Tech,6-3-1,66.7%,33.3%,+8.9
Siena,6-3-0,66.7%,33.3%,+4.0
New Orleans,8-4-0,66.7%,33.3%,+5.7
Howard,6-3-0,66.7%,33.3%,+7.2
E Tenn St,2-1-0,66.7%,33.3%,-7.0
Miami (OH),4-2-0,66.7%,33.3%,+3.7
Cal Baptist,8-4-0,66.7%,33.3%,+2.9
High Point,4-2-0,66.7%,33.3%,+0.4
Central Mich,4-2-0,66.7%,33.3%,+4.1
Mississippi,4-2-0,66.7%,33.3%,-0.7
Rutgers,4-2-1,66.7%,33.3%,+2.0
NC Central,4-2-0,66.7%,33.3%,+7.6
Loyola-MD,6-3-0,66.7%,33.3%,+3.6
E Washingtn,4-2-0,66.7%,33.3%,-3.3
Furman,2-1-0,66.7%,33.3%,0.0
IU Indy,4-2-0,66.7%,33.3%,+8.2
Rhode Island,4-2-0,66.7%,33.3%,-1.0
N Carolina,4-2-0,66.7%,33.3%,+7.5
N Dakota St,6-3-0,66.7%,33.3%,+9.9
Akron,4-2-0,66.7%,33.3%,+3.7
Morgan St,4-2-0,66.7%,33.3%,+2.5
