Team,Over Record,Over %,Under %,Total +/-
Auburn,2-0-0,100.0%,0.0%,+8.5
Iowa St,3-0-0,100.0%,0.0%,+16.3
Longwood,7-0-0,100.0%,0.0%,+12.9
BYU,1-0-0,100.0%,0.0%,+7.5
Maryland,3-0-0,100.0%,0.0%,+10.5
Houston,1-0-0,100.0%,0.0%,+50.5
Northwestern,9-1-0,90.0%,10.0%,+5.8
Loyola-MD,8-1-0,88.9%,11.1%,+5.2
Oregon St,6-1-0,85.7%,14.3%,+10.6
Wisconsin,6-1-0,85.7%,14.3%,+13.4
TX-Pan Am,6-1-0,85.7%,14.3%,+11.2
Indiana St,11-2-0,84.6%,15.4%,+11.7
Iowa,5-1-0,83.3%,16.7%,+14.0
Cornell,5-1-0,83.3%,16.7%,+4.3
TX A&M-CC,5-1-0,83.3%,16.7%,+8.6
Portland St,9-2-0,81.8%,18.2%,+6.7
Rob Morris,9-2-0,81.8%,18.2%,+8.8
Illinois St,8-2-1,80.0%,20.0%,+7.1
Marist,4-1-0,80.0%,20.0%,+2.7
Northeastrn,8-2-0,80.0%,20.0%,+6.2
Temple,7-2-0,77.8%,22.2%,+5.1
Gard-Webb,10-3-0,76.9%,23.1%,+9.7
Butler,9-3-1,75.0%,25.0%,+4.7
Bradley,3-1-0,75.0%,25.0%,+8.8
Alabama,3-1-0,75.0%,25.0%,+9.9
NC-Asheville,6-2-2,75.0%,25.0%,+6.2
Yale,3-1-0,75.0%,25.0%,+5.4
Air Force,12-4-0,75.0%,25.0%,+2.6
E Carolina,6-2-0,75.0%,25.0%,+8.9
Montana St,6-2-0,75.0%,25.0%,+4.5
Kentucky,3-1-0,75.0%,25.0%,+7.5
North Dakota,11-4-0,73.3%,26.7%,+7.0
E Kentucky,8-3-0,72.7%,27.3%,+4.7
Florida St,5-2-0,71.4%,28.6%,+1.5
Murray St,5-2-1,71.4%,28.6%,+5.1
Valparaiso,10-4-0,71.4%,28.6%,+1.8
Wm & Mary,5-2-0,71.4%,28.6%,+1.8
Toledo,5-2-0,71.4%,28.6%,+4.9
St. Thomas,5-2-0,71.4%,28.6%,+4.2
TX El Paso,5-2-0,71.4%,28.6%,+1.9
Morgan St,10-4-0,71.4%,28.6%,+11.1
W Georgia,15-6-0,71.4%,28.6%,+2.4
USC,7-3-0,70.0%,30.0%,-3.0
N Arizona,7-3-0,70.0%,30.0%,-3.2
South Dakota,7-3-0,70.0%,30.0%,+9.7
Texas St,7-3-1,70.0%,30.0%,+6.8
Abl Christian,7-3-0,70.0%,30.0%,-2.3
Fla Gulf Cst,7-3-0,70.0%,30.0%,+3.6
CS Bakersfld,9-4-0,69.2%,30.8%,+9.1
Fresno St,12-6-0,66.7%,33.3%,+4.4
Montana,6-3-0,66.7%,33.3%,+5.8
S Methodist,2-1-0,66.7%,33.3%,-3.0
Louisville,4-2-0,66.7%,33.3%,+7.4
Baylor,4-2-0,66.7%,33.3%,+4.2
Middle Tenn,6-3-0,66.7%,33.3%,+4.8
Columbia,2-1-1,66.7%,33.3%,+8.8
UTSA,8-4-0,66.7%,33.3%,+1.1
Michigan,2-1-0,66.7%,33.3%,+3.0
Indiana,6-3-0,66.7%,33.3%,+0.7
Maryland BC,8-4-0,66.7%,33.3%,+5.3
Belmont,6-3-0,66.7%,33.3%,+1.8
Bryant,4-2-0,66.7%,33.3%,+5.0
Miami (OH),4-2-0,66.7%,33.3%,+2.6
Fla Atlantic,4-2-0,66.7%,33.3%,+17.6
Ark Pine Bl,12-6-0,66.7%,33.3%,+5.1
Mississippi,6-3-0,66.7%,33.3%,+7.1
Nevada,2-1-0,66.7%,33.3%,+5.0
Albany,8-4-0,66.7%,33.3%,+4.5
Akron,4-2-0,66.7%,33.3%,+6.0
Ball St,6-3-0,66.7%,33.3%,+2.1
San Jose St,8-4-1,66.7%,33.3%,+0.9
St Josephs,4-2-0,66.7%,33.3%,-2.1
SC Upstate,14-7-0,66.7%,33.3%,+1.8
NC A&T,13-7-0,65.0%,35.0%,+1.0
Cal Poly,11-6-0,64.7%,35.3%,+8.4
Delaware,9-5-0,64.3%,35.7%,+4.1
W Illinois,9-5-0,64.3%,35.7%,-1.5
IL-Chicago,9-5-0,64.3%,35.7%,+7.3
S Illinois,9-5-0,64.3%,35.7%,+7.0
Lafayette,9-5-1,64.3%,35.7%,+1.9
TN State,9-5-0,64.3%,35.7%,+6.0
Manhattan,9-5-0,64.3%,35.7%,+9.5
Sam Hous St,7-4-0,63.6%,36.4%,+4.8
Army,7-4-0,63.6%,36.4%,+12.1
Providence,7-4-0,63.6%,36.4%,+6.1
N Florida,7-4-0,63.6%,36.4%,+4.9
UCF,7-4-0,63.6%,36.4%,+16.4
U Penn,7-4-2,63.6%,36.4%,-2.8
NC Central,7-4-0,63.6%,36.4%,+0.5
Weber St,7-4-0,63.6%,36.4%,+4.5
Merrimack,7-4-0,63.6%,36.4%,+0.5
Le Moyne,10-6-0,62.5%,37.5%,+3.5
N Dakota St,5-3-0,62.5%,37.5%,+6.3
Oral Roberts,10-6-0,62.5%,37.5%,+5.3
Seattle,5-3-0,62.5%,37.5%,+0.3
Colorado St,5-3-0,62.5%,37.5%,+1.3
E Michigan,10-6-0,62.5%,37.5%,+3.8
Bucknell,8-5-0,61.5%,38.5%,+9.3
Boston Col,8-5-0,61.5%,38.5%,+5.9
Virginia,8-5-0,61.5%,38.5%,+1.8
Mt St Marys,8-5-0,61.5%,38.5%,+0.9
Lg Beach St,11-7-0,61.1%,38.9%,+3.7
Idaho,11-7-0,61.1%,38.9%,+2.6
W Carolina,9-6-1,60.0%,40.0%,-2.7
Dayton,3-2-0,60.0%,40.0%,+7.8
LA Tech,3-2-0,60.0%,40.0%,+6.4
Hawaii,3-2-2,60.0%,40.0%,+0.8
Arkansas St,3-2-0,60.0%,40.0%,+8.7
Howard,6-4-0,60.0%,40.0%,+2.9
Iona,6-4-0,60.0%,40.0%,+1.8
Mass Lowell,3-2-0,60.0%,40.0%,+4.3
Drake,3-2-0,60.0%,40.0%,+2.6
Purdue,3-2-0,60.0%,40.0%,-6.8
Canisius,12-8-0,60.0%,40.0%,+4.0
Ohio,3-2-0,60.0%,40.0%,-2.9
Buffalo,10-7-0,58.8%,41.2%,+1.0
SE Missouri,7-5-0,58.3%,41.7%,-2.3
Minnesota,7-5-0,58.3%,41.7%,+5.8
Lamar,7-5-0,58.3%,41.7%,-2.3
DePaul,7-5-0,58.3%,41.7%,+3.5
Rutgers,7-5-0,58.3%,41.7%,-1.0
Charl South,11-8-0,57.9%,42.1%,+1.6
