Team,ATS Record,Cover %,MOV,ATS +/-
Kent St,1-0-0,100.0%,16.0,+13.5
UT Rio Grande,2-0-0,100.0%,-8.0,+17.0
Liberty,1-0-0,100.0%,21.0,+26.5
CS Northridge,2-0-0,100.0%,6.5,+6.8
UTSA,3-0-0,100.0%,0.7,+14.5
W Kentucky,3-0-1,100.0%,11.8,+5.8
Idaho St,3-0-0,100.0%,-7.0,+9.8
N Iowa,7-0-0,100.0%,18.1,+13.2
Iowa St,2-0-0,100.0%,9.5,+2.3
NW State,3-0-0,100.0%,-12.7,+7.2
Texas A&M-CC,2-0-0,100.0%,17.0,+12.0
Tennessee,6-0-0,100.0%,19.5,+10.5
Miami OH,1-0-0,100.0%,14.0,+2.5
Indiana St,2-0-0,100.0%,-4.5,+6.3
Lafayette,3-0-0,100.0%,-1.3,+3.7
E Kentucky,1-0-0,100.0%,15.0,+5.0
FGCU,4-0-0,100.0%,4.5,+9.4
Santa Clara,7-1-0,87.5%,19.3,+14.8
SE Missouri St,7-1-0,87.5%,4.0,+6.6
Georgia St,7-1-0,87.5%,-4.9,+1.7
Vanderbilt,6-1-0,85.7%,9.6,+4.1
Prairie View,5-1-0,83.3%,-4.5,+9.6
VCU,5-1-0,83.3%,12.7,+3.9
Samford,5-1-0,83.3%,13.2,+7.3
Auburn,4-1-1,80.0%,23.3,+9.3
Ball St,4-1-0,80.0%,-0.8,+2.6
Maryland ES,4-1-0,80.0%,-21.8,-5.7
Morehead St,4-1-0,80.0%,-8.6,+0.1
UC Irvine,4-1-0,80.0%,11.2,+2.2
Winthrop,4-1-0,80.0%,7.8,+2.6
Stony Brook,4-1-0,80.0%,1.8,+6.6
Missouri St,4-1-0,80.0%,0.6,+1.7
NC Wilmington,4-1-0,80.0%,8.8,+7.5
Louisiana Tech,4-1-0,80.0%,4.4,-0.4
Robert Morris,4-1-0,80.0%,8.6,+6.9
West Virginia,4-1-0,80.0%,-1.8,+4.7
Mercyhurst,4-1-1,80.0%,-15.7,+2.9
S Illinois,4-1-1,80.0%,8.7,+9.0
Arkansas St,4-1-1,80.0%,13.0,+8.8
Detroit Mercy,7-2-0,77.8%,-7.6,+6.6
Hawai'i,3-1-0,75.0%,6.5,+5.1
Elon,3-1-0,75.0%,3.3,+7.0
Furman,6-2-0,75.0%,12.0,+5.9
South Dakota,6-2-1,75.0%,-2.0,+3.1
S Carolina St,3-1-1,75.0%,3.4,+4.1
Delaware St,3-1-0,75.0%,-2.5,+4.9
N Texas,3-1-0,75.0%,12.0,+7.3
Southern,3-1-0,75.0%,-1.3,+5.9
SIU Edward,6-2-0,75.0%,2.0,+9.3
Duquesne,6-2-0,75.0%,4.4,+6.1
W Georgia,3-1-0,75.0%,-12.5,+3.5
Michigan St,9-3-1,75.0%,10.6,+4.5
UMass Lowell,6-2-1,75.0%,6.4,+2.8
Jacksonville St,3-1-0,75.0%,1.3,+3.4
C Connecticut,3-1-0,75.0%,7.0,+3.3
Arizona St,8-3-0,72.7%,2.6,+8.0
Norfolk St,5-2-0,71.4%,7.3,+8.9
Kansas St,5-2-0,71.4%,2.0,+5.0
Villanova,5-2-0,71.4%,11.7,+4.7
Cleveland St,5-2-0,71.4%,6.1,+6.3
St John's,5-2-2,71.4%,9.0,+5.0
Mercer,5-2-0,71.4%,-1.4,+1.7
Alabama,5-2-0,71.4%,16.3,+2.4
NJIT,5-2-0,71.4%,-6.4,+4.9
Duke,7-3-0,70.0%,15.6,+2.9
Kentucky,4-2-0,66.7%,7.3,+1.5
Charleston So,6-3-0,66.7%,-2.2,+4.9
F Dickinson,6-3-0,66.7%,-9.0,+2.7
Siena,2-1-0,66.7%,10.0,+8.2
Toledo,2-1-0,66.7%,-15.7,-12.3
Chattanooga,4-2-0,66.7%,7.8,+3.1
Maine,4-2-0,66.7%,1.8,+3.1
Omaha,4-2-0,66.7%,-9.0,+4.6
E Illinois,2-1-0,66.7%,3.7,+2.8
Saint Peter's,2-1-0,66.7%,-4.7,-0.7
Belmont,2-1-0,66.7%,6.7,+3.2
Middle Tenn,2-1-0,66.7%,-12.3,-3.5
Cincinnati,6-3-0,66.7%,10.1,+4.0
McNeese,2-1-0,66.7%,18.3,+4.7
C Michigan,2-1-0,66.7%,-7.0,+2.0
Wisconsin,6-3-0,66.7%,8.1,+4.0
San Jose St,2-1-0,66.7%,0.3,+2.5
Charleston,2-1-0,66.7%,9.3,-0.7
UCLA,4-2-0,66.7%,7.2,+2.5
Florida,2-1-0,66.7%,22.0,+1.3
Hampton,4-2-0,66.7%,-2.8,+2.6
Drexel,4-2-0,66.7%,-2.5,+2.8
Monmouth,4-2-0,66.7%,-3.2,+2.3
Xavier,4-2-0,66.7%,2.8,+1.8
Florida A&M,2-1-0,66.7%,-12.7,-1.2
Utah Valley,2-1-0,66.7%,2.7,+0.2
Penn,2-1-0,66.7%,-23.7,-2.0
Illinois St,6-3-0,66.7%,5.2,+1.4
UCSD,4-2-0,66.7%,13.8,+8.8
Cornell,4-2-0,66.7%,6.3,+6.8
App State,2-1-0,66.7%,8.0,+8.3
Purdue,7-4-0,63.6%,10.9,+2.9
Utah St,5-3-0,62.5%,9.1,-0.6
Indiana,5-3-0,62.5%,2.6,+0.1
Kansas City,5-3-0,62.5%,-1.3,-0.9
North Dakota,5-3-0,62.5%,-5.1,+1.6
Albany,5-3-0,62.5%,1.5,+3.0
Washington,5-3-0,62.5%,-2.6,+1.2
Mt St Mary's,5-3-0,62.5%,3.4,+1.4
Denver,5-3-0,62.5%,-3.1,+3.3
Merrimack,5-3-0,62.5%,-8.1,+1.8
Creighton,8-5-0,61.5%,6.3,0.0
Florida Atlantic,8-5-1,61.5%,3.7,+0.4
Boston U,3-2-0,60.0%,0.2,-0.2
Fordham,6-4-0,60.0%,1.0,+3.5
Nebraska,6-4-0,60.0%,0.8,-0.2
Colorado St,6-4-0,60.0%,2.7,+1.6
St Francis PA,3-2-0,60.0%,-17.2,-0.2
Towson,3-2-0,60.0%,1.8,+0.2
Pittsburgh,3-2-0,60.0%,8.0,+4.1
UNLV,3-2-0,60.0%,0.8,+2.4
SE Louisiana,3-2-1,60.0%,-5.0,+2.9
Cal Poly,3-2-0,60.0%,-3.6,+2.8
Gonzaga,3-2-0,60.0%,33.2,+5.1
Manhattan,3-2-0,60.0%,-2.2,-1.3
Navy,3-2-0,60.0%,4.4,+4.9
Harvard,3-2-0,60.0%,-4.0,-0.2
Alabama St,3-2-0,60.0%,1.0,+3.6
Lindenwood,3-2-0,60.0%,-7.0,+2.8
Virginia,3-2-0,60.0%,0.6,-0.3
Washington St,6-4-0,60.0%,1.1,-0.3
Penn St,3-2-0,60.0%,8.0,+1.8
