Team,Over Record,Over %,Under %,Total +/-
Miss Val St,3-0-0,100.0%,0.0%,+9.5
WI-Grn Bay,1-0-1,100.0%,0.0%,+13.8
Bellarmine,2-0-0,100.0%,0.0%,+22.5
N Arizona,10-1-0,90.9%,9.1%,+7.0
Charlotte,8-1-0,88.9%,11.1%,+10.9
W Illinois,7-1-0,87.5%,12.5%,+8.7
Jackson St,7-1-0,87.5%,12.5%,+15.1
N Florida,11-2-0,84.6%,15.4%,+11.7
E Michigan,10-2-0,83.3%,16.7%,+14.4
La Salle,10-2-0,83.3%,16.7%,+5.4
TN Martin,9-2-0,81.8%,18.2%,+13.9
Indiana St,9-2-0,81.8%,18.2%,+10.9
Fordham,9-2-0,81.8%,18.2%,+10.0
Fresno St,4-1-0,80.0%,20.0%,+5.4
Idaho St,8-2-0,80.0%,20.0%,+9.9
W Georgia,4-1-0,80.0%,20.0%,+5.0
NJIT,4-1-0,80.0%,20.0%,+5.3
Morgan St,7-2-0,77.8%,22.2%,+9.1
Northwestern,10-3-0,76.9%,23.1%,+3.3
Belmont,13-4-0,76.5%,23.5%,+9.3
Ark Pine Bl,3-1-0,75.0%,25.0%,+5.5
Cornell,9-3-1,75.0%,25.0%,+5.0
Le Moyne,6-2-0,75.0%,25.0%,+13.8
W Michigan,6-2-0,75.0%,25.0%,-3.7
TN State,9-3-0,75.0%,25.0%,+7.7
Lindenwood,9-3-0,75.0%,25.0%,+6.5
Stonehill,9-3-0,75.0%,25.0%,+3.9
South Dakota,11-4-0,73.3%,26.7%,+9.0
Villanova,11-4-0,73.3%,26.7%,+7.2
TX El Paso,11-4-1,73.3%,26.7%,+3.8
Delaware,8-3-0,72.7%,27.3%,+4.7
Georgia St,8-3-0,72.7%,27.3%,+9.4
Valparaiso,8-3-0,72.7%,27.3%,+5.4
Colgate,8-3-0,72.7%,27.3%,+11.5
Manhattan,8-3-1,72.7%,27.3%,+12.4
Akron,13-5-1,72.2%,27.8%,+10.8
Temple,10-4-0,71.4%,28.6%,+8.8
IL-Chicago,10-4-0,71.4%,28.6%,+7.6
Central Ark,5-2-0,71.4%,28.6%,+6.8
USC,10-4-0,71.4%,28.6%,+5.4
N Dakota St,12-5-0,70.6%,29.4%,+4.2
St. Thomas,12-5-1,70.6%,29.4%,+8.1
Bowling Grn,7-3-0,70.0%,30.0%,+5.1
Cal Poly,7-3-0,70.0%,30.0%,+6.6
St Fran (PA),7-3-0,70.0%,30.0%,+5.4
Tarleton St,7-3-0,70.0%,30.0%,+1.9
E Kentucky,11-5-0,68.8%,31.3%,+1.5
Citadel,2-1-0,66.7%,33.3%,-1.5
U Penn,4-2-0,66.7%,33.3%,+6.2
Pepperdine,6-3-1,66.7%,33.3%,+9.1
San Diego,2-1-0,66.7%,33.3%,+2.0
Stony Brook,4-2-0,66.7%,33.3%,+4.9
Rutgers,8-4-0,66.7%,33.3%,+7.1
Oral Roberts,4-2-0,66.7%,33.3%,+0.8
Seton Hall,4-2-1,66.7%,33.3%,+6.8
Lehigh,6-3-0,66.7%,33.3%,+5.3
UTSA,6-3-0,66.7%,33.3%,+4.9
Central Mich,6-3-0,66.7%,33.3%,+6.3
Oklahoma St,8-4-0,66.7%,33.3%,+2.8
San Jose St,8-4-0,66.7%,33.3%,+6.9
Miami,4-2-0,66.7%,33.3%,+3.0
Rhode Island,10-5-0,66.7%,33.3%,+1.3
N Colorado,12-6-0,66.7%,33.3%,+6.2
Colorado,6-3-1,66.7%,33.3%,+2.7
Alab A&M,4-2-0,66.7%,33.3%,+1.3
Montana,12-6-0,66.7%,33.3%,+2.1
Ohio,8-4-0,66.7%,33.3%,+3.1
Holy Cross,6-3-1,66.7%,33.3%,+3.5
TX A&M-Com,2-1-0,66.7%,33.3%,-4.0
Longwood,10-5-0,66.7%,33.3%,+3.7
Wofford,9-5-0,64.3%,35.7%,+2.3
N Kentucky,7-4-0,63.6%,36.4%,+8.4
Auburn,14-8-0,63.6%,36.4%,+3.0
Abl Christian,7-4-0,63.6%,36.4%,+2.4
Siena,7-4-0,63.6%,36.4%,+6.2
VA Tech,7-4-0,63.6%,36.4%,+3.8
Texas St,7-4-0,63.6%,36.4%,+8.4
Maryland BC,7-4-0,63.6%,36.4%,+1.7
Alabama St,7-4-0,63.6%,36.4%,+0.7
Maryland,12-7-0,63.2%,36.8%,+4.5
E Illinois,5-3-0,62.5%,37.5%,+0.5
Oregon St,10-6-0,62.5%,37.5%,+3.5
Dayton,10-6-0,62.5%,37.5%,+0.3
Colorado St,10-6-0,62.5%,37.5%,+2.3
Denver,5-3-0,62.5%,37.5%,+1.5
Central Conn,10-6-0,62.5%,37.5%,+3.8
IU Indy,5-3-0,62.5%,37.5%,+6.1
North Dakota,5-3-0,62.5%,37.5%,+3.8
S Indiana,5-3-0,62.5%,37.5%,+4.2
Norfolk St,10-6-0,62.5%,37.5%,+4.1
Jacksonville,10-6-0,62.5%,37.5%,+5.8
Harvard,5-3-0,62.5%,37.5%,-0.9
UCF,8-5-0,61.5%,38.5%,+7.3
Virginia,8-5-0,61.5%,38.5%,+2.3
Col Charlestn,11-7-0,61.1%,38.9%,+6.7
Miami (OH),11-7-0,61.1%,38.9%,+2.5
Missouri,11-7-0,61.1%,38.9%,+4.1
Toledo,9-6-0,60.0%,40.0%,+4.6
Neb Omaha,9-6-0,60.0%,40.0%,+5.8
Army,9-6-0,60.0%,40.0%,+11.6
Boston Col,6-4-0,60.0%,40.0%,+5.6
Loyola-MD,6-4-0,60.0%,40.0%,-0.8
NC Central,6-4-0,60.0%,40.0%,+3.5
Nevada,9-6-0,60.0%,40.0%,+2.8
CS Bakersfld,6-4-0,60.0%,40.0%,+2.9
Davidson,9-6-0,60.0%,40.0%,+1.6
IPFW,10-7-0,58.8%,41.2%,+7.1
Murray St,7-5-1,58.3%,41.7%,-1.3
TX-Arlington,7-5-0,58.3%,41.7%,+3.0
GA Tech,7-5-0,58.3%,41.7%,+6.3
Cal Baptist,7-5-0,58.3%,41.7%,-0.6
Mercyhurst,7-5-0,58.3%,41.7%,+2.8
Bradley,11-8-0,57.9%,42.1%,+4.0
Michigan,11-8-0,57.9%,42.1%,+0.6
Purdue,11-8-0,57.9%,42.1%,-0.7
Rob Morris,11-8-0,57.9%,42.1%,+3.3
Stetson,4-3-0,57.1%,42.9%,+0.1
UAB,8-6-1,57.1%,42.9%,+5.3
Northeastrn,8-6-0,57.1%,42.9%,-2.9
Sam Hous St,4-3-0,57.1%,42.9%,+5.6
Lg Beach St,4-3-0,57.1%,42.9%,+5.9
Iowa,8-6-0,57.1%,42.9%,+3.1
Middle Tenn,8-6-1,57.1%,42.9%,+0.7
Wash State,9-7-0,56.3%,43.8%,+3.7
Winthrop,9-7-0,56.3%,43.8%,+4.2
Nebraska,9-7-0,56.3%,43.8%,-1.3
Connecticut,9-7-1,56.3%,43.8%,+4.0
Utah Valley,9-7-0,56.3%,43.8%,+1.5
VCU,10-8-0,55.6%,44.4%,-1.4
Howard,5-4-0,55.6%,44.4%,+6.6
Gonzaga,10-8-1,55.6%,44.4%,-0.4
Duquesne,5-4-0,55.6%,44.4%,-0.2
Portland,5-4-0,55.6%,44.4%,+2.8
UCSD,10-8-1,55.6%,44.4%,+0.1
Wisconsin,11-9-0,55.0%,45.0%,+2.1
NC-Wilmgton,11-9-0,55.0%,45.0%,+2.9
High Point,11-9-0,55.0%,45.0%,+4.3
Albany,6-5-0,54.6%,45.5%,+2.4
Montana St,6-5-0,54.6%,45.5%,-0.2
Hampton,6-5-0,54.6%,45.5%,+1.1
Idaho,6-5-0,54.6%,45.5%,+1.5
Iona,6-5-0,54.6%,45.5%,-0.4
Sacred Hrt,6-5-0,54.6%,45.5%,+9.7
Oakland,6-5-0,54.6%,45.5%,+6.2
Beth-Cook,6-5-0,54.6%,45.5%,+2.7
Syracuse,6-5-0,54.6%,45.5%,+7.3
Rice,6-5-0,54.6%,45.5%,-0.5
Ball St,6-5-0,54.6%,45.5%,+1.4
Drexel,7-6-0,53.9%,46.2%,+8.9
Fla Atlantic,7-6-0,53.9%,46.2%,+3.3
Hawaii,7-6-1,53.9%,46.2%,+3.4
Wright St,7-6-0,53.9%,46.2%,+3.1
E Carolina,7-6-0,53.9%,46.2%,+4.6
Pittsburgh,7-6-2,53.9%,46.2%,+0.5
Bucknell,7-6-0,53.9%,46.2%,+7.5
Cal St Nrdge,8-7-0,53.3%,46.7%,+0.5
Loyola Mymt,8-7-0,53.3%,46.7%,-3.4
Baylor,8-7-0,53.3%,46.7%,+4.1
