Team,Over Record,Over %,Under %,Total +/-
Mercyhurst,1-0-0,100.0%,0.0%,+12.5
Rutgers,6-0-0,100.0%,0.0%,+19.1
S Utah,10-2-0,83.3%,16.7%,+12.5
N Colorado,15-3-0,83.3%,16.7%,+10.4
Dayton,14-3-0,82.4%,17.7%,+9.4
W Illinois,9-2-0,81.8%,18.2%,+10.2
W Carolina,8-2-0,80.0%,20.0%,+12.4
S Florida,7-2-0,77.8%,22.2%,+13.2
Clemson,10-3-0,76.9%,23.1%,+4.9
Southern,6-2-0,75.0%,25.0%,+6.3
Portland,12-4-0,75.0%,25.0%,+6.1
Wagner,6-2-0,75.0%,25.0%,+11.0
E Michigan,3-1-0,75.0%,25.0%,+6.9
NW State,11-4-0,73.3%,26.7%,+4.2
Sacramento St,8-3-0,72.7%,27.3%,+10.1
Maryland,8-3-0,72.7%,27.3%,+5.8
Marshall,13-5-0,72.2%,27.8%,+2.3
Florida,13-5-0,72.2%,27.8%,+8.6
Utah Valley,13-5-0,72.2%,27.8%,+8.8
Hampton,15-6-0,71.4%,28.6%,+3.6
Syracuse,10-4-0,71.4%,28.6%,+5.1
Kentucky,7-3-0,70.0%,30.0%,+8.7
Alabama,14-6-2,70.0%,30.0%,+5.7
Tulsa,7-3-1,70.0%,30.0%,+4.3
Texas So,9-4-0,69.2%,30.8%,+6.5
Charlotte,11-5-2,68.8%,31.3%,+3.9
Oakland,22-10-0,68.8%,31.3%,+4.0
Buffalo,13-6-0,68.4%,31.6%,+2.0
Incarnate Word,8-4-0,66.7%,33.3%,+2.5
Albany,10-5-0,66.7%,33.3%,+5.6
Morehead St,6-3-0,66.7%,33.3%,+4.5
Bucknell,6-3-0,66.7%,33.3%,+4.9
Ohio,10-5-0,66.7%,33.3%,+3.6
Missouri,8-4-0,66.7%,33.3%,+3.3
DePaul,4-2-0,66.7%,33.3%,+11.0
Bellarmine,6-3-0,66.7%,33.3%,+2.4
Purdue,14-7-1,66.7%,33.3%,+3.7
SC Upstate,8-4-0,66.7%,33.3%,+5.9
American,4-2-0,66.7%,33.3%,+9.8
Grand Canyon,14-7-0,66.7%,33.3%,+2.5
Delaware St,8-4-0,66.7%,33.3%,+4.5
Fresno St,8-4-0,66.7%,33.3%,+2.9
Alabama A&M,4-2-1,66.7%,33.3%,+3.4
Georgetown,6-3-0,66.7%,33.3%,0.0
William & Mary,8-4-0,66.7%,33.3%,+4.8
Pittsburgh,6-3-0,66.7%,33.3%,+5.9
UAB,19-10-1,65.5%,34.5%,+9.4
Colorado,15-8-0,65.2%,34.8%,+6.0
George Mason,13-7-0,65.0%,35.0%,+2.4
Austin Peay,11-6-0,64.7%,35.3%,+4.6
Wofford,11-6-0,64.7%,35.3%,+2.1
Abl Christian,11-6-0,64.7%,35.3%,+3.8
Furman,9-5-0,64.3%,35.7%,+4.3
Arizona St,9-5-1,64.3%,35.7%,+3.2
Iowa,9-5-1,64.3%,35.7%,+7.9
Lamar,9-5-0,64.3%,35.7%,+4.1
Gardner-Webb,16-9-0,64.0%,36.0%,+5.0
UT Martin,7-4-0,63.6%,36.4%,+1.9
F Dickinson,7-4-0,63.6%,36.4%,+10.4
Texas St,12-7-0,63.2%,36.8%,+4.7
Cleveland St,12-7-0,63.2%,36.8%,+4.0
Portland St,5-3-1,62.5%,37.5%,+0.7
Tennessee,15-9-0,62.5%,37.5%,+0.4
Marquette,10-6-0,62.5%,37.5%,+1.0
Virginia Tech,10-6-0,62.5%,37.5%,+8.7
Army,8-5-0,61.5%,38.5%,+3.3
Oregon,16-10-0,61.5%,38.5%,+3.8
Sam Houston,8-5-0,61.5%,38.5%,+4.9
Howard,8-5-0,61.5%,38.5%,+2.3
New Orleans,11-7-1,61.1%,38.9%,+2.6
UConn,14-9-0,60.9%,39.1%,+2.6
UTEP,17-11-1,60.7%,39.3%,+0.5
UC Riverside,9-6-0,60.0%,40.0%,+4.4
Kansas St,9-6-0,60.0%,40.0%,+0.5
Utah,6-4-0,60.0%,40.0%,+3.4
W Michigan,6-4-0,60.0%,40.0%,+3.5
Miami,9-6-0,60.0%,40.0%,+1.6
Oklahoma,9-6-0,60.0%,40.0%,+0.6
Oregon St,6-4-0,60.0%,40.0%,-1.5
G Washington,12-8-0,60.0%,40.0%,+0.4
J Madison,12-8-0,60.0%,40.0%,+2.7
Penn,32-22-0,59.3%,40.7%,+3.0
E Tennessee St,13-9-1,59.1%,40.9%,+0.7
Kennesaw St,10-7-0,58.8%,41.2%,+2.1
Rhode Island,10-7-0,58.8%,41.2%,+2.2
NC A&T,10-7-0,58.8%,41.2%,+3.6
Coastal Car,10-7-0,58.8%,41.2%,+0.4
Binghamton,7-5-0,58.3%,41.7%,+3.4
Fordham,7-5-0,58.3%,41.7%,+0.7
N Arizona,7-5-0,58.3%,41.7%,+3.5
UMass,7-5-0,58.3%,41.7%,+9.9
Indiana,7-5-0,58.3%,41.7%,+1.0
California,7-5-0,58.3%,41.7%,+5.2
USC,11-8-0,57.9%,42.1%,+3.2
St John's,11-8-0,57.9%,42.1%,+6.1
Oral Roberts,12-9-0,57.1%,42.9%,+2.7
Temple,8-6-1,57.1%,42.9%,+1.4
E Carolina,8-6-0,57.1%,42.9%,+2.6
UTSA,12-9-0,57.1%,42.9%,+6.0
SF Austin,8-6-0,57.1%,42.9%,+1.0
Lehigh,4-3-0,57.1%,42.9%,+2.4
Green Bay,12-9-0,57.1%,42.9%,+3.8
Columbia,26-20-1,56.5%,43.5%,+4.0
Yale,31-24-0,56.4%,43.6%,+3.8
Arkansas,9-7-0,56.3%,43.8%,+1.9
Boston College,9-7-0,56.3%,43.8%,+0.7
S Dakota St,18-14-0,56.3%,43.8%,+2.7
Sacred Heart,9-7-0,56.3%,43.8%,+4.2
Florida Atlantic,14-11-0,56.0%,44.0%,+2.6
Minnesota,5-4-0,55.6%,44.4%,+3.1
Grambling,5-4-0,55.6%,44.4%,-1.0
C Michigan,5-4-0,55.6%,44.4%,+5.2
Montana St,10-8-0,55.6%,44.4%,+0.8
C Arkansas,5-4-0,55.6%,44.4%,+4.5
E Illinois,5-4-0,55.6%,44.4%,-0.1
Gonzaga,15-12-0,55.6%,44.4%,-0.7
Virginia,10-8-0,55.6%,44.4%,-3.9
North Dakota,16-13-0,55.2%,44.8%,+3.0
Texas A&M,11-9-0,55.0%,45.0%,+4.6
Harvard,29-24-0,54.7%,45.3%,+0.2
Wright St,18-15-0,54.6%,45.5%,-0.4
Campbell,12-10-1,54.6%,45.5%,+0.3
Colgate,6-5-0,54.6%,45.5%,-1.1
Loyola Mymt,6-5-0,54.6%,45.5%,-4.2
Kansas,12-10-0,54.6%,45.5%,-1.6
Oklahoma St,6-5-1,54.6%,45.5%,+0.8
N Alabama,6-5-0,54.6%,45.5%,+4.1
App State,12-10-0,54.6%,45.5%,+1.1
Chicago St,6-5-0,54.6%,45.5%,-1.8
N Dakota St,20-17-0,54.1%,46.0%,-0.4
Denver,14-12-0,53.9%,46.2%,-1.1
UCF,7-6-0,53.9%,46.2%,+2.2
SE Louisiana,7-6-0,53.9%,46.2%,+3.7
SIU Edward,7-6-0,53.9%,46.2%,-1.8
Delaware,14-12-0,53.9%,46.2%,+3.8
Long Beach St,15-13-0,53.6%,46.4%,+1.3
Detroit Mercy,8-7-0,53.3%,46.7%,+3.5
Siena,8-7-0,53.3%,46.7%,-1.4
Vanderbilt,8-7-0,53.3%,46.7%,+0.6
CS Northridge,8-7-1,53.3%,46.7%,+2.6
TCU,8-7-0,53.3%,46.7%,+1.0
LSU,8-7-0,53.3%,46.7%,-3.0
Wyoming,8-7-0,53.3%,46.7%,+1.0
La Salle,8-7-0,53.3%,46.7%,-0.3
Rider,9-8-1,52.9%,47.1%,+2.0
Stetson,9-8-0,52.9%,47.1%,+2.1
Saint Joseph's,10-9-0,52.6%,47.4%,+1.2
Illinois Chicago,10-9-0,52.6%,47.4%,+4.3
Iowa St,10-9-0,52.6%,47.4%,+5.8
Troy,11-10-0,52.4%,47.6%,-0.1
West Virginia,11-10-0,52.4%,47.6%,-1.5
Southern Miss,12-11-0,52.2%,47.8%,-0.3
South Dakota,12-11-0,52.2%,47.8%,+4.4
Kansas City,13-12-0,52.0%,48.0%,+0.7
Northeastern,13-12-0,52.0%,48.0%,+1.6
Illinois St,14-13-0,51.9%,48.2%,+0.4
Middle Tenn,16-15-0,51.6%,48.4%,+4.3
St Bonaventure,8-8-0,50.0%,50.0%,-0.5
Chattanooga,7-7-1,50.0%,50.0%,-1.9
AR-Pine Bluff,2-2-0,50.0%,50.0%,+1.9
Georgia Tech,3-3-0,50.0%,50.0%,+1.3
Purdue FW,10-10-0,50.0%,50.0%,+1.4
Pacific,5-5-0,50.0%,50.0%,+1.1
Florida A&M,6-6-0,50.0%,50.0%,+4.0
Arkansas St,9-9-1,50.0%,50.0%,+1.4
N Illinois,5-5-0,50.0%,50.0%,+6.1
VMI,6-6-0,50.0%,50.0%,+1.5
Stanford,8-8-1,50.0%,50.0%,+0.9
St Francis PA,4-4-0,50.0%,50.0%,-3.0
Alabama St,7-7-0,50.0%,50.0%,+0.5
S Alabama,12-12-0,50.0%,50.0%,-3.2
E Washington,7-7-0,50.0%,50.0%,+0.9
Jacksonville St,7-7-0,50.0%,50.0%,-0.6
N Kentucky,12-12-0,50.0%,50.0%,-1.1
Alcorn St,3-3-0,50.0%,50.0%,-0.5
New Mexico St,12-12-1,50.0%,50.0%,-1.9
Samford,6-6-0,50.0%,50.0%,-2.1
Montana,10-10-0,50.0%,50.0%,+1.3
NC State,8-8-0,50.0%,50.0%,-0.3
Toledo,11-11-0,50.0%,50.0%,+1.5
New Hampshire,4-4-1,50.0%,50.0%,-2.4
Manhattan,9-9-0,50.0%,50.0%,-2.9
Hawai'i,17-18-1,48.6%,51.4%,-0.7
Drake,16-17-1,48.5%,51.5%,+1.1
NC Wilmington,15-16-0,48.4%,51.6%,-0.3
Villanova,11-12-1,47.8%,52.2%,+0.9
Arizona,11-12-0,47.8%,52.2%,-0.6
UT Arlington,10-11-0,47.6%,52.4%,-2.3
Michigan,10-11-3,47.6%,52.4%,-2.3
Colorado St,10-11-0,47.6%,52.4%,-2.8
Rice,10-11-0,47.6%,52.4%,-0.2
Georgia St,10-11-0,47.6%,52.4%,-2.0
Drexel,10-11-0,47.6%,52.4%,+1.0
Nevada,10-11-0,47.6%,52.4%,+1.3
CS Bakersfield,9-10-0,47.4%,52.6%,-0.3
Niagara,9-10-0,47.4%,52.6%,-2.9
Vermont,9-10-0,47.4%,52.6%,-0.9
Seton Hall,8-9-0,47.1%,52.9%,-2.4
Richmond,8-9-0,47.1%,52.9%,-0.3
Providence,8-9-1,47.1%,52.9%,-0.2
Milwaukee,15-17-0,46.9%,53.1%,-4.6
UC Irvine,15-17-0,46.9%,53.1%,-3.1
Morgan St,7-8-0,46.7%,53.3%,+3.5
Cornell,21-24-1,46.7%,53.3%,0.0
Dartmouth,21-24-2,46.7%,53.3%,-0.5
Mississippi St,7-8-1,46.7%,53.3%,+2.6
Saint Louis,7-8-0,46.7%,53.3%,-2.5
Georgia,7-8-0,46.7%,53.3%,-2.4
Texas Tech,7-8-0,46.7%,53.3%,-1.0
Cal Baptist,7-8-0,46.7%,53.3%,-0.8
San Diego St,13-15-0,46.4%,53.6%,-1.1
UNLV,6-7-0,46.2%,53.9%,+2.0
Florida St,6-7-0,46.2%,53.9%,0.0
Baylor,6-7-1,46.2%,53.9%,-0.6
Ohio St,6-7-0,46.2%,53.9%,+3.6
Evansville,11-13-0,45.8%,54.2%,+2.2
Weber St,11-13-0,45.8%,54.2%,+1.0
VCU,11-13-0,45.8%,54.2%,-2.4
Loyola MD,5-6-0,45.5%,54.6%,+3.3
San Diego,5-6-0,45.5%,54.6%,+8.1
UCSD,5-6-0,45.5%,54.6%,-5.7
St Thomas,5-6-0,45.5%,54.6%,-2.1
Duke,10-12-0,45.5%,54.6%,-1.9
Pepperdine,10-12-0,45.5%,54.6%,-3.2
LIU,5-6-1,45.5%,54.6%,-7.8
High Point,9-11-1,45.0%,55.0%,-1.2
Quinnipiac,9-11-0,45.0%,55.0%,-1.9
N Iowa,13-16-0,44.8%,55.2%,-0.7
NJIT,4-5-0,44.4%,55.6%,-5.0
Penn St,8-10-0,44.4%,55.6%,-0.9
Jackson St,4-5-0,44.4%,55.6%,-7.1
Bethune,4-5-0,44.4%,55.6%,-4.6
San Jose St,4-5-0,44.4%,55.6%,+1.1
NC Central,8-10-0,44.4%,55.6%,-4.0
Boise St,8-10-0,44.4%,55.6%,-2.0
Brown,23-29-1,44.2%,55.8%,+0.2
Utah St,11-14-0,44.0%,56.0%,-3.2
Indiana St,11-14-0,44.0%,56.0%,-0.3
Xavier,7-9-1,43.8%,56.3%,-2.7
Nebraska,7-9-0,43.8%,56.3%,+2.3
Butler,7-9-1,43.8%,56.3%,-1.4
Norfolk St,10-13-0,43.5%,56.5%,-2.1
N Texas,10-13-0,43.5%,56.5%,-5.6
Louisiana,10-13-0,43.5%,56.5%,-4.6
Princeton,21-28-0,42.9%,57.1%,-0.2
FGCU,9-12-0,42.9%,57.1%,-2.1
Coppin St,6-8-0,42.9%,57.1%,+0.5
South Carolina,3-4-1,42.9%,57.1%,+0.5
Navy,6-8-0,42.9%,57.1%,-0.5
Tenn Tech,3-4-1,42.9%,57.1%,-4.8
NC Greensboro,9-12-0,42.9%,57.1%,-1.6
Iona,13-18-0,41.9%,58.1%,-3.3
UCSB,10-14-0,41.7%,58.3%,0.0
Omaha,10-14-0,41.7%,58.3%,-2.9
Washington St,5-7-1,41.7%,58.3%,-4.3
McNeese,5-7-0,41.7%,58.3%,-2.4
Charleston So,5-7-0,41.7%,58.3%,-2.7
E Kentucky,5-7-0,41.7%,58.3%,+2.1
Duquesne,5-7-0,41.7%,58.3%,+1.5
Lafayette,5-7-0,41.7%,58.3%,-1.8
CS Fullerton,10-14-0,41.7%,58.3%,-3.5
Texas A&M-CC,5-7-1,41.7%,58.3%,-5.1
Robert Morris,5-7-0,41.7%,58.3%,+2.4
Louisville,5-7-1,41.7%,58.3%,-3.2
Missouri St,12-17-0,41.4%,58.6%,0.0
Tulane,7-10-0,41.2%,58.8%,-0.7
Presbyterian,7-10-0,41.2%,58.8%,-2.9
Canisius,7-10-0,41.2%,58.8%,-6.2
Jacksonville,7-10-0,41.2%,58.8%,-2.6
Seattle,7-10-0,41.2%,58.8%,-0.5
Bowling Green,7-10-0,41.2%,58.8%,-2.3
New Mexico,7-10-1,41.2%,58.8%,-2.4
BYU,7-10-0,41.2%,58.8%,-0.1
S Illinois,9-13-1,40.9%,59.1%,-3.1
SMU,6-9-1,40.0%,60.0%,-3.7
Illinois,6-9-0,40.0%,60.0%,+2.2
Murray St,8-12-0,40.0%,60.0%,-2.8
Holy Cross,6-9-0,40.0%,60.0%,-2.5
Bradley,12-18-0,40.0%,60.0%,-4.2
Wisconsin,8-12-1,40.0%,60.0%,-4.0
Liberty,10-15-0,40.0%,60.0%,+0.9
Maine,4-6-0,40.0%,60.0%,-5.7
Air Force,4-6-0,40.0%,60.0%,-1.7
Longwood,9-14-0,39.1%,60.9%,-3.7
Georgia So,9-14-0,39.1%,60.9%,-1.7
NC Asheville,9-14-0,39.1%,60.9%,-5.3
Houston,9-14-1,39.1%,60.9%,-0.9
North Carolina,12-19-0,38.7%,61.3%,-3.4
N Florida,5-8-0,38.5%,61.5%,-3.8
UMass Lowell,5-8-1,38.5%,61.5%,-1.5
Florida Intl,8-13-0,38.1%,61.9%,-5.8
Wichita St,8-13-0,38.1%,61.9%,-4.0
Kent St,8-13-0,38.1%,61.9%,-4.9
Idaho St,3-5-1,37.5%,62.5%,-0.9
San Francisco,6-10-0,37.5%,62.5%,+1.1
Winthrop,9-15-0,37.5%,62.5%,-3.1
Cal Poly,6-10-1,37.5%,62.5%,-2.5
Hou Christian,3-5-0,37.5%,62.5%,+1.8
Texas,6-10-0,37.5%,62.5%,-3.3
